frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,24.2904,t7,LIDAR_ONLY,11.0568,11.0568,,,,,,,,11.47,1.91,cautious,25.75,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,27.3369,27.3369,67.6571,40.3202,40.3202,59.5949,59.5949,0,0,11.47,1.91,drive,10.86,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,24.4591,24.4591,67.6571,43.1979,43.1979,63.8484,63.8484,0,0,11.47,1.91,drive,12.70,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,22.1345,22.1345,67.6571,45.5225,45.5225,67.2842,67.2842,0,0,11.47,1.91,drive,15.46,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,21.3367,21.3367,67.6571,46.3204,46.3204,68.4634,68.4634,0,0,11.47,1.91,drive,15.92,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,20.5435,20.5435,67.6571,47.1136,47.1136,69.6358,69.6358,0,0,11.47,1.91,drive,16.38,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,19.4796,19.4796,67.6571,48.1775,48.1775,71.2084,71.2084,0,0,11.47,1.91,drive,14.08,front,LIDAR_ONLY
0,24.2904,t8,LIDAR_ONLY,18.5023,18.5023,67.6571,49.1548,49.1548,72.6528,72.6528,0,0,11.47,1.91,drive,15.00,front,LIDAR_ONLY
0,24.2904,t9,LIDAR_ONLY,38.6741,38.6741,,,,,,,,11.47,1.91,drive,-22.57,front,LIDAR_ONLY
0,24.2904,t10,LIDAR_ONLY,42.1074,42.1074,41.8915,0.2159,0.2159,0.5153,0.5153,1,1,11.47,1.91,drive,1.21,front,LIDAR_ONLY
0,24.2904,t9,LIDAR_ONLY,35.3397,35.3397,,,,,,,,11.47,1.91,drive,-28.66,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,18.9135,18.9135,,,,,,,,13.09,2.71,drive,12.01,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,19.4150,19.4150,,,,,,,,13.09,2.71,drive,13.39,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,19.9207,19.9207,,,,,,,,13.09,2.71,drive,14.31,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,20.2079,20.2079,,,,,,,,13.09,2.71,drive,14.78,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,20.5989,20.5989,,,,,,,,13.09,2.71,drive,12.47,front,LIDAR_ONLY
0,24.4409,t10,LIDAR_ONLY,42.0970,42.0970,41.8915,0.2055,0.2055,0.4905,0.4905,1,1,13.09,2.71,drive,1.40,front,LIDAR_ONLY
0,24.4409,t8,LIDAR_ONLY,20.4880,20.4880,,,,,,,,13.09,2.71,drive,15.24,front,LIDAR_ONLY
0,24.8834,t28,LIDAR_ONLY,30.6245,30.6245,,,,,,,,11.80,2.41,drive,-29.09,front,LIDAR_ONLY
0,25.1002,t34,BOTH,26.9256,20.9344,67.5586,40.6330,46.6242,60.1449,69.0129,0,0,20.04,6.17,safe,2.19,,FULL_ANGLE
0,25.1002,t34,LIDAR_ONLY,25.1877,25.1877,67.5586,42.3709,42.3709,62.7172,62.7172,0,0,20.04,6.17,drive,11.31,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,24.3781,24.3781,67.5586,43.1805,43.1805,63.9157,63.9157,0,0,20.04,6.17,drive,12.23,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,23.6137,23.6137,67.5586,43.9449,43.9449,65.0470,65.0470,0,0,20.04,6.17,drive,12.69,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,23.0142,23.0142,67.5586,44.5444,44.5444,65.9345,65.9345,0,0,20.04,6.17,drive,13.15,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,22.2240,22.2240,67.5586,45.3346,45.3346,67.1041,67.1041,0,0,20.04,6.17,drive,15.45,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,20.5213,20.5213,67.5586,47.0373,47.0373,69.6245,69.6245,0,0,20.04,6.17,drive,15.91,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,21.6235,21.6235,67.5586,45.9351,45.9351,67.9929,67.9929,0,0,20.04,6.17,drive,9.93,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,22.5978,22.5978,67.5586,44.9608,44.9608,66.5508,66.5508,0,0,20.04,6.17,drive,10.39,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,23.6213,23.6213,67.5586,43.9373,43.9373,65.0358,65.0358,0,0,20.04,6.17,drive,11.77,front,LIDAR_ONLY
0,25.1002,t34,LIDAR_ONLY,24.1930,24.1930,67.5586,43.3656,43.3656,64.1896,64.1896,0,0,20.04,6.17,drive,14.53,front,LIDAR_ONLY
