frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
47,54.9265,41.2985,17.7253,38.2555,3.0430,20.5303,20.58,3.42
48,55.0003,42.1885,,38.5551,3.6334,,19.36,5.96
49,55.0560,42.1383,,38.7272,3.4111,,9.65,6.75
50,55.1322,43.4425,,38.9749,4.4677,,20.59,9.18
51,55.1984,42.9042,,39.2095,3.6947,,13.55,5.55
52,55.2598,42.6033,,39.3916,3.2117,,15.45,5.70
53,55.3146,42.6084,,39.5305,3.0779,,9.84,5.99
54,55.3748,45.1176,,39.6962,5.4214,,10.39,4.05
55,55.4315,44.4031,30.6365,39.8075,4.5956,9.1710,13.00,2.47
56,55.4914,43.4862,27.1109,39.9512,3.5350,12.8403,16.20,3.87
57,55.5604,43.7724,,40.0593,3.7131,,13.18,6.36
58,55.6157,,,40.1377,,,10.47,4.44
59,55.6958,24.3237,,40.2147,15.8911,,13.71,5.90
60,55.7775,27.3109,20.7386,40.2659,12.9551,19.5274,18.17,2.83
61,55.8325,27.5617,20.4408,40.2925,12.7307,19.8517,9.51,1.26
62,55.8988,28.4093,,40.3218,11.9125,,17.87,5.60
63,55.9623,29.4825,,40.3457,10.8632,,15.98,6.85
64,56.0246,30.0591,,40.3668,10.3078,,12.99,3.73
65,56.0854,30.4598,40.7083,40.3895,9.9297,0.3188,16.01,2.23
66,56.1482,31.2471,,40.4040,9.1568,,12.97,6.11
67,56.2207,31.3935,,40.4145,9.0209,,12.77,5.46
68,56.2828,33.0176,28.0153,40.4102,7.3926,12.3949,12.56,1.54
69,56.3469,33.3311,27.6327,40.3869,7.0558,12.7543,10.52,6.84
70,56.4161,,,40.3431,,,12.46,5.13
71,56.4795,33.6673,41.5987,40.2879,6.6206,1.3108,14.11,2.10
72,56.5491,34.0860,,40.2051,6.1190,,16.07,6.36
73,56.6046,35.3597,,40.1177,4.7579,,9.60,3.12
74,56.6645,36.7511,,40.0117,3.2606,,11.02,7.24
75,56.7269,,,39.8659,,,10.66,4.43
76,56.7796,36.7298,,39.7179,2.9881,,9.85,1.47
77,56.8433,36.4235,27.0176,39.5304,3.1069,12.5128,15.78,3.46
78,56.9155,36.4017,,39.2997,2.8980,,18.65,6.36
79,56.9757,,,39.0469,,,9.40,3.91
80,57.0293,,16.6956,38.8683,,22.1726,9.90,3.33
81,57.0886,,,38.6823,,,10.16,1.90
82,57.1586,,,38.5301,,,14.15,5.90
83,57.2291,,,38.4041,,,14.47,3.64
84,57.2836,,16.7637,38.2789,,21.5152,9.28,1.33
85,57.3662,,,38.1143,,,20.60,9.42
86,57.4289,,17.4014,37.9953,,20.5938,15.88,1.20
87,57.5041,,,37.8152,,,18.84,5.70
88,57.5828,,,37.5996,,,22.11,6.08
89,57.6413,,31.8855,37.4352,,5.5497,10.45,2.83
90,57.7019,39.2311,,37.2433,1.9878,,9.77,5.94
91,57.7677,,,37.0948,,,10.19,5.58
92,57.8279,,16.0104,36.9640,,20.9537,17.46,2.40
93,57.8833,,16.5299,36.8461,,20.3162,10.54,1.36
94,57.9397,,30.7477,36.7409,,5.9932,9.88,2.48
95,57.9982,,,36.6215,,,9.99,4.99
96,58.0616,,,36.4978,,,12.61,6.44
97,58.1260,,,36.3944,,,9.43,4.16
98,58.1794,,,36.3141,,,9.55,1.73
99,58.2361,39.5645,29.3550,36.1985,3.3659,6.8435,10.34,1.68
100,58.3037,39.7239,,36.0819,3.6420,,14.92,5.93
101,58.3716,41.2577,,35.9710,5.2867,,11.80,4.33
102,58.4540,38.5898,,35.8214,2.7684,,24.02,8.81
103,58.5158,37.2859,,35.7127,1.5732,,14.52,3.98
104,58.5786,37.2185,,35.5993,1.6192,,11.83,5.23
105,58.6425,37.4894,,35.4685,2.0209,,13.56,4.08
106,58.7070,38.4870,,35.3468,3.1402,,13.77,5.77
107,58.7788,39.3374,19.1720,35.2143,4.1231,16.0423,12.78,1.56
108,58.8427,38.8292,,35.0833,3.7459,,12.81,4.11
109,58.9033,38.0645,,34.9312,3.1333,,9.46,4.05
110,58.9637,38.3154,,34.7736,3.5418,,11.26,6.34
111,59.0239,39.5644,,34.5895,4.9749,,9.74,3.93
112,59.0843,37.2915,25.9491,34.3886,2.9029,8.4394,11.67,2.47
113,59.1505,38.8099,,34.1279,4.6819,,11.21,5.29
114,59.2327,,19.1607,33.8483,,14.6877,20.56,2.07
115,59.3201,,,33.6550,,,22.90,6.05
116,59.3915,,25.1915,33.5200,,8.3285,16.64,2.30
117,59.4557,,,33.4102,,,9.75,5.03
118,59.5339,,19.2028,33.2561,,14.0534,12.04,2.51
119,59.5893,,24.5944,33.1473,,8.5529,9.20,2.07
120,59.6529,,,33.0363,,,13.13,3.78
121,59.7175,,,32.8932,,,12.46,5.62
122,59.7751,,,32.7875,,,9.41,4.06
123,59.8299,,24.0782,32.6947,,8.6164,10.90,1.55
124,59.8839,,22.5953,32.6014,,10.0061,9.67,1.34
125,59.9489,,,32.4904,,,14.08,5.10
126,60.0111,,,32.4073,,,11.00,6.64
127,60.0795,,21.1389,32.3428,,11.2039,12.20,1.62
128,60.1664,36.6114,,32.2788,4.3326,,15.60,7.66
129,60.2533,36.8712,,32.2378,4.6334,,21.10,5.16
130,60.3264,36.4104,,32.2245,4.1859,,15.37,5.18
131,60.3876,34.6756,20.5195,32.2309,2.4447,11.7114,13.97,2.71
132,60.4505,34.9713,,32.2483,2.7230,,10.59,4.25
133,60.5228,34.8628,,32.2823,2.5805,,13.15,5.33
134,60.5796,34.8538,20.0854,32.3163,2.5375,12.2308,9.95,1.69
135,60.6321,,19.9982,32.3470,,12.3487,9.72,1.31
136,60.6967,,19.8214,32.3945,,12.5730,13.01,5.60
137,60.7733,37.0027,,32.4336,4.5691,,20.89,3.99
138,60.8677,36.7849,,32.5621,4.2228,,21.59,7.31
139,60.9322,,19.4554,32.6975,,13.2421,13.13,1.33
140,61.0055,,,32.8898,,,15.37,6.31
141,61.0723,,,33.0984,,,16.22,4.79
142,61.1418,,18.7297,33.2956,,14.5659,17.89,2.94
143,61.2071,,,33.4581,,,13.21,4.44
144,61.2772,,,33.7023,,,18.60,5.55
145,61.3395,,18.0179,33.9100,,15.8921,13.65,3.16
146,61.4211,,,34.1252,,,13.78,4.42
147,61.4799,,17.4373,34.3320,,16.8946,15.35,1.34
148,61.5549,,16.5391,34.5762,,18.0371,19.58,5.79
149,61.6238,41.0491,,34.8105,6.2386,,15.23,4.85
150,61.7086,38.8323,,35.0995,3.7328,,25.86,5.58
151,61.7842,39.4755,16.1035,35.3747,4.1008,19.2712,19.54,2.05
152,61.8501,39.0328,,35.6374,3.3954,,10.47,4.61
153,61.9239,38.8833,,35.8848,2.9985,,13.54,4.07
154,61.9801,38.9480,20.1094,36.1326,2.8154,16.0232,10.00,1.60
155,62.0525,37.3675,,36.4153,0.9521,,16.44,3.15
156,62.1148,36.0727,,36.6337,0.5610,,11.52,4.25
157,62.1934,36.4839,,36.9512,0.4674,,21.55,3.98
158,62.2603,,,37.1568,,,13.36,5.69
159,62.3263,,18.7286,37.4195,,18.6909,16.09,2.92
160,62.4211,,,37.7797,,,26.25,8.97
161,62.4962,,,38.0767,,,15.78,4.56
162,62.5757,,,38.3661,,,20.33,4.05
163,62.6665,,,38.6532,,,23.28,11.55
164,62.7276,,17.3639,38.8024,,21.4385,13.26,2.80
165,62.8013,,,39.0010,,,19.34,6.27
166,62.8658,,,39.1224,,,14.11,4.42
167,62.9261,,,39.2081,,,10.59,3.51
168,62.9946,,,39.3348,,,18.01,2.98
169,63.0619,,,39.5516,,,13.73,4.57
170,63.1300,,,39.7849,,,11.77,1.15
171,63.1877,,15.6503,40.0084,,24.3581,9.78,1.65
172,63.2474,,,40.2110,,,9.23,4.75
173,63.3150,,,40.4401,,,11.66,5.94
174,63.3858,,20.9806,40.6903,,19.7097,11.59,1.54
175,63.4475,,,40.8923,,,9.80,4.38
176,63.5174,,,41.1412,,,14.22,6.84
177,63.6012,,,41.4164,,,19.81,6.21
178,63.6754,,,41.6961,,,16.06,4.77
179,63.7470,,,41.9411,,,13.01,5.18
180,63.8493,,,42.2852,,,12.92,5.44
181,63.9211,45.2232,,42.5142,2.7090,,19.16,5.79
182,63.9873,44.4360,,42.7178,1.7182,,13.64,1.71
183,64.0556,44.8322,,42.9712,1.8609,,14.04,4.18
184,64.1245,,,43.1994,,,13.25,4.35
185,64.2020,,,43.4548,,,20.78,6.78
186,64.2741,45.0907,,43.6942,1.3965,,20.43,7.12
187,64.3464,,,43.9283,,,18.29,5.89
188,64.4259,47.3743,,44.1711,3.2032,,10.61,3.65
189,64.4850,,20.9874,44.3167,,23.3293,17.21,1.71
190,64.5710,,,44.5216,,,14.46,4.09
191,64.6304,,,44.6117,,,16.54,1.27
192,64.7034,,,44.6994,,,13.05,5.81
193,64.7645,,,44.7844,,,10.91,5.46
194,64.8420,,,44.9919,,,12.36,4.41
195,64.9129,,,45.2198,,,12.93,9.43
196,64.9770,,,45.3899,,,12.16,3.34
197,65.0417,,,45.5744,,,11.01,4.72
198,65.1157,,,45.7220,,,15.78,7.14
199,65.1730,,,45.8166,,,8.93,4.17
200,65.2314,,19.7622,45.8820,,26.1198,10.20,2.90
201,65.2924,,,45.9319,,,11.83,4.45
202,65.3555,,,45.9513,,,11.58,4.99
203,65.4266,,,45.9091,,,16.44,3.96
204,65.4996,,,45.7993,,,11.49,8.05
205,65.5615,,,45.6594,,,10.84,6.81
206,65.6223,,,45.4971,,,11.38,4.39
207,65.6852,,19.7225,45.2708,,25.5484,14.78,1.65
208,65.7662,,,45.0434,,,16.12,7.21
209,65.8303,,19.2315,44.8586,,25.6271,12.77,1.66
210,65.9076,,,44.5966,,,18.19,5.94
211,65.9761,,,44.3370,,,14.23,4.26
212,66.0482,,,44.0175,,,13.55,8.03
213,66.1170,,,43.7119,,,10.97,3.88
214,66.1842,,,43.3253,,,16.21,5.12
215,66.2636,,,42.9441,,,10.96,6.93
216,66.3312,,17.5109,42.8050,,25.2942,18.51,2.05
217,66.3987,,,42.6805,,,11.84,7.15
218,66.4687,,,42.5937,,,15.84,4.85
219,66.5295,,,42.5244,,,9.05,2.25
220,66.5913,,,42.4469,,,13.34,3.40
221,66.6515,,,42.3870,,,9.74,6.54
222,66.7137,,,42.2891,,,11.88,6.28
223,66.7847,,16.3081,42.2029,,25.8948,12.97,1.66
224,66.8541,,,42.0932,,,11.28,6.36
225,66.9228,,,41.9814,,,14.09,4.24
226,66.9790,,16.8694,41.9047,,25.0353,11.79,1.22
227,67.0488,,,41.7904,,,14.79,5.58
228,67.1201,,,41.6919,,,14.55,5.92
229,67.1799,,17.6832,41.6249,,23.9417,11.75,1.42
230,67.2572,,,41.5168,,,18.22,7.84
231,67.3216,,,41.4247,,,11.71,4.11
232,67.3847,,,41.3293,,,15.33,1.58
233,67.4599,,,41.2099,,,14.14,6.00
234,67.5279,,,41.1090,,,11.48,2.83
235,67.6035,,,40.9305,,,17.15,5.93
236,67.6795,,,40.7849,,,23.03,5.09
237,67.7321,,,40.7019,,,9.65,1.22
238,67.7902,,,40.5645,,,9.58,2.96
239,67.8501,,,40.4232,,,8.92,4.49
240,67.9041,,,40.2634,,,8.64,4.31
241,67.9671,,,40.1108,,,12.93,6.56
242,68.0329,,17.9784,39.9920,,22.0135,12.97,1.56
243,68.1205,,,39.8155,,,24.57,7.30
244,68.1886,,,39.6834,,,12.48,3.03
245,68.2592,,,39.5397,,,12.15,6.00
246,68.3190,,,39.4448,,,12.04,3.98
247,68.3926,,,39.2950,,,12.80,4.21
248,68.4643,,,39.1933,,,14.69,6.29
249,68.5334,,20.2485,39.0629,,18.8144,18.06,1.68
250,68.6123,,,38.9039,,,14.79,6.05
251,68.6771,,20.4247,38.7736,,18.3490,12.38,2.30
252,68.7551,,,38.6003,,,16.46,6.54
253,68.8187,,,38.4540,,,8.49,8.24
254,68.8735,,,38.3397,,,9.00,3.29
255,68.9284,,19.0927,38.1956,,19.1029,10.18,1.92
256,68.9920,,,38.0637,,,18.04,4.23
257,69.0521,,,37.8841,,,8.82,4.26
258,69.1120,,,37.7146,,,8.80,5.55
259,69.1897,,,37.5082,,,19.21,2.33
260,69.2607,,,37.3048,,,11.45,8.98
261,69.3359,,,37.1048,,,20.47,2.17
262,69.4093,,,36.8938,,,18.03,8.17
263,69.4743,,,36.7184,,,10.47,3.51
264,69.5370,,,36.5572,,,15.65,2.31
265,69.6026,,,36.3583,,,12.00,4.21
266,69.6771,,16.7292,36.0586,,19.3294,17.80,3.68
267,69.7372,,,35.8415,,,10.59,3.48
268,69.8080,,,35.5834,,,15.51,7.14
269,69.8701,,,35.4291,,,9.51,3.97
270,69.9320,,15.3423,35.2854,,19.9431,11.31,1.15
271,70.0114,,,35.1225,,,21.50,6.79
272,70.0779,,15.5577,35.0012,,19.4435,15.39,2.97
273,70.1454,,,34.8779,,,17.02,4.80
274,70.2204,,,34.7905,,,17.93,4.77
275,70.2766,,17.3882,34.7502,,17.3621,10.33,1.57
276,70.3374,,,34.7078,,,9.39,1.43
277,70.3971,,,34.6893,,,10.52,3.95
278,70.4707,,,34.6912,,,14.12,3.05
279,70.5455,42.1522,,34.7187,7.4335,,21.22,5.65
280,70.6228,42.1282,,34.7581,7.3701,,12.71,3.02
281,70.6835,,20.7240,34.8064,,14.0824,9.71,1.63
282,70.7560,,,34.8585,,,18.41,6.78
283,70.8166,42.5928,,34.8885,7.7043,,12.00,3.50
284,70.8859,40.4870,,34.9134,5.5736,,13.50,2.09
285,70.9653,,,34.9146,,,14.62,6.78
286,71.0371,,,34.9421,,,12.59,1.57
287,71.0981,,,35.0468,,,9.49,3.67
288,71.1655,,,35.1822,,,17.48,6.60
289,71.2445,,,35.3359,,,20.10,2.80
290,71.3091,,,35.5154,,,12.84,7.02
291,71.3730,,,35.6531,,,13.40,3.38
292,71.4388,,,35.8273,,,16.26,3.22
293,71.4985,,,35.9989,,,11.08,4.43
294,71.5821,,19.5460,36.2121,,16.6661,20.04,2.29
295,71.6499,,,36.4029,,,12.82,4.99
296,71.7189,,,36.6142,,,12.10,6.22
297,71.7998,41.7338,,36.8338,4.9000,,20.49,4.76
298,71.8624,,,36.9947,,,12.67,6.90
299,71.9296,,20.9729,37.1864,,16.2135,15.22,1.70
300,71.9926,,,37.3248,,,11.63,4.18
301,72.0665,,,37.5347,,,21.99,4.49
302,72.1343,,20.5314,37.6588,,17.1274,18.09,2.14
303,72.1975,,,37.8092,,,12.80,4.37
304,72.2707,,,37.9536,,,18.26,4.92
305,72.3390,,,38.0601,,,16.23,3.51
306,72.4036,,,38.1402,,,12.82,4.71
307,72.4746,,,38.2043,,,14.69,3.63
308,72.5367,,,38.2366,,,13.82,2.12
309,72.6104,,,38.2926,,,12.39,5.94
310,72.6780,,19.9402,38.4226,,18.4824,14.50,2.41
311,72.7614,,,38.7013,,,12.55,7.26
312,72.8160,,,38.9018,,,8.97,4.38
313,72.8875,,,39.1751,,,10.74,2.52
314,72.9515,,,39.4599,,,11.60,5.58
315,73.0647,,,39.9043,,,20.96,4.13
316,73.1491,,,40.2315,,,24.26,6.37
317,73.2142,,,40.4838,,,14.18,6.60
318,73.2782,,,40.7219,,,16.15,4.14
319,73.3528,,,40.9833,,,11.67,3.71
320,73.4192,,,41.2693,,,15.60,3.57
321,73.4808,,19.5343,41.5016,,21.9672,15.39,2.46
322,73.5550,,,41.7611,,,21.75,7.06
323,73.6279,,,42.0269,,,11.87,2.68
324,73.6857,,18.9002,42.1920,,23.2917,9.67,0.97
325,73.7476,,,42.4232,,,9.58,4.37
326,73.8169,,,42.6150,,,16.20,7.62
327,73.8792,,18.9695,42.7893,,23.8198,14.89,2.31
328,73.9444,,,42.9757,,,12.36,4.29
329,74.0020,,,43.1688,,,10.55,4.21
330,74.0663,,,43.3599,,,13.16,7.64
331,74.1428,,,43.5975,,,17.35,4.34
332,74.2066,,,43.7550,,,14.15,4.47
333,74.2707,,,43.9148,,,11.98,10.42
334,74.3310,,20.2213,44.0911,,23.8698,12.23,1.37
335,74.4085,,,44.3206,,,11.94,4.90
336,74.4777,,,44.4788,,,14.76,4.29
337,74.5521,,,44.6324,,,14.20,5.37
338,74.6153,,,44.8187,,,11.32,2.35
339,74.6831,,27.9737,45.0007,,17.0271,15.20,1.85
340,74.7505,,,45.1380,,,11.06,4.49
341,74.8168,49.1389,,45.2541,3.8848,,15.81,4.39
342,74.8810,,23.6613,45.3177,,21.6564,13.82,1.17
343,74.9639,,,45.4346,,,12.88,8.20
344,75.0372,,,45.5871,,,12.25,2.53
345,75.1009,,,45.7128,,,10.67,3.69
346,75.1628,,,45.8457,,,10.06,7.37
347,75.2519,,,46.0009,,,12.75,5.16
348,75.3152,,,46.0748,,,10.75,7.99
349,75.3944,,,46.1472,,,17.50,4.24
350,75.4664,,,46.1948,,,11.63,10.57
351,75.5299,,24.3932,46.2200,,21.8268,10.19,1.47
352,75.5949,,,46.2462,,,14.80,4.31
353,75.6621,,,46.2684,,,8.30,6.70
354,75.7320,,22.0266,46.2606,,24.2340,18.76,1.64
355,75.7970,,,46.2644,,,11.05,5.06
356,75.8619,,,46.1518,,,9.84,6.07
357,75.9178,,,46.0884,,,10.31,2.29
358,75.9984,,,46.0876,,,18.86,6.18
359,76.0627,,,46.0921,,,10.55,6.35
360,76.1236,,,46.0762,,,11.69,2.24
361,76.1918,,,46.0166,,,11.89,3.88
362,76.2616,,,45.9377,,,11.06,5.90
363,76.3241,,,45.8203,,,11.39,2.17
364,76.3873,,,45.7180,,,13.07,1.69
365,76.4668,,,45.7476,,,23.13,7.97
366,76.5288,,19.4966,45.7596,,26.2630,11.79,1.30
367,76.5969,,,45.7891,,,15.32,5.14
368,76.6625,,,45.8651,,,12.13,3.32
369,76.7303,,19.2483,45.9597,,26.7113,14.68,1.17
370,76.8091,,,46.0641,,,17.41,4.97
371,76.8735,,18.9375,46.1422,,27.2047,18.32,2.12
372,76.9344,,,46.2246,,,9.21,1.30
373,76.9977,,,46.2983,,,11.17,4.59
374,77.0624,,,46.3676,,,11.49,5.30
375,77.1203,,,46.4280,,,11.26,2.54
376,77.1891,,,46.4857,,,16.51,2.21
377,77.2558,,,46.5597,,,15.21,5.25
378,77.3224,,,46.6197,,,13.13,2.58
379,77.3930,,,46.7000,,,17.68,4.93
380,77.4691,,,46.7711,,,17.04,5.59
381,77.5593,,,46.8687,,,17.93,6.30
382,77.6263,,20.1114,46.9236,,26.8122,20.08,2.75
383,77.7034,,,46.9529,,,14.52,5.23
384,77.7690,,,46.9523,,,10.78,2.91
385,77.8493,,,46.8960,,,17.61,5.54
386,77.9155,,,46.8090,,,13.58,5.37
387,77.9784,,18.5671,46.7146,,28.1475,12.20,1.43
388,78.0661,,,46.5824,,,23.39,11.40
389,78.1420,,,46.5619,,,18.65,3.39
390,78.2443,,,46.6954,,,11.52,4.56
391,78.3103,,,46.7858,,,10.52,6.11
392,78.3736,,,46.8579,,,14.94,3.11
393,78.4382,,,46.9470,,,13.06,2.76
394,78.5019,,,47.0215,,,11.85,4.70
395,78.5647,,,47.0953,,,11.10,2.32
396,78.6262,,,47.1582,,,9.87,2.01
397,78.6918,,,47.2288,,,15.84,4.67
398,78.7567,,,47.3004,,,14.31,6.20
399,78.8138,,,47.3506,,,11.62,2.36
400,78.8762,,19.5687,47.4149,,27.8462,10.94,1.80
401,78.9481,,,47.4875,,,13.11,8.29
402,79.0225,51.8279,,47.5509,4.2771,,12.94,2.34
403,79.0881,,,47.5959,,,10.69,3.50
404,79.1538,,,47.6407,,,12.55,4.60
405,79.2172,,,47.6697,,,14.05,2.51
406,79.2853,52.3586,,47.6807,4.6778,,12.99,1.61
407,79.3454,52.2849,,47.6575,4.6274,,11.10,4.13
408,79.4140,51.4944,,47.5969,3.8974,,13.77,6.52
409,79.5016,,,47.4726,,,18.49,6.78
410,79.5730,,,47.3448,,,15.79,3.69
411,79.6295,,,47.3055,,,10.78,1.19
412,79.7002,,,47.3550,,,14.55,5.33
413,79.7808,,19.4165,47.3511,,27.9346,12.93,1.38
414,79.8739,,,47.4183,,,15.26,1.57
415,79.9480,,,47.5668,,,12.47,4.35
416,80.0186,,,47.6868,,,15.46,2.42
417,80.0995,,,47.7979,,,21.88,6.00
418,80.1771,,20.8739,47.8832,,27.0093,14.05,2.31
419,80.2365,,,47.9199,,,13.59,2.02
420,80.2980,,,47.9483,,,11.74,4.74
421,80.3643,,,47.9577,,,12.46,3.65
422,80.4267,,18.7054,47.9524,,29.2471,12.71,2.39
423,80.4840,,,47.9375,,,9.45,1.20
424,80.5475,,,47.9063,,,10.98,4.09
425,80.6178,,,47.8575,,,14.10,2.40
426,80.6909,,,47.7873,,,19.71,3.61
427,80.7609,,,47.7122,,,14.21,5.50
428,80.8227,,,47.6347,,,16.15,3.42
429,80.8793,,19.5856,47.5568,,27.9712,11.13,1.40
430,80.9474,,,47.4058,,,10.46,4.66
431,81.0115,,,47.2495,,,16.84,3.76
432,81.0846,,,47.0225,,,17.70,1.98
433,81.1522,,,46.7942,,,14.19,3.71
434,81.2286,,14.9035,46.5048,,31.6013,15.43,2.88
435,81.3048,,,46.2481,,,16.16,5.37
436,81.3799,,15.1147,46.0542,,30.9395,13.23,1.30
437,81.4798,,15.6489,45.8664,,30.2175,15.03,1.32
438,81.5552,,,45.6942,,,20.16,7.34
439,81.6188,,,45.5889,,,10.89,2.26
440,81.6897,,,45.4898,,,13.83,2.45
441,81.7626,,,45.3843,,,13.14,7.91
442,81.8253,,17.3281,45.3039,,27.9758,15.92,2.21
443,81.8867,,,45.2128,,,12.67,1.90
444,81.9515,,,45.1028,,,11.96,3.74
445,82.0161,,,45.0096,,,16.51,6.47
446,82.0810,,21.8814,44.9017,,23.0202,14.39,1.79
447,82.1499,,,44.7965,,,14.13,3.85
448,82.2077,,,44.7171,,,9.88,4.34
449,82.2661,,,44.6349,,,12.26,2.44
450,82.3352,,,44.5333,,,15.21,2.17
451,82.4109,,,44.4148,,,19.52,5.96
452,82.4784,,17.3379,44.3052,,26.9673,15.39,1.18
453,82.5455,,,44.1928,,,13.64,5.81
454,82.6130,,,44.0679,,,12.70,7.29
455,82.6723,,,43.9897,,,10.69,2.71
456,82.7402,,19.2438,43.8958,,24.6520,15.07,1.61
457,82.8125,47.0841,,43.7693,3.3148,,11.92,6.58
458,82.8806,47.7396,18.8192,43.6632,4.0765,24.8440,13.34,1.22
459,82.9647,46.7425,,43.4927,3.2497,,22.20,6.60
460,83.0276,47.3265,,43.3378,3.9887,,9.43,2.38
461,83.0869,,,43.1837,,,11.41,2.59
462,83.1643,,,42.9266,,,13.37,2.61
463,83.2247,,,42.7270,,,11.11,3.42
464,83.2917,,,42.5933,,,9.68,3.66
465,83.3520,,,42.4844,,,11.46,4.82
466,83.4307,,18.4665,42.3388,,23.8723,18.67,3.23
467,83.5091,,,42.1890,,,12.78,6.64
468,83.5721,,,42.0953,,,16.38,3.38
469,83.6441,,,41.9525,,,18.54,4.28
470,83.7087,,,41.8440,,,12.58,6.94
471,83.7642,,,41.7674,,,9.51,2.59
472,83.8241,,16.1236,41.6614,,25.5378,13.81,3.14
473,83.9112,,,41.5083,,,15.65,6.15
474,83.9760,,16.8544,41.4053,,24.5509,19.17,1.83
475,84.0380,,,41.2832,,,12.59,1.60
476,84.1116,,,41.1610,,,20.66,2.51
477,84.1720,,,41.0425,,,11.06,2.78
478,84.2335,,,40.8937,,,11.33,2.16
479,84.3242,,,40.6262,,,11.93,6.29
480,84.3813,,18.2190,40.4806,,22.2616,11.55,1.26
481,84.4587,,,40.3010,,,18.67,7.42
482,84.5284,,17.7346,40.1653,,22.4307,17.27,2.32
483,84.5928,41.1207,,40.0346,1.0860,,12.98,4.27
484,84.6653,40.4751,,39.8866,0.5885,,22.36,3.95
485,84.7320,39.3526,16.3030,39.7296,0.3770,23.4266,12.83,1.11
486,84.7973,38.9117,,39.5215,0.6098,,12.83,5.19
487,84.9094,,,39.1861,,,25.42,10.53
488,84.9772,,16.5830,39.0278,,22.4448,14.41,2.32
489,85.0489,,,38.8892,,,19.68,4.23
490,85.1139,,,38.7974,,,13.58,6.40
491,85.1898,,,38.6995,,,16.07,3.81
492,85.2504,,,38.6247,,,11.65,4.15
493,85.3165,,,38.5499,,,15.90,4.86
494,85.3958,,,38.4487,,,12.99,4.13
495,85.4666,,,38.3580,,,22.73,3.88
496,85.5373,,19.9774,38.2643,,18.2870,17.54,2.00
497,85.6019,,,38.1617,,,12.11,4.67
498,85.6711,,,38.0556,,,13.16,3.15
499,85.7323,,,37.9757,,,11.83,1.33
500,85.7976,,,37.8708,,,11.11,5.56
501,85.8595,,,37.7806,,,11.55,6.46
