frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
168,33.5566,21.4124,,11.4656,9.9468,,9.85,1.37
169,33.6160,21.5705,,11.4430,10.1275,,10.14,0.80
170,33.6829,21.9327,,11.4418,10.4909,,12.77,0.82
171,33.7450,21.8998,11.4362,11.4357,10.4641,0.0005,11.09,1.28
172,33.8196,21.7528,,11.4153,10.3374,,18.43,2.24
173,33.8939,21.8166,11.5193,11.3860,10.4306,0.1332,19.47,1.45
174,33.9583,22.0286,,11.3519,10.6768,,11.61,1.20
175,34.0355,21.9288,11.5077,11.2988,10.6300,0.2089,17.62,1.03
176,34.0960,22.0178,13.6773,11.2506,10.7672,2.4267,10.94,1.39
177,34.1569,22.1465,14.2455,11.1896,10.9569,3.0559,9.14,1.50
178,34.2196,22.0668,,11.1257,10.9411,,12.17,1.10
179,34.2757,21.8650,,11.0836,10.7815,,10.28,1.10
180,34.3357,21.8938,,11.0795,10.8143,,9.11,1.16
181,34.3997,22.2581,10.1943,11.0695,11.1885,0.8753,15.51,1.18
182,34.4664,21.8513,,11.0532,10.7981,,20.38,1.02
183,34.5280,21.8961,,11.0288,10.8673,,12.13,1.56
184,34.5888,21.8969,10.3881,10.9946,10.9023,0.6064,9.41,1.24
185,34.6634,21.3011,,10.9470,10.3541,,16.47,1.52
186,34.7283,21.3734,,10.9177,10.4556,,11.23,1.50
187,34.7908,21.7324,10.5462,10.9163,10.8160,0.3701,8.93,0.89
188,34.8569,21.1885,,10.9085,10.2800,,17.07,1.20
189,34.9244,21.2164,,10.8960,10.3204,,12.94,0.78
190,34.9876,21.0815,11.0670,10.8719,10.2096,0.1951,14.18,0.96
191,35.0505,20.9204,,10.8474,10.0729,,14.72,1.16
192,35.1128,20.7162,,10.8091,9.9072,,12.37,1.14
193,35.1714,20.8459,,10.7899,10.0560,,12.59,1.02
194,35.2360,21.3726,,10.7887,10.5839,,13.46,1.28
195,35.2958,20.6426,13.7766,10.7826,9.8600,2.9941,10.55,1.34
196,35.3689,20.6802,,10.7668,9.9134,,20.06,1.03
197,35.4418,20.4495,10.8849,10.7395,9.7100,0.1455,21.64,1.39
198,35.5130,20.5190,,10.7255,9.7935,,18.12,1.14
199,35.5899,20.3763,10.9273,10.7234,9.6529,0.2040,13.21,1.07
200,35.6526,20.1887,,10.7138,9.4750,,10.97,1.02
201,35.7186,20.2173,,10.6984,9.5189,,12.61,0.76
202,35.7797,20.0855,,10.6899,9.3956,,13.51,1.06
203,35.8464,20.4357,11.7295,10.6893,9.7465,1.0402,15.99,1.47
204,35.9082,20.1873,,10.6862,9.5012,,12.09,1.29
205,35.9692,20.1340,,10.6794,9.4546,,11.07,0.92
206,36.0401,20.0626,9.8159,10.6629,9.3997,0.8470,17.94,1.22
207,36.1038,20.3395,,10.6533,9.6862,,11.51,1.21
208,36.1711,19.8066,,10.6520,9.1545,,13.21,1.15
209,36.2401,20.1214,10.7921,10.6453,9.4761,0.1468,13.48,0.89
210,36.3053,20.0634,,10.6265,9.4369,,16.53,1.19
211,36.3682,19.8922,,10.6147,9.2775,,10.58,0.83
212,36.4286,20.2058,,10.6141,9.5918,,13.13,1.18
213,36.4960,20.1881,11.1215,10.6104,9.5777,0.5111,16.14,1.35
214,36.5606,20.0533,,10.5975,9.4558,,14.98,1.32
215,36.6199,20.0075,,10.5888,9.4187,,9.84,0.92
216,36.6803,19.8897,,10.5885,9.3012,,10.81,0.85
217,36.7427,20.1380,10.6430,10.5840,9.5541,0.0590,10.96,1.27
218,36.8040,20.1034,,10.5744,9.5290,,14.42,1.01
219,36.8642,20.3691,,10.5673,9.8018,,10.48,0.87
220,36.9350,20.1845,,10.5664,9.6181,,16.99,0.76
221,37.0072,20.1166,,10.5563,9.5602,,21.70,1.24
222,37.0648,19.9299,,10.5423,9.3876,,9.94,0.84
223,37.1276,19.9662,,10.5310,9.4352,,11.96,1.06
224,37.1891,20.1759,10.6565,10.5305,9.6454,0.1260,15.31,1.22
225,37.2527,20.1367,,10.5229,9.6138,,10.58,1.13
226,37.3195,20.1237,,10.5127,9.6110,,16.40,0.99
227,37.3859,20.3101,10.6394,10.5055,9.8046,0.1339,16.66,1.00
228,37.4570,20.1630,,10.5037,9.6593,,22.60,1.45
229,37.5202,19.9486,,10.4986,9.4500,,14.14,1.15
230,37.5827,19.9229,10.6447,10.4858,9.4372,0.1589,12.50,0.90
231,37.6500,20.1996,,10.4781,9.7215,,11.72,1.08
232,37.7127,20.1301,,10.4767,9.6534,,11.94,0.91
233,37.7776,19.9337,,10.4727,9.4610,,14.26,1.11
234,37.8456,19.9066,10.5763,10.4606,9.4459,0.1157,9.87,1.19
235,37.9090,20.1254,,10.4533,9.6720,,16.55,1.03
236,37.9724,19.7381,,10.4525,9.2855,,12.80,0.86
237,38.0433,20.1549,9.9151,10.4469,9.7080,0.5318,20.22,1.28
238,38.1137,19.9254,,10.4298,9.4956,,14.51,0.93
239,38.1891,19.6753,10.6781,10.4232,9.2521,0.2549,20.71,1.31
240,38.2476,19.7407,10.7632,10.4224,9.3183,0.3408,10.30,1.28
241,38.3162,19.8662,,10.4215,9.4447,,15.64,0.99
242,38.3761,19.8870,,10.4210,9.4660,,12.21,1.19
243,38.4351,19.6814,10.5028,10.4195,9.2619,0.0833,9.05,0.99
244,38.5028,19.8665,,10.4167,9.4498,,9.19,1.18
245,38.5687,19.6973,,10.4158,9.2815,,15.37,0.93
246,38.6314,19.7443,,10.4152,9.3291,,9.48,0.76
247,38.6901,19.0992,10.5165,10.4140,8.6852,0.1024,11.26,1.11
248,38.7627,19.6830,,10.4127,9.2703,,17.03,1.18
249,38.8356,19.1056,10.5013,10.4114,8.6942,0.0899,20.39,2.35
250,38.9003,19.0769,,10.4108,8.6660,,15.64,1.11
251,38.9627,19.2200,,10.4108,8.8091,,10.47,1.17
252,39.0310,19.1052,,10.4108,8.6944,,16.44,1.16
253,39.0984,19.1569,,10.4108,8.7461,,15.07,1.24
254,39.1670,19.1376,,10.4108,8.7267,,17.19,2.49
255,39.2310,19.0892,,10.4108,8.6784,,16.56,1.10
256,39.3079,19.0696,,10.4108,8.6588,,18.64,1.19
257,39.3761,19.0950,,10.4108,8.6842,,14.74,0.98
258,39.4392,19.1457,10.4762,10.4108,8.7349,0.0654,11.89,1.34
259,39.5038,19.1110,,10.4108,8.7002,,10.13,1.44
260,39.5701,19.1561,,10.4108,8.7453,,10.91,0.96
261,39.6290,19.9886,,10.4108,9.5778,,10.57,1.09
262,39.6891,20.0203,10.4652,10.4106,9.6097,0.0546,12.83,0.90
263,39.7609,19.7571,,10.4106,9.3465,,17.32,1.98
264,39.8293,19.6654,,10.4083,9.2571,,19.14,1.68
265,39.9094,19.5402,,10.4065,9.1337,,16.57,0.91
266,39.9772,19.0183,,10.4065,8.6118,,19.03,1.14
267,40.0565,19.6554,,10.4065,9.2488,,14.50,0.99
268,40.1215,19.6746,,10.4065,9.2680,,16.94,1.03
269,40.1913,19.7786,10.3502,10.4046,9.3741,0.0544,16.84,1.24
270,40.2478,19.9008,,10.3986,9.5022,,10.67,1.19
271,40.3176,19.4148,,10.3940,9.0209,,15.74,0.83
272,40.3813,19.6996,,10.3940,9.3056,,13.07,0.77
273,40.4445,19.7378,9.7801,10.3928,9.3450,0.6127,10.23,1.54
274,40.5246,19.0280,,10.3900,8.6380,,18.90,1.31
275,40.5829,19.7516,,10.3895,9.3621,,11.12,0.87
276,40.6438,19.8875,11.9999,10.3887,9.4988,1.6112,10.95,1.23
277,40.7143,19.8862,,10.3855,9.5007,,15.26,0.99
278,40.7832,19.0255,10.5156,10.3788,8.6467,0.1369,14.83,1.14
279,40.8544,19.8725,,10.3768,9.4957,,20.79,1.31
280,40.9348,19.8820,10.5093,10.3750,9.5070,0.1342,17.08,0.94
281,40.9982,19.8213,11.7908,10.3697,9.4516,1.4211,12.78,1.30
282,41.0624,19.6886,,10.3655,9.3231,,15.33,1.14
283,41.1351,19.6975,10.4848,10.3650,9.3325,0.1198,19.84,0.95
284,41.1999,19.5969,11.9564,10.3612,9.2357,1.5952,14.45,1.25
285,41.2648,19.9058,,10.3595,9.5463,,9.33,1.01
286,41.3296,19.7413,,10.3589,9.3824,,13.52,1.68
287,41.3872,19.7261,10.4691,10.3579,9.3682,0.1112,10.20,0.92
288,41.4524,19.4554,,10.3564,9.0990,,11.29,1.04
289,41.5095,19.7924,,10.3564,9.4360,,9.81,1.47
290,41.5700,19.6671,,10.3566,9.3105,,9.57,0.87
291,41.6337,19.7394,10.4564,10.3566,9.3827,0.0997,11.16,1.28
292,41.6918,19.8519,10.4631,10.3562,9.4957,0.1069,12.31,1.27
293,41.7735,19.8245,,10.3539,9.4706,,20.37,1.16
294,41.8342,19.6294,10.4462,10.3508,9.2786,0.0954,10.17,0.89
295,41.9145,19.5825,,10.3486,9.2340,,23.33,1.24
296,41.9776,19.5094,,10.3486,9.1608,,14.36,1.29
297,42.0380,19.4571,10.4627,10.3486,9.1085,0.1141,12.08,0.88
298,42.1027,19.7073,,10.3486,9.3587,,12.39,1.11
299,42.1702,19.5183,,10.3476,9.1708,,15.68,1.00
300,42.2450,19.6870,10.4687,10.3470,9.3400,0.1217,17.37,1.08
301,42.3159,19.5631,,10.3460,9.2170,,21.67,1.65
302,42.3923,19.6804,13.3166,10.3452,9.3351,2.9713,21.09,1.03
303,42.4578,19.6987,,10.3449,9.3538,,16.24,1.10
304,42.5276,19.7983,,10.3443,9.4540,,19.62,1.35
305,42.6032,19.7974,,10.3434,9.4540,,19.40,1.09
306,42.6696,19.6040,,10.3391,9.2648,,11.71,0.88
307,42.7367,19.6869,,10.3355,9.3514,,13.70,0.82
308,42.7995,19.6323,,10.3350,9.2973,,14.11,1.10
309,42.8819,19.8730,10.4039,10.3350,9.5379,0.0689,22.12,1.52
310,42.9367,20.1761,10.4215,10.3343,9.8418,0.0873,9.13,0.82
311,42.9982,19.1489,,10.3326,8.8163,,11.54,1.33
312,43.0744,19.1434,,10.3314,8.8120,,13.42,0.89
313,43.1374,19.3208,,10.3314,8.9894,,16.86,0.94
314,43.1978,19.3977,10.1989,10.3314,9.0663,0.1325,11.41,1.18
315,43.2657,19.3211,,10.3314,8.9898,,15.24,2.36
316,43.3297,19.2967,,10.3314,8.9654,,16.61,0.87
