frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
85,53.3397,,20.7087,44.3990,,23.6903,17.09,2.88
86,53.4158,,,44.2449,,,16.15,13.82
87,53.4858,,17.6290,44.1318,,26.5029,17.73,2.54
88,53.5632,,,44.0384,,,14.04,9.35
89,53.6285,,26.1686,43.9759,,17.8073,10.30,1.31
90,53.6889,52.3928,17.7933,43.9206,8.4721,26.1274,12.19,1.90
91,53.7563,50.0811,,43.8764,6.2047,,15.31,8.18
92,53.8162,,,43.8470,,,9.59,5.57
93,53.8756,,,43.8235,,,9.80,2.91
94,53.9351,,19.5566,43.8080,,24.2514,14.44,1.13
95,54.0233,,,43.7889,,,22.33,13.07
96,54.0913,,19.7317,43.7824,,24.0507,14.79,3.46
97,54.1507,,,43.7808,,,10.12,6.21
98,54.2149,,,43.7848,,,10.59,9.23
99,54.2756,,,43.7897,,,12.85,2.21
100,54.3325,,19.3930,43.7943,,24.4013,13.83,1.12
101,54.3909,,19.4960,43.7966,,24.3006,11.99,4.77
102,54.4616,,,43.7927,,,19.28,7.77
103,54.5292,,,43.7768,,,17.48,2.02
104,54.6005,,,43.7375,,,19.36,8.92
105,54.6808,55.3247,,43.6600,11.6647,,10.52,1.16
106,54.7520,,,43.5657,,,14.89,9.13
107,54.8257,,,43.5302,,,21.72,4.57
108,54.8895,,19.5105,43.5171,,24.0065,13.81,4.09
109,54.9525,,,43.5074,,,13.69,9.83
110,55.0294,,,43.4971,,,9.37,2.27
111,55.1097,,,43.4937,,,18.72,10.65
112,55.1779,,,43.4965,,,15.96,2.21
113,55.2510,,18.6982,43.5084,,24.8102,17.01,9.32
114,55.3182,,,43.5264,,,13.27,2.78
115,55.3917,51.1101,18.8833,43.5608,7.5493,24.6775,14.04,3.03
116,55.4678,,,43.6036,,,17.49,4.54
117,55.5281,51.8265,,43.6346,8.1918,,10.71,1.36
118,55.5906,51.4761,19.3720,43.6743,7.8018,24.3023,9.29,6.24
119,55.6643,51.5883,,43.7246,7.8636,,20.54,2.62
120,55.7237,,,43.7568,,,11.36,2.03
121,55.7822,,19.6908,43.7954,,24.1046,13.14,1.67
122,55.8400,,19.9352,43.8369,,23.9017,9.27,2.42
123,55.9132,,,43.8867,,,20.07,9.40
124,55.9644,,,43.9151,,,10.41,2.52
125,56.0220,48.5297,,43.9540,4.5756,,10.71,2.78
126,56.0806,47.6293,,43.9804,3.6489,,13.10,1.22
127,56.1558,,,44.0055,,,15.96,9.19
128,56.2147,,,44.0077,,,9.68,5.94
129,56.2705,,,43.9940,,,12.03,2.80
130,56.3318,,13.9986,43.9495,,29.9509,13.47,1.79
131,56.4065,,,43.8498,,,12.83,7.98
132,56.4693,,,43.7339,,,14.18,2.68
133,56.5245,,,43.7119,,,15.74,1.65
134,56.5916,,18.9675,43.7422,,24.7748,13.55,3.20
135,56.6577,,,43.7907,,,16.27,5.46
136,56.7156,,,43.8207,,,9.12,6.38
137,56.7736,,,43.8514,,,9.33,2.35
138,56.8320,,,43.8801,,,13.32,1.80
139,56.9081,,,43.9183,,,18.73,6.82
140,56.9661,,,43.9488,,,12.28,4.09
141,57.0338,,19.0065,43.9906,,24.9841,15.98,1.70
142,57.0973,,,44.0297,,,12.25,7.40
143,57.1560,,,44.0709,,,11.33,5.73
144,57.2123,,,44.1050,,,9.34,7.03
145,57.2704,,,44.1390,,,13.49,2.07
146,57.3257,,,44.1746,,,9.48,1.21
147,57.3801,,,44.2045,,,12.12,1.15
148,57.4521,,,44.2488,,,11.04,8.11
149,57.5154,,,44.2874,,,13.16,5.38
150,57.5796,50.6156,,44.3249,6.2908,,20.04,1.14
151,57.6506,,,44.3664,,,12.64,7.48
152,57.7213,,,44.4161,,,17.19,2.96
153,57.7817,,20.3900,44.4503,,24.0603,15.41,1.74
154,57.8537,,,44.4855,,,10.97,6.41
155,57.9142,,,44.5115,,,10.23,4.25
156,57.9746,,,44.5298,,,14.28,1.74
157,58.0317,,,44.5317,,,13.14,1.52
158,58.0984,,,44.5145,,,9.84,11.32
159,58.1688,,,44.4937,,,16.92,3.81
160,58.2319,,,44.4616,,,16.50,1.35
161,58.2936,,18.8489,44.4195,,25.5706,15.34,4.80
162,58.3619,,,44.3532,,,12.64,8.17
163,58.4179,,,44.2935,,,10.30,4.51
164,58.4754,,,44.2307,,,13.12,1.82
165,58.5345,,19.8317,44.1527,,24.3211,12.80,1.39
166,58.5950,48.2988,19.5983,44.1084,4.1904,24.5101,12.85,3.82
167,58.6641,47.2020,,43.9571,3.2450,,20.36,3.80
168,58.7398,48.5233,19.6698,43.8250,4.6982,24.1552,21.90,3.43
169,58.8219,,,43.6929,,,25.38,12.57
170,58.8809,,19.8543,43.6082,,23.7539,12.73,1.37
171,58.9533,,,43.5044,,,13.31,8.96
172,59.0158,,,43.4176,,,14.00,5.75
173,59.0748,,,43.3378,,,10.93,1.77
174,59.1313,,20.9314,43.2758,,22.3444,15.91,1.36
175,59.1964,,,43.2004,,,12.30,6.85
176,59.2540,,,43.1211,,,10.33,7.08
177,59.3159,,,43.0395,,,12.99,6.24
178,59.3970,,20.5008,42.9491,,22.4483,18.92,6.96
179,59.4605,,,42.8724,,,14.96,8.89
180,59.5157,,,42.8163,,,11.27,3.73
181,59.5667,50.0405,,42.7419,7.2986,,9.94,1.98
182,59.6208,48.0514,,42.6487,5.4027,,9.80,1.92
183,59.6887,,19.5553,42.5147,,22.9594,13.65,3.11
184,59.7475,,,42.3582,,,10.75,6.00
185,59.8048,,,42.2034,,,12.01,10.01
186,59.8637,,,42.0684,,,13.38,6.76
187,59.9352,,20.3627,41.9595,,21.5968,13.16,1.47
188,60.0142,,,41.8455,,,17.88,6.14
189,60.0686,,,41.8039,,,13.85,1.90
190,60.1335,,28.6084,41.7817,,13.1733,15.12,1.10
191,60.2071,,,41.7692,,,11.44,5.36
192,60.2658,,,41.7608,,,12.13,8.05
193,60.3269,,,41.7519,,,12.83,1.85
194,60.3928,,19.7322,41.7359,,22.0037,18.56,2.33
195,60.4570,,,41.7151,,,13.27,8.37
196,60.5192,,,41.6933,,,15.62,2.38
197,60.5780,,,41.6689,,,12.36,2.06
198,60.6452,,19.2576,41.6464,,22.3888,18.26,6.17
199,60.7207,,,41.6244,,,10.52,1.84
200,60.7792,,26.0324,41.6090,,15.5766,9.97,1.38
201,60.8485,,19.6662,41.5876,,21.9214,18.23,5.71
202,60.9183,44.9559,,41.5618,3.3941,,12.15,1.97
203,60.9762,,,41.5372,,,10.83,1.98
204,61.0282,,25.2286,41.5175,,16.2890,10.52,1.32
205,61.1003,,19.2763,41.4854,,22.2092,16.60,7.59
206,61.1807,,24.5676,41.4502,,16.8826,23.93,1.69
207,61.2620,,,41.4076,,,14.94,7.78
208,61.3245,,,41.3609,,,15.76,1.51
209,61.4027,,,41.2995,,,15.12,7.82
210,61.4659,,,41.2270,,,16.10,3.67
211,61.5331,,21.0473,41.1310,,20.0837,17.99,1.56
212,61.6040,,,41.0110,,,17.37,9.43
213,61.6748,,,40.8796,,,19.59,3.94
214,61.7610,,,40.7535,,,18.78,11.87
215,61.8130,,,40.6895,,,10.02,6.13
216,61.8752,,,40.6172,,,13.09,1.79
217,61.9289,,,40.5578,,,10.61,1.31
218,61.9798,,,40.5034,,,10.42,1.30
219,62.0651,,,40.4117,,,19.02,13.05
220,62.1517,,,40.3328,,,19.61,9.45
221,62.2287,,,40.2826,,,19.76,2.25
222,62.2991,,20.0605,40.2406,,20.1802,14.44,5.69
223,62.3760,,,40.1977,,,23.60,3.36
224,62.4453,,19.6848,40.1568,,20.4721,12.24,5.68
225,62.5311,,22.7446,40.1075,,17.3629,15.36,1.52
226,62.5894,,19.7759,40.0669,,20.2910,10.12,2.48
227,62.6538,,19.7965,40.0292,,20.2327,11.40,10.35
228,62.7429,,19.9005,39.9702,,20.0697,10.46,3.75
229,62.8148,,,39.9055,,,16.84,8.15
230,62.8805,,22.3814,39.8405,,17.4591,19.95,2.88
231,62.9399,,19.5718,39.7520,,20.1803,11.48,4.77
232,63.0162,,,39.6023,,,15.36,10.17
233,63.0701,,,39.4998,,,12.74,1.85
234,63.1283,,,39.3419,,,12.60,1.39
235,63.1939,,19.9931,39.1385,,19.1455,11.88,6.44
236,63.2491,,20.0732,39.0637,,18.9905,9.09,5.40
237,63.3144,,,39.0207,,,15.81,2.94
238,63.3760,,,38.9936,,,12.60,1.58
239,63.4310,,,38.9804,,,9.87,1.22
240,63.5074,,,38.9771,,,18.33,5.97
241,63.5761,,,38.9890,,,20.66,9.73
242,63.6390,,19.8501,39.0166,,19.1666,12.19,3.35
243,63.7085,,,39.0561,,,15.74,7.67
244,63.7663,,,39.1018,,,13.58,2.25
245,63.8239,,,39.1563,,,14.68,1.76
246,63.8919,,22.0938,39.2414,,17.1476,21.87,3.98
247,63.9488,,20.8553,39.3105,,18.4552,13.59,7.60
248,64.0156,,,39.3920,,,13.90,1.91
249,64.0815,,24.5253,39.4854,,14.9600,20.06,2.41
250,64.1469,,19.8434,39.5684,,19.7251,16.49,6.10
251,64.2163,,,39.6539,,,16.50,5.32
252,64.2716,,,39.7381,,,16.94,1.88
253,64.3524,,,39.8576,,,19.52,8.99
254,64.4176,,,39.9319,,,15.88,2.11
255,64.4848,,,40.0157,,,20.24,2.05
256,64.5522,,,40.0789,,,15.11,8.66
257,64.6163,,,40.1280,,,15.29,2.46
258,64.6699,49.5560,,40.1737,9.3823,,12.01,1.71
259,64.7462,,20.2193,40.2450,,20.0257,14.99,6.11
260,64.8112,53.7449,,40.2982,13.4468,,13.26,6.88
261,64.8701,52.7357,,40.3407,12.3950,,15.96,1.71
262,64.9272,56.1898,,40.3773,15.8125,,10.51,1.60
263,65.0011,54.2299,19.8882,40.4184,13.8115,20.5302,17.03,8.72
264,65.0829,53.1459,25.2150,40.4394,12.7065,15.2244,13.31,1.76
265,65.1505,58.5537,,40.4310,18.1227,,17.45,8.19
266,65.2177,,,40.3896,,,15.23,5.67
267,65.2846,,19.5262,40.3310,,20.8048,18.85,3.43
268,65.3561,,,40.3264,,,11.27,7.32
269,65.4174,,,40.3554,,,11.26,4.71
270,65.4764,,25.2388,40.3950,,15.1563,12.73,2.83
271,65.5590,,,40.4718,,,22.29,14.37
272,65.6178,,,40.5486,,,13.04,1.89
273,65.6801,,,40.6527,,,13.76,1.40
274,65.7402,,18.9338,40.7557,,21.8218,11.09,3.71
275,65.8059,,,40.8519,,,10.59,7.51
276,65.8723,,,40.9629,,,11.84,7.58
277,65.9324,,19.1066,41.0498,,21.9432,17.76,1.99
278,66.0229,,,41.2000,,,20.77,3.17
279,66.0826,,19.8645,41.2804,,21.4159,15.03,1.23
280,66.1482,,,41.3675,,,11.02,7.89
281,66.2127,,,41.4587,,,13.89,6.44
282,66.2757,,,41.5238,,,13.17,1.71
283,66.3319,,,41.5748,,,11.09,1.42
284,66.3896,,20.6465,41.6138,,20.9673,9.53,3.08
285,66.4556,,,41.6510,,,12.96,6.30
286,66.5175,,,41.6905,,,15.80,3.39
287,66.5875,,31.5276,41.7384,,10.2107,10.77,2.66
288,66.6609,,,41.8026,,,13.92,12.36
289,66.7259,,,41.8575,,,14.47,1.89
290,66.7913,,20.8273,41.9231,,21.0958,15.98,3.65
291,66.8562,,,41.9724,,,16.38,6.55
292,66.9161,,,42.0340,,,13.20,2.24
293,66.9874,,19.6063,42.1184,,22.5121,14.27,2.17
294,67.0565,,,42.1915,,,13.05,10.46
295,67.1220,,,42.2732,,,15.90,1.98
296,67.1758,,,42.3535,,,9.81,1.67
297,67.2415,,20.7847,42.4618,,21.6771,17.12,4.51
298,67.3113,,,42.5627,,,12.38,11.53
299,67.3781,,28.1887,42.6725,,14.4838,13.14,1.75
300,67.4475,,20.1275,42.7935,,22.6660,12.24,7.34
301,67.5367,,20.5580,42.9294,,22.3714,13.54,1.74
302,67.6035,,,43.0502,,,12.91,7.44
303,67.6660,,,43.1488,,,11.37,2.07
304,67.7308,,26.9632,43.2526,,16.2894,13.36,1.31
305,67.7904,36.5346,20.2698,43.3469,6.8123,23.0771,11.30,2.43
306,67.8601,,,43.4778,,,15.62,9.37
307,67.9247,,,43.5567,,,13.07,1.75
308,67.9988,,,43.6587,,,15.44,8.79
309,68.0736,,,43.7235,,,14.93,4.23
310,68.1364,,19.4622,43.7484,,24.2862,9.73,1.63
311,68.2131,,,43.7615,,,17.34,6.08
312,68.2806,,,43.8072,,,14.90,3.41
313,68.3570,,,43.9000,,,17.59,9.34
314,68.4422,,,44.0073,,,22.43,5.14
315,68.5199,,,44.1018,,,15.11,2.70
316,68.5804,,23.7518,44.1892,,20.4375,12.76,1.19
317,68.6545,,,44.3037,,,14.93,8.74
318,68.7258,,,44.4164,,,15.79,2.14
319,68.7890,,,44.5577,,,11.01,3.36
320,68.8578,,,44.7031,,,14.70,9.53
321,68.9146,,,44.8159,,,13.97,1.95
322,68.9776,,22.1860,44.9686,,22.7826,14.43,1.50
323,69.0461,48.4379,19.1888,45.1464,3.2916,25.9576,16.22,6.33
324,69.1129,49.3188,,45.2916,4.0273,,12.56,7.72
325,69.1750,,21.8038,45.4691,,23.6653,12.45,1.99
326,69.2356,,21.6685,45.6456,,23.9770,11.85,1.31
327,69.3066,,,45.8303,,,13.36,7.58
328,69.3652,,,45.9937,,,8.59,3.49
329,69.4227,,,46.1396,,,14.42,2.31
330,69.5007,,,46.3765,,,20.71,7.81
331,69.5669,,,46.5440,,,15.56,1.77
332,69.6302,,,46.7129,,,15.01,1.60
333,69.7098,,,46.9233,,,21.26,10.39
334,69.7729,,,47.0790,,,17.44,2.02
335,69.8256,,,47.1640,,,10.35,1.89
336,69.8836,,18.0666,47.2663,,29.1997,11.32,1.90
337,69.9621,,,47.4125,,,18.23,8.51
338,70.0242,,,47.5180,,,13.60,2.01
339,70.0941,,18.0501,47.6679,,29.6178,18.69,2.50
340,70.1580,,,47.7947,,,14.33,8.56
341,70.2243,,,47.9388,,,18.19,2.24
342,70.2957,,18.2113,48.0926,,29.8814,13.51,4.75
343,70.3626,,,48.2553,,,12.64,6.37
344,70.4240,,22.9333,48.3930,,25.4597,13.50,2.22
345,70.4734,,,48.5109,,,9.77,2.12
346,70.5392,,19.3695,48.6786,,29.3091,14.98,3.10
347,70.6045,,,48.8728,,,13.50,9.30
348,70.6697,,,49.0279,,,13.93,1.99
349,70.7336,,,49.1892,,,12.65,0.95
350,70.8024,51.5007,,49.3814,2.1193,,12.52,8.82
351,70.8813,,,49.5884,,,20.10,1.56
352,70.9591,,,49.8128,,,16.43,11.62
353,71.0266,,,49.9971,,,18.32,2.71
354,71.1066,51.8982,,50.2125,1.6857,,21.16,9.81
355,71.1729,,,50.3942,,,14.44,2.33
356,71.2659,51.0185,,50.7071,0.3114,,22.16,11.43
357,71.3353,51.4410,,50.8723,0.5687,,13.59,2.32
358,71.4188,,,51.1461,,,17.02,5.85
359,71.4997,51.8985,18.7808,51.3715,0.5270,32.5907,19.00,7.84
360,71.5655,52.5571,,51.5387,1.0184,,18.72,3.05
361,71.6231,50.4805,,51.6684,1.1879,,9.31,2.03
362,71.6781,52.0403,,51.7549,0.2853,,11.84,1.50
363,71.7482,,,51.8819,,,13.69,7.56
364,71.8234,,,52.0016,,,11.48,2.66
365,71.9086,,,52.1673,,,11.45,7.82
366,71.9664,,,52.2785,,,12.68,2.57
367,72.0594,,,52.4428,,,23.56,10.16
368,72.1174,,,52.5492,,,11.19,4.32
369,72.1723,,,52.6747,,,13.92,2.13
370,72.2337,,19.8488,52.8176,,32.9689,14.43,1.13
371,72.3079,,,53.0099,,,17.84,9.41
372,72.3712,,,53.1709,,,9.49,2.08
373,72.4338,,41.9439,53.3439,,11.4000,11.80,1.81
374,72.5052,,,53.5389,,,9.12,9.02
375,72.5801,,18.6839,53.7605,,35.0766,13.40,1.21
376,72.6451,,,53.9532,,,15.20,7.47
377,72.7036,,,54.1110,,,12.15,9.60
378,72.7679,53.3923,,54.2780,0.8857,,14.83,2.03
379,72.8318,53.1327,19.4707,54.4693,1.3366,34.9986,11.77,1.71
380,72.9236,52.1301,,54.7421,2.6120,,24.03,6.16
381,72.9834,52.2688,,54.8974,2.6286,,13.28,1.83
382,73.0609,54.1423,,55.1655,1.0232,,12.16,5.30
383,73.1276,51.5279,,55.3614,3.8335,,11.40,1.99
384,73.1914,54.0828,19.7515,55.5811,1.4983,35.8296,11.74,2.99
385,73.2501,,,55.7519,,,11.02,8.19
386,73.3113,,,55.9179,,,8.69,5.86
387,73.3848,,19.3553,56.0865,,36.7312,18.00,1.87
388,73.4543,55.7213,,56.2066,0.4853,,17.63,9.04
389,73.5189,,,56.2275,,,13.88,6.70
390,73.5828,,15.9612,56.1641,,40.2029,13.16,1.49
391,73.6395,,16.3038,56.0391,,39.7353,10.01,2.08
392,73.7019,51.6859,,55.8908,4.2050,,12.98,10.02
393,73.7618,,,55.7149,,,11.49,6.65
394,73.8245,,,55.4970,,,11.61,2.07
395,73.8827,,18.9657,55.3160,,36.3504,12.12,1.87
396,73.9514,,,55.1150,,,15.30,7.67
397,74.0226,,,54.9174,,,22.04,4.61
398,74.0911,,18.8098,54.7576,,35.9477,16.94,1.66
399,74.1703,,,54.5856,,,18.89,4.00
400,74.2243,,,54.4889,,,11.88,2.05
401,74.2758,,,54.3989,,,10.28,2.82
402,74.3335,50.8745,20.2694,54.2909,3.4164,34.0216,11.73,1.80
403,74.3912,,20.4167,54.1856,,33.7689,12.49,2.51
404,74.4605,,,54.0686,,,13.26,7.49
405,74.5108,,,53.9869,,,8.81,5.24
406,74.5658,,,53.9013,,,10.61,10.42
407,74.6271,,,53.8057,,,15.98,1.76
408,74.6905,,20.2871,53.7106,,33.4235,16.66,3.24
409,74.7495,,,53.6149,,,10.92,8.03
410,74.8105,,,53.5243,,,10.26,7.79
411,74.8655,,,53.4460,,,10.55,2.58
412,74.9248,,,53.3524,,,9.79,1.96
413,74.9828,,19.1993,53.2796,,34.0803,13.25,2.16
414,75.0394,,19.4976,53.2100,,33.7124,11.44,3.32
415,75.1140,54.5071,,53.0981,1.4090,,16.11,7.34
416,75.1896,,18.3183,52.9782,,34.6599,17.39,3.24
417,75.2581,50.4699,,52.8556,2.3857,,14.76,8.70
418,75.3118,,,52.7394,,,13.97,2.33
419,75.3749,,,52.5864,,,15.65,4.19
420,75.4337,,19.6421,52.4626,,32.8206,14.66,1.75
421,75.5023,,19.3938,52.3062,,32.9123,14.24,10.34
422,75.5653,,,52.1643,,,9.07,6.23
423,75.6312,,,52.0133,,,13.51,1.28
424,75.6999,,19.3931,51.8531,,32.4600,10.38,6.69
425,75.7626,,,51.7095,,,11.94,9.11
426,75.8207,,,51.5910,,,11.95,2.27
427,75.9032,,,51.4214,,,19.94,7.57
428,75.9613,,,51.3117,,,9.96,5.18
429,76.0223,,,51.2149,,,15.01,2.72
430,76.0851,,19.2286,51.0998,,31.8713,17.14,2.86
431,76.1534,,,50.9911,,,18.42,7.53
432,76.2154,,,50.8923,,,17.32,2.03
433,76.2678,,,50.8105,,,10.90,1.83
434,76.3274,,25.3110,50.7094,,25.3984,12.47,1.97
435,76.4053,,,50.5847,,,13.16,13.14
436,76.4718,,,50.5037,,,16.65,1.75
437,76.5392,,20.7560,50.3937,,29.6376,13.01,2.80
438,76.6091,,,50.2811,,,13.37,7.61
439,76.6792,,25.4505,50.1782,,24.7277,16.64,1.56
440,76.7396,,20.8218,50.0814,,29.2596,12.46,4.60
441,76.8148,,,49.9390,,,18.84,10.43
442,76.8851,,25.0669,49.8042,,24.7372,15.22,1.24
443,76.9635,,,49.5812,,,13.59,8.15
444,77.0300,,24.6400,49.3853,,24.7453,13.56,1.38
445,77.0897,,18.8926,49.1923,,30.2997,10.73,2.66
446,77.1510,,,49.0117,,,10.92,9.06
447,77.2248,,,48.8376,,,21.43,10.92
448,77.3058,,,48.6784,,,20.14,4.79
449,77.3636,,,48.5789,,,10.65,4.07
450,77.4230,,,48.4681,,,12.26,2.33
451,77.4800,,21.1622,48.3612,,27.1990,11.68,1.35
452,77.5481,,18.5139,48.2383,,29.7244,16.16,8.10
453,77.6137,,,48.1364,,,16.52,10.05
454,77.6726,,,48.0452,,,13.73,2.47
455,77.7320,,,47.9497,,,10.79,2.47
456,77.8053,,,47.8596,,,10.40,7.18
457,77.8678,,,47.7685,,,13.10,5.39
458,77.9208,,,47.7077,,,12.27,2.16
459,77.9841,,19.4697,47.6304,,28.1607,17.14,1.64
460,78.0499,,,47.5518,,,15.38,7.98
461,78.1118,,,47.4594,,,12.33,8.25
462,78.1718,,,47.3851,,,13.83,2.24
463,78.2260,,,47.3192,,,11.21,1.98
464,78.2820,,21.1604,47.2268,,26.0665,14.39,1.77
465,78.3606,,,47.0964,,,11.77,10.51
466,78.4204,,,46.9890,,,12.63,2.19
467,78.4770,,,46.8657,,,11.75,1.43
468,78.5406,,20.0120,46.6960,,26.6840,12.53,3.99
469,78.6031,,,46.5189,,,12.49,8.39
470,78.6650,,,46.3169,,,11.98,2.41
471,78.7175,,,46.1461,,,11.91,5.81
472,78.7788,,,45.9886,,,17.40,2.17
473,78.8352,,18.7681,45.9323,,27.1641,13.26,2.53
474,78.8964,,,45.8722,,,11.63,7.25
475,78.9658,,,45.7924,,,16.64,10.52
476,79.0314,,18.8336,45.7307,,26.8971,12.50,1.30
477,79.0823,,18.7910,45.6783,,26.8873,10.47,1.54
478,79.1568,,,45.6009,,,17.62,8.96
479,79.2241,,,45.5326,,,17.67,3.35
480,79.3053,,,45.4588,,,11.40,9.80
481,79.3688,,,45.4013,,,10.75,6.54
482,79.4369,,,45.3349,,,18.70,2.61
483,79.4993,,,45.2767,,,12.04,7.74
484,79.5646,,,45.2182,,,14.06,6.53
485,79.6184,,,45.1703,,,14.17,2.87
486,79.6806,,,45.1259,,,10.95,1.17
487,79.7483,,,45.0668,,,14.27,7.97
488,79.7998,,,45.0275,,,9.66,6.50
489,79.8645,,,44.9805,,,12.47,6.14
490,79.9224,,,44.9305,,,12.23,1.81
491,79.9780,,,44.8810,,,10.15,1.44
492,80.0354,,19.6869,44.8181,,25.1312,11.70,1.38
493,80.1018,,,44.7176,,,10.99,7.34
494,80.1670,,,44.6093,,,12.92,9.94
495,80.2276,,23.6776,44.4793,,20.8018,13.57,1.45
496,80.3025,,,44.2740,,,15.44,8.54
497,80.3734,,,44.0222,,,18.29,2.11
