frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,36.8841,t12,LIDAR_ONLY,8.6694,8.6694,5.0847,3.5847,3.5847,70.5008,70.5008,0,0,17.63,1.40,slow,29.98,front,LIDAR_ONLY
0,36.8841,t12,LIDAR_ONLY,8.9627,8.9627,5.0847,3.8780,3.8780,76.2689,76.2689,0,0,17.63,1.40,slow,25.81,front,LIDAR_ONLY
0,37.1415,t25,LIDAR_ONLY,9.1291,9.1291,5.0079,4.1212,4.1212,82.2948,82.2948,0,0,15.22,1.26,slow,28.94,front,LIDAR_ONLY
0,37.4380,t37,LIDAR_ONLY,10.1032,10.1032,4.9529,5.1503,5.1503,103.9861,103.9861,0,0,17.75,1.40,cautious,26.60,front,LIDAR_ONLY
0,37.6386,t37,LIDAR_ONLY,9.7508,9.7508,4.8378,4.9129,4.9129,101.5526,101.5526,0,0,16.36,1.34,slow,27.49,front,LIDAR_ONLY
0,37.8328,t48,LIDAR_ONLY,20.4937,20.4937,31.7866,11.2929,11.2929,35.5273,35.5273,0,0,17.95,1.24,drive,-25.24,front,LIDAR_ONLY
0,37.8886,t50,LIDAR_ONLY,8.8248,8.8248,4.6128,4.2120,4.2120,91.3121,91.3121,0,0,9.49,1.10,slow,27.50,front,LIDAR_ONLY
0,38.2399,t62,LIDAR_ONLY,8.5784,8.5784,4.1206,4.4578,4.4578,108.1830,108.1830,0,0,15.50,1.63,slow,25.94,front,LIDAR_ONLY
0,38.5607,t79,LIDAR_ONLY,7.5567,7.5567,3.5822,3.9744,3.9744,110.9490,110.9490,0,0,13.57,4.45,slow,27.21,front,LIDAR_ONLY
0,38.8438,t87,LIDAR_ONLY,7.3971,7.3971,2.9138,4.4834,4.4834,153.8679,153.8679,0,0,8.83,1.33,slow,25.68,front,LIDAR_ONLY
0,38.8438,t87,LIDAR_ONLY,7.5380,7.5380,2.9138,4.6242,4.6242,158.7009,158.7009,0,0,8.83,1.33,slow,21.57,front,LIDAR_ONLY
0,38.9825,t87,LIDAR_ONLY,7.2794,7.2794,2.5263,4.7531,4.7531,188.1408,188.1408,0,0,14.18,1.53,slow,29.13,front,LIDAR_ONLY
0,38.9825,t87,LIDAR_ONLY,7.2896,7.2896,2.5263,4.7632,4.7632,188.5430,188.5430,0,0,14.18,1.53,slow,24.96,front,LIDAR_ONLY
0,38.9825,t92,LIDAR_ONLY,21.0603,21.0603,23.8802,2.8199,2.8199,11.8084,11.8084,0,0,14.18,1.53,drive,-29.23,front,LIDAR_ONLY
0,38.9825,t87,LIDAR_ONLY,7.3659,7.3659,2.5263,4.8396,4.8396,191.5659,191.5659,0,0,14.18,1.53,slow,20.79,front,LIDAR_ONLY
0,39.0583,t87,LIDAR_ONLY,7.2963,7.2963,2.3697,4.9266,4.9266,207.9014,207.9014,0,0,14.47,2.22,slow,28.80,front,LIDAR_ONLY
0,39.0583,t87,LIDAR_ONLY,7.1421,7.1421,2.3697,4.7724,4.7724,201.3955,201.3955,0,0,14.47,2.22,slow,24.63,front,LIDAR_ONLY
0,39.0583,t87,LIDAR_ONLY,7.2932,7.2932,2.3697,4.9235,4.9235,207.7688,207.7688,0,0,14.47,2.22,slow,20.46,front,LIDAR_ONLY
0,39.1979,t87,LIDAR_ONLY,7.2404,7.2404,2.0112,5.2292,5.2292,260.0061,260.0061,0,0,13.20,2.11,slow,28.53,front,LIDAR_ONLY
0,39.1979,t87,LIDAR_ONLY,7.0759,7.0759,2.0112,5.0647,5.0647,251.8266,251.8266,0,0,13.20,2.11,slow,24.44,front,LIDAR_ONLY
0,39.2538,t87,LIDAR_ONLY,7.0808,7.0808,1.9009,5.1799,5.1799,272.4979,272.4979,0,0,9.61,1.59,slow,27.31,front,LIDAR_ONLY
