frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,30.7960,t29,LIDAR_ONLY,11.9990,11.9990,18.1942,6.1952,6.1952,34.0502,34.0502,0,0,13.11,1.42,cautious,23.77,front,LIDAR_ONLY
0,30.7960,t29,LIDAR_ONLY,11.2571,11.2571,18.1942,6.9372,6.9372,38.1284,38.1284,0,0,13.11,1.42,slow,27.88,front,LIDAR_ONLY
0,30.7960,t30,LIDAR_ONLY,24.5499,24.5499,18.1942,6.3556,6.3556,34.9322,34.9322,0,0,13.11,1.42,drive,11.46,front,LIDAR_ONLY
0,30.7960,t30,LIDAR_ONLY,21.7168,21.7168,18.1942,3.5225,3.5225,19.3607,19.3607,0,0,13.11,1.42,drive,15.56,front,LIDAR_ONLY
0,30.8621,cam_0,CAM_ONLY,45.1623,,19.1876,25.9747,,135.3720,,0,,17.37,1.97,safe,,,CAMERA_ONLY
0,30.9229,cam_0,CAM_ONLY,43.0153,,19.9615,23.0538,,115.4914,,0,,14.22,1.09,safe,,,CAMERA_ONLY
0,31.0325,t35,LIDAR_ONLY,21.0371,21.0371,21.6969,0.6598,0.6598,3.0411,3.0411,1,1,11.68,1.19,drive,-28.15,front,LIDAR_ONLY
0,31.0854,t36,LIDAR_ONLY,13.5088,13.5088,22.3154,8.8065,8.8065,39.4639,39.4639,0,0,9.83,1.10,cautious,20.55,front,LIDAR_ONLY
0,31.0854,t35,LIDAR_ONLY,20.8285,20.8285,22.3154,1.4868,1.4868,6.6629,6.6629,0,0,9.83,1.10,drive,-28.63,front,LIDAR_ONLY
0,31.0854,t36,LIDAR_ONLY,14.5169,14.5169,22.3154,7.7984,7.7984,34.9465,34.9465,0,0,9.83,1.10,cautious,12.35,front,LIDAR_ONLY
0,31.0854,t36,LIDAR_ONLY,15.2031,15.2031,22.3154,7.1123,7.1123,31.8718,31.8718,0,0,9.83,1.10,cautious,16.45,front,LIDAR_ONLY
0,31.1517,cam_0,CAM_ONLY,44.0399,,23.3058,20.7340,,88.9651,,0,,17.00,1.24,safe,,,CAMERA_ONLY
0,31.4533,cam_0,CAM_ONLY,42.6925,,27.8522,14.8403,,53.2824,,0,,19.79,1.75,safe,,,CAMERA_ONLY
0,31.5142,cam_0,CAM_ONLY,42.5178,,7.0685,35.4493,,501.5090,,0,,20.11,1.83,safe,,,CAMERA_ONLY
0,31.5746,cam_0,CAM_ONLY,43.2831,,7.3059,35.9772,,492.4428,,0,,11.40,1.16,safe,,,CAMERA_ONLY
0,31.6311,t51,LIDAR_ONLY,25.6981,25.6981,7.7203,17.9778,17.9778,232.8623,232.8623,0,0,11.10,0.92,drive,-22.47,front,LIDAR_ONLY
0,31.6868,t51,LIDAR_ONLY,25.8878,25.8878,8.1871,17.7007,17.7007,216.2024,216.2024,0,0,11.29,0.92,drive,-21.02,front,LIDAR_ONLY
0,31.6868,t53,LIDAR_ONLY,25.0637,25.0637,8.1871,16.8766,16.8766,206.1358,206.1358,0,0,11.29,0.92,drive,12.04,front,LIDAR_ONLY
0,31.6868,t53,LIDAR_ONLY,20.6325,20.6325,8.1871,12.4454,12.4454,152.0121,152.0121,0,0,11.29,0.92,drive,16.17,front,LIDAR_ONLY
0,31.7488,t57,LIDAR_ONLY,10.4213,10.4213,8.8217,1.5996,1.5996,18.1323,18.1323,0,0,18.65,2.65,slow,28.29,front,LIDAR_ONLY
0,31.7488,t53,LIDAR_ONLY,19.7177,19.7177,8.8217,10.8960,10.8960,123.5134,123.5134,0,0,18.65,2.65,drive,15.81,front,LIDAR_ONLY
0,31.7488,t53,LIDAR_ONLY,18.2640,18.2640,8.8217,9.4423,9.4423,107.0350,107.0350,0,0,18.65,2.65,cautious,19.97,front,LIDAR_ONLY
0,31.7488,t57,LIDAR_ONLY,10.7538,10.7538,8.8217,1.9321,1.9321,21.9014,21.9014,0,0,18.65,2.65,slow,24.13,front,LIDAR_ONLY
0,31.8823,t57,LIDAR_ONLY,11.1051,11.1051,10.7756,0.3295,0.3295,3.0578,3.0578,1,1,20.16,1.04,slow,22.65,front,LIDAR_ONLY
0,31.8823,t57,LIDAR_ONLY,11.2299,11.2299,10.7756,0.4544,0.4544,4.2166,4.2166,1,1,20.16,1.04,slow,26.74,front,LIDAR_ONLY
0,31.8823,t53,LIDAR_ONLY,18.3615,18.3615,10.7756,7.5859,7.5859,70.3992,70.3992,0,0,20.16,1.04,cautious,14.47,front,LIDAR_ONLY
0,31.8823,t53,LIDAR_ONLY,17.2956,17.2956,10.7756,6.5201,6.5201,60.5082,60.5082,0,0,20.16,1.04,cautious,18.56,front,LIDAR_ONLY
0,32.1927,t68,BOTH,41.4217,11.2749,16.0025,25.4192,4.7276,158.8446,29.5427,0,0,19.39,1.33,safe,,,FULL_ANGLE
0,32.1927,t68,LIDAR_ONLY,9.4733,9.4733,16.0025,6.5292,6.5292,40.8009,40.8009,0,0,19.39,1.33,slow,29.98,front,LIDAR_ONLY
0,32.1927,t68,LIDAR_ONLY,9.8987,9.8987,16.0025,6.1038,6.1038,38.1427,38.1427,0,0,19.39,1.33,slow,21.76,front,LIDAR_ONLY
0,32.1927,t68,LIDAR_ONLY,10.1854,10.1854,16.0025,5.8171,5.8171,36.3512,36.3512,0,0,19.39,1.33,slow,25.87,front,LIDAR_ONLY
0,32.1927,t68,LIDAR_ONLY,10.6653,10.6653,16.0025,5.3372,5.3372,33.3522,33.3522,0,0,19.39,1.33,slow,17.65,front,LIDAR_ONLY
0,32.3250,cam_1,CAM_ONLY,40.0260,,18.4457,21.5803,,116.9935,,0,,12.53,2.47,safe,,,CAMERA_ONLY
0,32.3862,t68,BOTH,38.7648,13.1361,19.5548,19.2101,6.4186,98.2371,32.8239,0,0,10.38,0.95,safe,,,FULL_ANGLE
0,32.3862,t68,LIDAR_ONLY,11.9997,11.9997,19.5548,7.5551,7.5551,38.6357,38.6357,0,0,10.38,0.95,slow,18.20,front,LIDAR_ONLY
0,32.3862,t68,LIDAR_ONLY,14.4954,14.4954,19.5548,5.0594,5.0594,25.8729,25.8729,0,0,10.38,0.95,slow,14.13,front,LIDAR_ONLY
0,32.3862,t72,LIDAR_ONLY,17.1703,17.1703,19.5548,2.3845,2.3845,12.1938,12.1938,0,0,10.38,0.95,cautious,-26.54,front,LIDAR_ONLY
0,32.4410,t75,LIDAR_ONLY,10.3038,10.3038,20.6430,10.3392,10.3392,50.0858,50.0858,0,0,10.64,1.30,slow,24.94,front,LIDAR_ONLY
0,32.4410,t75,LIDAR_ONLY,9.4819,9.4819,20.6430,11.1611,11.1611,54.0672,54.0672,0,0,10.64,1.30,slow,29.15,front,LIDAR_ONLY
0,32.4410,t68,LIDAR_ONLY,15.7038,15.7038,20.6430,4.9392,4.9392,23.9267,23.9267,0,0,10.64,1.30,slow,12.29,front,LIDAR_ONLY
0,32.4410,t68,LIDAR_ONLY,16.2764,16.2764,20.6430,4.3666,4.3666,21.1530,21.1530,0,0,10.64,1.30,cautious,16.50,front,LIDAR_ONLY
0,32.4969,cam_1,CAM_ONLY,42.5857,,21.6934,20.8922,,96.3068,,0,,9.17,1.13,safe,,,CAMERA_ONLY
0,32.5635,cam_1,CAM_ONLY,41.7265,,22.8068,18.9197,,82.9564,,0,,17.33,0.86,safe,,,CAMERA_ONLY
0,32.6245,cam_1,CAM_ONLY,38.4305,,23.9737,14.4569,,60.3032,,0,,13.33,0.98,safe,,,CAMERA_ONLY
0,32.6793,cam_1,CAM_ONLY,39.9199,,24.9930,14.9269,,59.7241,,0,,9.63,1.32,safe,,,CAMERA_ONLY
0,32.7435,t84,BOTH,38.4113,23.0615,25.9096,12.5017,2.8481,48.2513,10.9925,0,0,10.22,0.87,safe,,,FULL_ANGLE
0,32.7435,t84,LIDAR_ONLY,18.8924,18.8924,25.9096,7.0172,7.0172,27.0833,27.0833,0,0,10.22,0.87,cautious,18.93,front,LIDAR_ONLY
0,32.7435,t84,LIDAR_ONLY,18.3063,18.3063,25.9096,7.6033,7.6033,29.3456,29.3456,0,0,10.22,0.87,cautious,14.84,front,LIDAR_ONLY
0,32.7435,t84,LIDAR_ONLY,15.6521,15.6521,25.9096,10.2575,10.2575,39.5895,39.5895,0,0,10.22,0.87,cautious,23.01,front,LIDAR_ONLY
