frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
305,49.0298,16.8992,15.6579,19.8485,2.9493,4.1905,12.96,0.89
306,49.0929,16.8563,11.3212,19.8485,2.9922,8.5273,17.48,1.07
307,49.1472,16.7758,,19.8485,3.0727,,10.12,1.09
308,49.2034,16.8750,,19.8485,2.9735,,12.12,1.21
309,49.2737,16.8325,,19.8485,3.0160,,11.88,1.19
310,49.3441,17.1880,14.9843,19.8485,2.6604,4.8642,19.01,1.32
311,49.4033,16.9494,,19.8485,2.8991,,15.15,1.23
312,49.4618,16.5824,,19.8485,3.2661,,12.24,0.90
313,49.5277,16.9552,,19.8485,2.8933,,20.45,1.39
314,49.5802,16.7530,,19.8485,3.0955,,12.38,1.01
315,49.6379,16.8084,10.2802,19.8485,3.0400,9.5683,13.19,1.03
316,49.6990,16.7464,,19.8485,3.1021,,15.93,1.78
317,49.7541,17.1482,,19.8485,2.7003,,10.11,1.00
318,49.8175,16.8427,,19.8485,3.0058,,15.81,0.96
319,49.8725,16.9405,,19.8485,2.9080,,9.41,0.92
320,49.9307,16.7612,,19.8485,3.0873,,12.53,0.71
321,49.9886,16.8716,,19.8485,2.9768,,12.28,0.89
322,50.0433,17.0218,12.0650,19.8485,2.8266,7.7835,10.43,1.31
323,50.1079,16.9810,,19.8485,2.8675,,12.00,1.16
324,50.1742,16.7409,,19.8485,3.1076,,18.79,1.99
325,50.2523,16.9462,,19.8485,2.9022,,20.00,2.49
326,50.3194,16.9442,,19.8485,2.9043,,10.05,1.03
327,50.3825,16.9526,15.7052,19.8485,2.8959,4.1433,16.25,0.78
328,50.4394,17.1762,11.6873,19.8485,2.6723,8.1612,10.24,1.14
329,50.4984,16.9739,13.4988,19.8485,2.8746,6.3497,9.56,1.26
330,50.5676,16.9440,,19.8485,2.9045,,18.11,1.32
331,50.6337,16.9249,12.7947,19.8485,2.9236,7.0537,9.03,1.18
332,50.6951,16.9577,,19.8485,2.8908,,17.02,1.13
333,50.7537,16.8910,,19.8485,2.9575,,13.21,1.23
334,50.8107,16.8086,,19.8485,3.0399,,11.33,1.15
335,50.8651,16.5681,,19.8485,3.2803,,10.61,0.80
336,50.9263,17.0121,,19.8485,2.8363,,12.87,1.11
337,50.9906,16.8692,12.1108,19.8485,2.9792,7.7377,13.11,1.23
338,51.0492,16.9652,,19.8485,2.8833,,12.70,1.11
339,51.1081,17.1451,,19.8485,2.7034,,12.93,1.19
340,51.1716,16.9423,,19.8485,2.9062,,10.37,1.39
341,51.2245,16.8901,,19.8485,2.9583,,9.28,0.88
342,51.2773,17.1378,,19.8485,2.7107,,9.59,1.02
343,51.3326,17.0115,,19.8485,2.8369,,9.59,0.83
344,51.3884,16.7910,13.7428,19.8485,3.0574,6.1057,11.74,1.05
345,51.4502,16.7720,,19.8485,3.0764,,9.80,1.19
346,51.5108,17.2866,,19.8485,2.5618,,12.88,1.32
347,51.5808,16.7425,,19.8485,3.1060,,22.27,0.76
348,51.6415,16.6496,15.7145,19.8485,3.1989,4.1340,11.19,1.14
349,51.7151,16.9336,,19.8485,2.9149,,21.00,0.85
350,51.7790,17.0663,,19.8485,2.7822,,15.00,0.79
351,51.8472,16.8843,,19.8485,2.9642,,20.17,1.14
352,51.9148,16.8706,,19.8485,2.9778,,11.64,2.38
353,51.9691,16.9965,,19.8485,2.8520,,12.13,1.05
354,52.0466,16.9745,,19.8485,2.8740,,17.52,2.21
355,52.1243,16.9098,,19.8485,2.9387,,14.90,0.94
356,52.1819,17.1047,10.3562,19.8485,2.7438,9.4922,14.48,0.91
357,52.2413,17.0743,12.3347,19.8485,2.7742,7.5138,12.00,1.27
358,52.2994,16.8693,,19.8485,2.9792,,10.74,1.25
359,52.3542,16.9372,,19.8485,2.9113,,9.36,1.20
360,52.4188,17.0232,,19.8485,2.8253,,17.26,0.98
361,52.4795,16.9804,,19.8485,2.8681,,14.14,0.87
362,52.5327,16.6808,,19.8485,3.1677,,13.49,1.01
363,52.5918,16.9878,10.6856,19.8485,2.8606,9.1628,11.80,1.22
364,52.6538,16.8808,,19.8485,2.9677,,13.86,2.23
365,52.7117,17.0495,,19.8485,2.7990,,9.83,1.27
366,52.7779,17.1128,,19.8485,2.7357,,14.19,1.05
367,52.8536,16.9909,11.9672,19.8485,2.8576,7.8813,14.92,1.48
368,52.9170,16.7749,,19.8485,3.0735,,16.79,1.06
369,52.9874,16.8721,14.2181,19.8485,2.9764,5.6304,11.40,1.30
370,53.0520,17.0584,,19.8485,2.7900,,14.82,1.26
371,53.1187,16.9179,,19.8485,2.9306,,14.92,1.26
372,53.1761,16.8270,,19.8485,3.0215,,10.62,1.03
373,53.2377,17.1281,11.7631,19.8485,2.7203,8.0854,15.31,0.81
374,53.3053,16.7225,,19.8485,3.1260,,16.54,1.20
375,53.3825,16.9381,,19.8485,2.9104,,18.37,0.91
376,53.4337,17.0304,,19.8485,2.8180,,11.85,0.87
377,53.4912,17.1005,12.3759,19.8485,2.7480,7.4726,12.88,1.31
378,53.5544,16.9483,,19.8485,2.9001,,9.50,1.22
379,53.6145,16.9062,,19.8485,2.9423,,12.91,1.43
380,53.6794,16.7069,,19.8485,3.1416,,18.76,1.03
381,53.7375,16.8498,13.2009,19.8485,2.9987,6.6476,9.51,1.15
382,53.7971,16.6334,13.7642,3.9446,12.6888,9.8196,15.04,1.27
383,53.8526,16.8137,,4.1870,12.6267,,12.74,0.95
384,53.9111,16.7675,,4.5067,12.2608,,15.86,0.95
385,53.9681,16.0018,,4.9283,11.0736,,12.80,1.09
386,54.0256,16.1279,,5.4052,10.7226,,11.21,1.22
387,54.0958,16.0226,,6.0529,9.9696,,15.46,1.51
388,54.1535,16.1288,,6.6948,9.4340,,9.51,1.19
389,54.2120,17.1746,,7.2125,9.9620,,13.71,1.13
390,54.2831,16.6915,6.7535,8.0633,8.6281,1.3099,19.61,2.26
391,54.3528,17.2250,,8.8505,8.3745,,15.62,1.21
392,54.4144,16.9438,,9.4460,7.4977,,15.15,0.82
393,54.4779,16.9227,5.0720,10.2212,6.7015,5.1492,13.84,1.22
394,54.5391,16.5882,5.2440,10.8997,5.6885,5.6557,12.43,1.41
395,54.6021,17.3017,,11.6608,5.6410,,18.36,1.13
396,54.6578,16.6850,,12.4033,4.2817,,10.63,1.29
397,54.7123,16.2428,,12.9552,3.2876,,10.41,1.05
398,54.7704,16.7657,,13.7555,3.0102,,11.22,0.92
399,54.8241,16.5350,,14.3068,2.2283,,12.36,1.12
400,54.8789,16.8379,8.4490,14.9966,1.8412,6.5477,10.57,0.97
401,54.9466,16.3475,12.1415,15.8925,0.4551,3.7509,15.92,1.33
402,55.0033,16.9062,,16.5468,0.3594,,10.20,1.22
403,55.0650,17.0269,,17.2476,0.2207,,12.94,0.88
404,55.1214,16.9773,,17.9237,0.9464,,13.92,1.00
405,55.1857,17.2590,12.7682,18.7971,1.5381,6.0289,17.89,1.90
406,55.2461,17.4065,,19.4631,2.0566,,16.93,1.15
407,55.3177,18.0842,,19.8485,1.7643,,14.66,0.91
408,55.3728,17.5022,,19.8485,2.3463,,13.37,1.11
409,55.4368,17.4349,15.8496,19.8485,2.4136,3.9989,17.44,0.90
410,55.4955,17.3413,12.0124,19.8485,2.5072,7.8361,12.48,1.29
411,55.5641,16.4734,,19.8485,3.3750,,19.41,1.36
412,55.6248,15.9944,,19.8485,3.8541,,13.45,1.14
413,55.6828,18.1876,,19.8485,1.6609,,15.25,0.88
414,55.7483,18.4235,,19.8485,1.4250,,12.78,1.01
415,55.8146,17.0751,,19.8485,2.7733,,14.69,0.80
416,55.8782,16.8992,,19.8485,2.9492,,14.90,1.17
417,55.9486,15.7204,11.3760,19.8485,4.1281,8.4725,14.49,1.25
418,56.0087,15.7032,,19.8485,4.1453,,15.44,0.86
