frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,30.1835,t3,LIDAR_ONLY,19.4613,19.4613,68.3980,48.9366,48.9366,71.5469,71.5469,0,0,8.88,20.50,drive,14.64,front,LIDAR_ONLY
0,30.1835,t3,LIDAR_ONLY,17.4993,17.4993,68.3980,50.8987,50.8987,74.4155,74.4155,0,0,8.88,20.50,drive,16.77,front,LIDAR_ONLY
0,30.1835,t3,LIDAR_ONLY,17.5749,17.5749,68.3980,50.8231,50.8231,74.3050,74.3050,0,0,8.88,20.50,drive,13.87,front,LIDAR_ONLY
0,30.2705,t3,LIDAR_ONLY,17.7617,17.7617,68.3980,50.6363,50.6363,74.0318,74.0318,0,0,18.82,12.51,drive,14.07,front,LIDAR_ONLY
0,30.2705,t3,LIDAR_ONLY,17.8779,17.8779,68.3980,50.5201,50.5201,73.8619,73.8619,0,0,18.82,12.51,drive,15.95,front,LIDAR_ONLY
0,30.2705,t3,LIDAR_ONLY,17.8389,17.8389,68.3980,50.5591,50.5591,73.9190,73.9190,0,0,18.82,12.51,drive,16.84,front,LIDAR_ONLY
0,30.2705,t3,LIDAR_ONLY,17.9791,17.9791,68.3980,50.4189,50.4189,73.7140,73.7140,0,0,18.82,12.51,drive,17.76,front,LIDAR_ONLY
0,30.2705,t3,LIDAR_ONLY,18.0495,18.0495,68.3980,50.3485,50.3485,73.6110,73.6110,0,0,18.82,12.51,drive,15.01,front,LIDAR_ONLY
0,30.4294,t3,LIDAR_ONLY,18.0770,18.0770,,,,,,,,19.15,16.50,drive,14.61,front,LIDAR_ONLY
0,30.4294,t3,LIDAR_ONLY,18.1234,18.1234,,,,,,,,19.15,16.50,drive,15.40,front,LIDAR_ONLY
0,30.7094,t13,LIDAR_ONLY,10.5611,10.5611,,,,,,,,9.04,3.52,cautious,26.99,front,LIDAR_ONLY
0,30.7094,t14,LIDAR_ONLY,17.3109,17.3109,,,,,,,,9.04,3.52,drive,16.45,front,LIDAR_ONLY
0,30.7854,t14,LIDAR_ONLY,17.4326,17.4326,68.3980,50.9654,50.9654,74.5130,74.5130,0,0,18.63,14.26,drive,14.88,front,LIDAR_ONLY
0,30.8547,t13,LIDAR_ONLY,10.7217,10.7217,,,,,,,,13.11,1.75,cautious,23.30,front,LIDAR_ONLY
0,30.8547,t14,LIDAR_ONLY,17.6529,17.6529,,,,,,,,13.11,1.75,drive,14.53,front,LIDAR_ONLY
0,30.8547,t14,LIDAR_ONLY,17.7973,17.7973,,,,,,,,13.11,1.75,drive,15.93,front,LIDAR_ONLY
0,30.8547,t14,LIDAR_ONLY,17.8001,17.8001,,,,,,,,13.11,1.75,drive,17.49,front,LIDAR_ONLY
0,30.8547,t14,LIDAR_ONLY,17.8872,17.8872,,,,,,,,13.11,1.75,drive,16.58,front,LIDAR_ONLY
0,31.1068,t22,LIDAR_ONLY,18.2919,18.2919,,,,,,,,14.02,3.32,drive,15.56,front,LIDAR_ONLY
0,31.3189,cam_0,CAM_ONLY,46.3812,,42.2691,4.1121,,9.7283,,0,,10.06,10.24,safe,1.75,,CAMERA_ONLY
0,31.3848,cam_0,CAM_ONLY,44.3995,,42.0874,2.3122,,5.4937,,0,,16.44,4.22,safe,1.61,,CAMERA_ONLY
0,31.4505,cam_0,CAM_ONLY,43.5699,,41.9116,1.6584,,3.9568,,0,,14.30,5.64,safe,1.48,,CAMERA_ONLY
0,31.5301,cam_0,CAM_ONLY,43.8435,,41.6661,2.1774,,5.2258,,0,,13.33,20.60,safe,1.52,,CAMERA_ONLY
0,31.5301,t38,LIDAR_ONLY,16.8920,16.8920,,,,,,,,13.33,20.60,cautious,15.93,front,LIDAR_ONLY
0,31.6021,cam_0,CAM_ONLY,46.4933,,41.4309,5.0624,,12.2188,,0,,23.33,2.35,safe,1.70,,CAMERA_ONLY
0,31.6844,cam_0,CAM_ONLY,47.5715,,41.1770,6.3945,,15.5292,,0,,14.29,21.95,safe,1.88,,CAMERA_ONLY
0,31.8114,t46,LIDAR_ONLY,18.7626,18.7626,66.4337,47.6711,47.6711,71.7574,71.7574,0,0,12.32,7.83,drive,15.41,front,LIDAR_ONLY
0,31.9482,cam_0,CAM_ONLY,44.9575,,40.1756,4.7819,,11.9024,,0,,11.28,4.46,safe,2.91,,CAMERA_ONLY
0,32.0148,cam_0,CAM_ONLY,44.5302,,39.9169,4.6134,,11.5575,,0,,15.21,8.65,safe,2.91,,CAMERA_ONLY
0,32.0148,t46,LIDAR_ONLY,18.7919,18.7919,65.6381,46.8462,46.8462,71.3704,71.3704,0,0,15.21,8.65,drive,15.48,front,LIDAR_ONLY
0,32.2541,cam_0,CAM_ONLY,47.4490,,38.8737,8.5754,,22.0597,,0,,9.50,1.98,safe,2.42,,CAMERA_ONLY
0,32.2541,t56,LIDAR_ONLY,19.3630,19.3630,,,,,,,,9.50,1.98,drive,14.81,front,LIDAR_ONLY
0,32.2541,t56,LIDAR_ONLY,16.0933,16.0933,,,,,,,,9.50,1.98,cautious,18.20,front,LIDAR_ONLY
0,32.4108,t64,LIDAR_ONLY,47.5581,47.5581,,,,,,,,17.84,8.29,drive,-16.34,front,LIDAR_ONLY
0,32.4108,t56,LIDAR_ONLY,16.2324,16.2324,,,,,,,,17.84,8.29,cautious,15.33,front,LIDAR_ONLY
0,32.6260,t56,LIDAR_ONLY,17.0816,17.0816,,,,,,,,12.59,15.85,cautious,24.44,front,LIDAR_ONLY
0,32.6260,t56,LIDAR_ONLY,17.6338,17.6338,,,,,,,,12.59,15.85,cautious,15.44,front,LIDAR_ONLY
0,32.7490,t73,LIDAR_ONLY,46.0184,46.0184,,,,,,,,10.77,1.48,drive,-20.01,front,LIDAR_ONLY
0,32.8103,cam_1,CAM_ONLY,40.1928,,36.1620,4.0308,,11.1466,,0,,10.22,4.10,safe,-1.07,,CAMERA_ONLY
0,32.8103,t75,LIDAR_ONLY,8.8166,8.8166,,,,,,,,10.22,4.10,stop,27.14,front,LIDAR_ONLY
0,33.0010,t83,LIDAR_ONLY,12.1043,12.1043,61.5398,49.4356,49.4356,80.3310,80.3310,0,0,10.37,1.34,slow,16.47,front,LIDAR_ONLY
0,33.0010,t83,LIDAR_ONLY,12.2625,12.2625,61.5398,49.2773,49.2773,80.0738,80.0738,0,0,10.37,1.34,slow,8.88,front,LIDAR_ONLY
0,33.2591,t88,LIDAR_ONLY,45.2875,45.2875,,,,,,,,16.93,5.64,drive,23.34,front,LIDAR_ONLY
0,33.2591,t90,LIDAR_ONLY,17.2003,17.2003,,,,,,,,16.93,5.64,cautious,10.41,front,LIDAR_ONLY
0,33.2591,t90,LIDAR_ONLY,16.5567,16.5567,,,,,,,,16.93,5.64,cautious,12.30,front,LIDAR_ONLY
0,33.3311,cam_2,CAM_ONLY,41.0316,,33.8792,7.1525,,21.1117,,0,,14.04,11.47,safe,-2.73,,CAMERA_ONLY
0,33.4813,cam_2,CAM_ONLY,36.4451,,33.2762,3.1689,,9.5230,,0,,19.32,18.00,safe,-1.52,,CAMERA_ONLY
0,33.6160,cam_2,CAM_ONLY,40.0598,,32.7355,7.3243,,22.3743,,0,,11.28,8.10,safe,-0.54,,CAMERA_ONLY
0,33.6160,t102,LIDAR_ONLY,42.3263,42.3263,,,,,,,,11.28,8.10,drive,27.75,front,LIDAR_ONLY
0,33.6160,t102,LIDAR_ONLY,42.5876,42.5876,,,,,,,,11.28,8.10,drive,26.62,front,LIDAR_ONLY
0,33.6160,t104,LIDAR_ONLY,19.5712,19.5712,,,,,,,,11.28,8.10,drive,11.41,front,LIDAR_ONLY
0,33.6160,t104,LIDAR_ONLY,18.9904,18.9904,,,,,,,,11.28,8.10,drive,12.74,front,LIDAR_ONLY
0,33.6160,t104,LIDAR_ONLY,18.5459,18.5459,,,,,,,,11.28,8.10,drive,13.56,front,LIDAR_ONLY
0,33.6890,cam_2,CAM_ONLY,34.8993,,32.4275,2.4718,,7.6225,,0,,8.87,12.40,safe,-0.13,,CAMERA_ONLY
