frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
123,19.2323,18.6441,,20.8793,2.2353,,9.91,3.46
124,19.2865,18.5174,21.1405,20.8793,2.3619,0.2612,10.79,2.06
125,19.3642,18.4636,,20.8792,2.4156,,14.84,13.16
126,19.4328,18.6848,,20.8791,2.1942,,19.36,4.72
127,19.4957,19.7239,21.1444,20.8790,1.1551,0.2654,10.61,4.53
128,19.5666,18.5765,,20.8786,2.3021,,13.11,9.65
129,19.6337,18.8230,,20.8785,2.0555,,19.58,3.56
130,19.7199,19.5260,,20.8784,1.3525,,21.39,10.19
131,19.7849,20.1798,15.5496,20.8784,0.6986,5.3288,17.06,1.29
132,19.8570,21.3698,,20.8790,0.4907,,10.54,10.21
133,19.9425,21.8713,11.7893,20.8784,0.9929,9.0891,17.25,1.74
134,20.0227,23.0602,,20.8668,2.1933,,15.31,5.44
135,20.0889,23.6298,12.0425,20.8489,2.7809,8.8064,17.37,1.84
136,20.1677,23.6195,,20.8128,2.8067,,16.59,10.56
137,20.2262,22.9713,,20.7851,2.1862,,10.23,4.56
138,20.2799,,,20.7558,,,8.32,8.90
139,20.3385,21.9473,21.0110,20.7048,1.2425,0.3062,10.00,1.96
140,20.4004,24.1288,17.3214,20.6501,3.4787,3.3287,12.80,7.19
141,20.4648,,,20.5786,,,9.03,12.72
142,20.5233,,,20.5160,,,12.40,3.57
143,20.5860,24.4212,,20.4300,3.9912,,11.79,4.15
144,20.6466,24.4812,15.9658,20.3290,4.1521,4.3632,9.34,4.01
145,20.7132,24.5829,,20.2175,4.3654,,9.73,13.10
146,20.7738,,,20.1099,,,9.08,4.83
147,20.8362,,13.0738,20.0049,,6.9311,10.00,1.41
148,20.9499,,13.2182,19.7736,,6.5554,10.56,4.25
149,21.0262,,,19.6283,,,10.68,9.99
150,21.1224,,,19.4110,,,21.57,17.72
151,21.1911,21.3965,11.8706,19.2701,2.1263,7.3995,13.05,2.17
152,21.2544,20.2661,11.8869,19.1051,1.1610,7.2182,9.64,8.85
153,21.3258,20.0857,,18.9095,1.1762,,13.68,4.20
154,21.3929,19.8675,11.9182,18.7455,1.1220,6.8274,9.79,2.67
155,21.4670,20.7330,,18.5815,2.1515,,12.33,11.95
156,21.5333,19.6533,,18.4358,1.2175,,12.33,2.29
157,21.6172,19.9978,,18.2289,1.7688,,18.57,14.07
158,21.6902,19.6009,14.1150,18.0745,1.5264,3.9594,13.49,1.35
159,21.7756,19.1403,,17.9322,1.2081,,14.83,10.46
160,21.8393,18.1149,14.5705,17.7911,0.3238,3.2206,9.39,1.71
161,21.9174,17.8493,,17.6546,0.1948,,13.27,13.51
162,21.9881,17.5892,18.0951,17.5314,0.0579,0.5637,18.34,3.40
163,22.0627,17.3531,,17.4442,0.0912,,13.51,11.10
164,22.1492,17.9899,17.0849,17.4333,0.5566,0.3483,14.79,7.26
165,22.2384,17.8933,17.2820,17.4331,0.4602,0.1512,19.39,2.55
166,22.3165,17.6566,,17.4330,0.2236,,11.67,14.36
167,22.4372,17.6853,,17.4328,0.2524,,24.26,25.84
168,22.5168,18.3686,,17.4328,0.9358,,11.54,8.80
169,22.6001,18.6100,15.0716,17.4327,1.1773,2.3611,16.33,12.56
170,22.6742,18.1920,,17.4327,0.7593,,14.99,3.62
171,22.7371,18.1233,28.2774,17.4327,0.6906,10.8447,9.28,2.65
172,22.8184,17.8768,,17.4327,0.4441,,15.91,14.02
173,22.8795,17.8209,17.6502,17.4327,0.3882,0.2175,9.48,2.22
174,22.9602,17.6006,,17.4327,0.1679,,16.79,12.99
175,23.0322,17.6619,,17.4327,0.2293,,13.98,5.42
176,23.1357,17.6223,,17.4327,0.1896,,23.81,24.58
177,23.2107,17.5542,,17.4327,0.1215,,12.64,12.11
178,23.2803,17.6891,,17.4327,0.2564,,9.22,7.80
179,23.3624,17.7035,,17.4327,0.2708,,12.24,11.54
180,23.4328,17.7897,28.3434,17.4327,0.3571,10.9107,12.72,2.72
181,23.5091,17.6984,17.1667,17.4327,0.2657,0.2660,13.09,12.64
182,23.5823,17.6822,,17.4327,0.2495,,11.63,3.51
183,23.6651,17.5523,,17.4327,0.1196,,13.78,12.44
184,23.7526,17.6472,16.9109,17.4327,0.2145,0.5218,18.74,9.61
185,23.8251,17.6263,,17.4327,0.1936,,13.65,4.42
186,23.8888,17.7852,28.0287,17.4327,0.3525,10.5960,9.83,3.20
187,23.9675,17.7319,,17.4327,0.2992,,17.76,12.54
188,24.0327,17.6637,28.0770,17.4327,0.2310,10.6443,13.71,2.79
189,24.1129,17.5056,,17.4327,0.0729,,14.27,14.30
190,24.1807,17.5713,,17.4327,0.1386,,13.44,3.24
191,24.2529,17.7256,15.1380,17.4327,0.2929,2.2947,10.98,7.22
192,24.3212,17.7578,,17.4327,0.3251,,12.15,5.51
193,24.3856,17.5344,17.6476,17.4327,0.1017,0.2149,13.23,1.58
194,24.4721,17.5624,,17.4327,0.1297,,22.09,7.70
195,24.5516,17.5584,,17.4327,0.1257,,11.11,10.32
196,24.6278,17.4769,,17.4327,0.0442,,14.79,6.63
197,24.7050,17.5449,,17.4327,0.1122,,11.59,9.23
198,24.7707,17.5978,,17.4327,0.1651,,10.91,2.52
199,24.8330,17.6621,,17.4327,0.2294,,9.70,3.50
200,24.8991,17.6289,16.8283,17.4327,0.1962,0.6044,11.87,6.54
201,24.9669,17.5098,,17.4327,0.0771,,11.66,10.05
202,25.0324,17.6728,28.3080,17.4327,0.2401,10.8753,11.50,2.21
203,25.1255,17.6010,,17.4327,0.1683,,20.60,11.64
204,25.1919,17.7283,17.6187,17.4327,0.2957,0.1860,11.22,2.96
205,25.2722,17.6438,,17.4327,0.2111,,17.98,7.63
206,25.3351,17.7324,17.6196,17.4327,0.2997,0.1869,12.18,1.48
207,25.4076,17.6237,,17.4327,0.1910,,10.10,10.29
208,25.4849,17.7507,17.6247,17.4327,0.3180,0.1920,17.69,2.12
209,25.5569,17.8315,,17.4327,0.3989,,11.17,10.95
210,25.6211,17.7062,,17.4327,0.2736,,11.02,2.85
211,25.6892,17.5592,10.8771,17.4327,0.1265,6.5556,19.34,1.91
212,25.7538,17.5781,11.2655,17.4327,0.1454,6.1672,9.45,4.88
213,25.8350,17.7111,28.2060,17.4327,0.2784,10.7733,23.75,3.59
214,25.9015,17.7109,,17.4327,0.2782,,10.67,7.48
215,25.9712,17.6936,,17.4327,0.2609,,13.07,5.67
216,26.0666,17.6037,,17.4327,0.1710,,16.75,21.06
217,26.1562,17.6843,17.9989,17.4327,0.2516,0.5662,18.60,16.26
218,26.2221,17.7392,,17.4327,0.3065,,10.35,5.05
219,26.2836,17.6210,28.3085,17.4327,0.1883,10.8758,12.00,1.92
220,26.3518,17.5491,,17.4327,0.1164,,10.08,8.29
221,26.4261,17.6993,,17.4327,0.2666,,21.65,3.22
222,26.5026,17.7113,16.4177,17.4327,0.2786,1.0150,13.95,6.59
223,26.5694,17.5805,,17.4327,0.1478,,11.24,7.82
224,26.6369,17.5604,,17.4327,0.1277,,15.95,2.94
225,26.7068,17.6599,,17.4327,0.2272,,10.87,10.07
226,26.7896,17.7618,17.5774,17.4327,0.3291,0.1447,17.68,2.59
227,26.8643,17.7670,,17.4327,0.3343,,12.30,10.21
228,26.9360,17.6604,17.0499,17.4327,0.2277,0.3828,16.88,1.55
229,27.0173,17.6159,,17.4327,0.1832,,17.44,9.93
230,27.0813,17.5237,28.2566,17.4327,0.0910,10.8239,10.85,2.47
231,27.1574,17.5113,17.0800,17.4327,0.0786,0.3527,12.66,12.03
232,27.2264,17.5168,,17.4327,0.0841,,14.33,3.37
233,27.2929,17.7862,11.9685,17.4327,0.3535,5.4642,15.29,1.80
234,27.3641,17.7403,,17.4327,0.3076,,11.39,10.15
235,27.4321,17.7339,,17.4327,0.3012,,13.43,2.75
236,27.5214,17.6372,,17.4327,0.2045,,22.17,12.83
237,27.6018,17.6188,17.7414,17.4327,0.1861,0.3087,17.58,6.63
238,27.6709,17.5419,,17.4327,0.1092,,12.00,3.71
239,27.7341,17.7789,28.2988,17.4327,0.3462,10.8661,12.03,1.66
240,27.8069,17.6906,,17.4327,0.2579,,10.78,11.32
241,27.8731,17.6057,,17.4327,0.1730,,10.68,4.08
242,27.9414,17.4973,17.6284,17.4327,0.0646,0.1957,15.57,2.79
243,28.0242,17.6877,,17.4327,0.2550,,20.48,12.43
244,28.1106,17.6325,17.9743,17.4327,0.1998,0.5416,18.48,12.54
245,28.1825,17.7616,,17.4327,0.3289,,12.83,11.09
246,28.2589,17.5658,,17.4327,0.1331,,11.14,10.22
247,28.3279,17.7413,,17.4327,0.3086,,13.88,4.97
248,28.3861,17.7618,17.6283,17.4327,0.3291,0.1956,10.48,3.08
249,28.4752,17.4285,,17.4327,0.0042,,18.24,7.05
250,28.5664,17.8102,,17.4327,0.3775,,23.51,11.85
251,28.6727,17.6260,,17.4327,0.1933,,26.76,13.65
252,28.7575,17.9194,16.8039,17.4327,0.4867,0.6288,21.71,15.87
253,28.8313,17.7531,28.2568,14.4479,3.3052,13.8089,20.09,3.82
254,28.9125,17.3289,,16.2259,1.1030,,19.95,12.08
255,28.9816,17.9280,,17.4327,0.4953,,13.55,4.24
256,29.0853,18.0646,,17.4327,0.6319,,16.63,4.25
257,29.1684,18.4825,,17.4327,1.0498,,18.37,11.62
258,29.2339,18.3593,18.4785,17.4327,0.9266,1.0458,12.35,2.67
259,29.3093,18.1889,,17.4327,0.7562,,9.23,10.06
260,29.3795,18.2425,,17.4327,0.8098,,10.82,3.08
261,29.4435,19.1012,14.8993,17.4327,1.6685,2.5334,9.87,2.66
262,29.5148,19.4920,,17.4327,2.0593,,10.20,13.57
263,29.5748,19.7872,,17.4327,2.3545,,10.54,3.22
264,29.6530,17.5273,,17.4337,0.0936,,18.79,10.25
265,29.7290,41.3684,,17.4339,23.9344,,19.42,4.23
266,29.7967,17.6042,16.9015,17.4334,0.1708,0.5319,12.91,4.35
267,29.8696,17.4517,,17.4334,0.0183,,12.72,8.84
268,29.9345,18.6224,28.2082,17.4334,1.1890,10.7748,12.29,1.60
269,30.0172,17.8460,,17.4334,0.4126,,16.50,9.55
270,30.1056,19.3671,17.0782,17.4334,1.9337,0.3552,24.33,10.45
271,30.1807,18.6767,28.1851,17.4334,1.2433,10.7517,16.64,2.90
272,30.2506,17.4172,16.7036,17.4334,0.0162,0.7298,11.92,6.62
273,30.3199,19.4279,,17.4334,1.9945,,11.09,9.60
274,30.3886,18.5576,12.4573,17.4334,1.1242,4.9761,11.92,1.49
275,30.4723,18.4386,,17.4334,1.0052,,15.60,3.50
276,30.5375,17.3333,12.7336,17.4334,0.1001,4.6998,14.28,1.81
277,30.6174,16.9764,,17.4334,0.4570,,15.74,6.41
278,30.6861,16.9126,12.7694,17.4334,0.5208,4.6640,17.07,1.59
279,30.7728,17.1743,,17.4334,0.2591,,23.87,8.07
280,30.8421,17.2784,13.3972,17.4334,0.1550,4.0362,12.23,2.88
281,30.9148,17.1194,,17.4334,0.3140,,13.33,5.72
282,30.9856,18.3799,28.2178,17.4334,0.9465,10.7844,16.34,3.27
283,31.0773,18.3932,,17.4334,0.9598,,20.47,12.75
284,31.1379,18.7532,17.5786,17.4334,1.3198,0.1452,10.05,2.63
285,31.2170,18.3967,,17.4334,0.9633,,12.24,19.66
286,31.2878,20.3888,12.8564,17.4334,2.9554,4.5770,20.48,2.62
287,31.3607,17.6646,,17.4347,0.2300,,11.23,11.44
288,31.4266,18.2065,,17.4351,0.7714,,10.43,3.67
289,31.5154,18.0708,,17.4351,0.6356,,15.09,12.62
290,31.5819,17.7440,,17.4351,0.3089,,13.14,4.29
291,31.6462,17.8664,15.9113,17.4351,0.4313,1.5239,10.27,5.61
292,31.7151,17.5643,,17.4351,0.1292,,11.20,8.16
293,31.8069,17.4702,16.0462,17.4351,0.0351,1.3889,20.94,8.64
294,31.9231,17.6124,,17.4351,0.1772,,20.82,8.24
295,31.9992,17.4997,16.3041,17.4351,0.0645,1.1311,16.95,7.56
296,32.0720,17.5505,,17.4351,0.1153,,11.14,2.78
297,32.1455,17.4818,16.3533,17.4351,0.0467,1.0819,15.71,3.96
298,32.2255,18.0706,,17.4351,0.6354,,14.99,9.45
299,32.3209,18.1470,,17.4351,0.7119,,18.19,4.02
300,32.3884,18.1110,16.6383,17.4351,0.6759,0.7968,16.10,2.38
301,32.4743,18.2569,,17.4351,0.8217,,20.04,8.88
302,32.5646,17.9857,,17.4351,0.5506,,16.18,13.87
303,32.6341,17.8801,17.6752,17.4351,0.4449,0.2400,14.23,3.23
304,32.7182,17.9622,,17.4351,0.5271,,18.04,10.13
305,32.7914,17.8160,17.6810,17.4351,0.3808,0.2458,16.43,3.06
306,32.8787,17.9109,,17.4351,0.4758,,21.07,8.29
307,32.9583,17.9263,17.3599,17.4351,0.4912,0.0753,13.48,11.20
308,33.0268,18.0840,,17.4351,0.6489,,11.68,3.21
309,33.0933,18.0894,17.6916,17.4351,0.6542,0.2565,11.30,2.30
310,33.1690,18.9977,,17.4351,1.5626,,12.08,9.32
311,33.2272,18.9529,,17.4351,1.5177,,10.42,3.61
312,33.2989,19.0195,17.6583,17.4351,1.5844,0.2231,11.87,6.17
313,33.3760,18.6225,,17.4351,1.1874,,15.12,7.80
314,33.4409,18.4090,17.6579,17.4351,0.9738,0.2227,16.51,2.60
315,33.5229,17.7056,,17.4351,0.2705,,12.27,14.55
316,33.6119,19.2083,,17.4351,1.7732,,13.93,14.26
317,33.6991,19.3346,17.6421,17.4351,1.8994,0.2070,19.00,6.63
318,33.7728,,,17.4351,,,13.05,5.94
319,33.8397,42.2653,17.6442,17.4364,24.8290,0.2079,16.49,1.66
320,33.9109,17.6268,,17.4367,0.1901,,11.97,11.54
321,33.9774,17.4776,,17.4352,0.0424,,11.19,3.43
322,34.0617,17.5828,,17.4352,0.1475,,21.23,14.08
323,34.1287,18.4487,,17.4352,1.0135,,15.06,3.78
324,34.1927,18.5967,17.6205,17.4352,1.1615,0.1853,10.75,3.80
325,34.2613,,,17.4352,,,10.32,8.65
326,34.3303,19.5736,,17.4355,2.1381,,15.64,5.07
327,34.4116,,,17.4362,,,12.06,16.46
328,34.4757,19.3683,,17.4363,1.9319,,12.69,2.98
329,34.5506,19.2146,,17.4356,1.7791,,12.45,7.61
330,34.6190,18.9561,,17.4356,1.5205,,15.58,7.68
331,34.6865,18.2914,,17.4356,0.8558,,14.95,4.95
332,34.7673,18.2403,,17.4356,0.8047,,14.34,13.94
333,34.8327,18.1907,,17.4356,0.7551,,16.36,3.45
334,34.9022,18.2481,,17.4356,0.8125,,11.12,10.42
335,34.9785,18.4336,28.1919,17.4356,0.9980,10.7563,15.37,2.70
336,35.0436,18.2327,14.9852,17.4356,0.7971,2.4504,10.74,4.19
337,35.1182,18.1633,,17.4356,0.7277,,11.49,14.20
338,35.1814,18.1131,28.2091,17.4356,0.6775,10.7736,9.95,1.97
339,35.2483,17.8350,,17.4356,0.3994,,11.49,5.76
340,35.3164,18.2336,,17.4356,0.7980,,12.43,8.82
341,35.4007,18.2056,,17.4356,0.7700,,21.29,9.25
342,35.4735,18.1837,,17.4356,0.7482,,14.84,3.38
343,35.5578,17.8370,,17.4356,0.4015,,18.69,12.61
344,35.6228,17.8300,,17.4356,0.3944,,10.10,2.79
345,35.7128,18.0999,,17.4356,0.6643,,20.92,14.28
346,35.7810,18.4991,,17.4356,1.0635,,12.88,3.35
347,35.8629,18.3229,,17.4356,0.8873,,12.44,11.15
348,35.9285,18.5261,,17.4356,1.0905,,12.04,3.02
349,36.0151,18.6191,,17.4356,1.1835,,13.62,16.29
350,36.0786,19.4360,,17.4356,2.0004,,12.35,3.81
351,36.1594,19.5466,,17.4356,2.1110,,20.07,13.25
352,36.2348,20.0788,17.6283,17.4356,2.6432,0.1927,11.73,3.07
353,36.3152,20.2245,,17.4361,2.7884,,20.31,10.23
354,36.3858,,28.2466,17.4357,,10.8109,13.52,1.82
355,36.4663,48.8343,,17.4257,31.4086,,9.44,13.16
356,36.5339,,28.2288,17.4036,,10.8253,11.92,1.96
357,36.6129,20.9685,,17.3546,3.6139,,15.13,8.47
358,36.7003,,17.4647,17.3311,,0.1336,13.98,6.86
359,36.7701,20.6343,,17.3296,3.3047,,12.21,8.31
360,36.8374,18.0394,13.6109,17.3211,0.7183,3.7102,11.67,1.58
361,36.9120,18.6440,,17.3136,1.3304,,12.13,11.72
362,36.9874,17.4766,28.2006,17.3136,0.1630,10.8870,20.01,3.86
363,37.0708,16.8210,,17.3136,0.4926,,19.69,14.32
364,37.1610,16.7769,,17.3136,0.5367,,15.20,13.49
365,37.2374,16.6552,17.5151,17.3136,0.6584,0.2015,18.91,3.20
366,37.3073,16.2316,,17.3136,1.0820,,13.99,8.54
367,37.3823,16.1154,,17.3136,1.1982,,12.10,2.95
368,37.4743,16.7653,,17.3136,0.5483,,19.55,18.74
369,37.5549,17.7039,,17.3136,0.3904,,17.50,10.70
370,37.6288,17.1923,28.2541,17.3136,0.1212,10.9405,13.86,2.93
371,37.7090,18.0286,,17.3136,0.7150,,15.22,11.70
372,37.7744,18.5987,,17.3136,1.2852,,10.65,4.42
373,37.8567,18.3164,16.7418,17.3136,1.0028,0.5717,15.85,12.90
374,37.9398,19.2217,16.9670,17.3136,1.9081,0.3465,14.59,2.73
375,38.0166,18.6137,,17.3136,1.3002,,14.88,8.92
376,38.0971,17.9042,28.1400,17.3136,0.5907,10.8265,15.41,12.86
377,38.1706,19.0128,,17.3136,1.6992,,13.91,11.48
378,38.2396,19.5061,16.2371,17.3136,2.1926,1.0765,11.91,2.07
379,38.3189,19.6765,,17.3136,2.3629,,15.10,9.79
380,38.3945,19.8516,17.5164,17.3145,2.5371,0.2020,19.78,5.00
381,38.4682,19.9269,,17.3153,2.6116,,9.53,13.38
382,38.5370,18.9695,6.0454,17.3067,1.6628,11.2614,11.33,5.41
383,38.6062,18.8640,16.0388,17.3035,1.5605,1.2648,10.00,7.98
384,38.6762,18.1150,,17.3035,0.8115,,14.18,3.89
385,38.7422,17.5436,9.8003,17.3035,0.2401,7.5032,11.40,3.04
386,38.8203,16.9640,,17.3035,0.3395,,13.73,13.85
387,38.8816,17.3931,,17.3035,0.0896,,10.59,2.69
388,38.9439,17.4324,10.4493,13.3829,4.0495,2.9336,9.26,2.84
389,39.0177,17.2090,,14.9138,2.2952,,10.49,8.37
390,39.0827,17.0604,11.2358,16.2316,0.8288,4.9959,14.81,1.82
391,39.1608,16.8850,,17.3035,0.4185,,17.29,10.25
392,39.2365,17.5326,12.5002,17.3035,0.2291,4.8033,14.06,1.90
393,39.3150,18.0257,,17.3035,0.7222,,13.78,14.91
394,39.4005,17.7068,16.2004,17.3035,0.4033,1.1032,15.52,7.15
395,39.4717,18.2545,,17.3035,0.9510,,11.41,8.19
396,39.5397,16.8060,23.4360,17.3035,0.4975,6.1324,14.47,1.23
397,39.6094,17.1975,,17.3035,0.1060,,13.50,10.21
398,39.6692,19.0816,,17.3035,1.7781,,9.50,3.12
399,39.7408,20.4545,18.4343,17.3035,3.1509,1.1308,12.93,3.36
400,39.8127,18.9419,,17.3037,1.6382,,11.01,12.84
401,39.8706,19.7591,,17.3036,2.4555,,10.53,2.71
402,39.9612,19.6937,,17.3037,2.3900,,18.85,12.33
403,40.0336,19.8723,28.1860,17.3036,2.5687,10.8824,14.45,1.97
404,40.1104,19.8448,,17.3025,2.5423,,12.76,11.16
405,40.1810,12.9168,28.1364,17.2976,4.3808,10.8388,12.07,3.71
