frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,11.6468,t8,LIDAR_ONLY,19.7751,19.7751,,,,,,,,11.79,6.37,drive,14.41,front,LIDAR_ONLY
0,11.6468,t8,LIDAR_ONLY,18.4604,18.4604,,,,,,,,11.79,6.37,drive,16.47,front,LIDAR_ONLY
0,11.7919,t8,LIDAR_ONLY,18.4722,18.4722,,,,,,,,13.92,3.44,drive,15.31,front,LIDAR_ONLY
0,11.7919,t8,LIDAR_ONLY,18.4782,18.4782,,,,,,,,13.92,3.44,drive,15.73,front,LIDAR_ONLY
0,12.0470,t20,LIDAR_ONLY,20.0919,20.0919,,,,,,,,12.75,5.30,drive,14.16,front,LIDAR_ONLY
0,12.0470,t20,LIDAR_ONLY,19.6521,19.6521,,,,,,,,12.75,5.30,drive,14.95,front,LIDAR_ONLY
0,12.0470,t20,LIDAR_ONLY,18.7849,18.7849,,,,,,,,12.75,5.30,drive,16.17,front,LIDAR_ONLY
0,12.2963,t20,LIDAR_ONLY,18.6981,18.6981,,,,,,,,19.48,6.05,drive,15.31,front,LIDAR_ONLY
0,12.2963,t20,LIDAR_ONLY,18.4453,18.4453,,,,,,,,19.48,6.05,drive,17.16,front,LIDAR_ONLY
0,12.2963,t28,LIDAR_ONLY,18.3115,18.3115,16.8438,1.4677,1.4677,8.7135,8.7135,0,0,19.48,6.05,drive,-23.12,front,LIDAR_ONLY
0,12.2963,t28,LIDAR_ONLY,18.1668,18.1668,16.8438,1.3230,1.3230,7.8547,7.8547,0,0,19.48,6.05,drive,-20.45,front,LIDAR_ONLY
0,12.4872,cam_0,CAM_ONLY,48.2541,,42.4711,5.7830,,13.6163,,0,,14.36,2.12,safe,2.10,,CAMERA_ONLY
0,12.4872,t20,LIDAR_ONLY,11.4319,11.4319,,,,,,,,14.36,2.12,cautious,26.97,front,LIDAR_ONLY
0,12.4872,t33,LIDAR_ONLY,18.3006,18.3006,,,,,,,,14.36,2.12,drive,15.21,front,LIDAR_ONLY
0,12.5708,cam_0,CAM_ONLY,46.6051,,42.2911,4.3140,,10.2008,,0,,15.15,18.19,safe,1.92,,CAMERA_ONLY
0,12.6344,cam_0,CAM_ONLY,45.6464,,42.1421,3.5043,,8.3154,,0,,9.57,6.74,safe,1.79,,CAMERA_ONLY
0,12.7032,cam_0,CAM_ONLY,45.9764,,41.9681,4.0083,,9.5509,,0,,10.59,7.61,safe,1.70,,CAMERA_ONLY
0,12.7671,cam_0,CAM_ONLY,45.8058,,41.7782,4.0276,,9.6406,,0,,15.53,5.70,safe,1.79,,CAMERA_ONLY
0,12.8333,cam_0,CAM_ONLY,45.5723,,41.5699,4.0024,,9.6280,,0,,14.06,4.06,safe,1.88,,CAMERA_ONLY
0,12.8333,t42,LIDAR_ONLY,22.5709,22.5709,21.5101,1.0608,1.0608,4.9318,4.9318,0,0,14.06,4.06,drive,-17.22,front,LIDAR_ONLY
0,12.9248,cam_0,CAM_ONLY,47.1146,,41.2943,5.8203,,14.0946,,0,,19.82,23.30,safe,2.06,,CAMERA_ONLY
0,13.0008,cam_0,CAM_ONLY,47.8448,,41.0381,6.8067,,16.5864,,0,,13.78,9.94,safe,2.42,,CAMERA_ONLY
