frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
204,610.6740,,28.7437,95.2914,,66.5478,9.01,1.39
205,610.7379,,,95.0860,,,16.07,0.96
206,610.8099,,28.9608,94.8520,,65.8912,13.33,1.05
207,610.8643,,,94.7331,,,10.80,1.21
208,610.9265,,,94.5868,,,12.59,1.58
209,610.9832,,,94.4870,,,15.25,1.34
210,611.0346,,,94.3955,,,11.50,1.00
211,611.1054,,,94.3029,,,16.70,1.08
212,611.1679,,,94.2233,,,10.46,1.08
213,611.2280,,,94.1499,,,9.50,1.64
214,611.2823,,,94.0991,,,8.87,1.69
215,611.3633,,,94.0437,,,19.66,1.10
216,611.4229,,31.0103,94.0021,,62.9918,12.36,1.61
217,611.4749,,,94.0053,,,12.30,1.40
218,611.5383,,,94.1046,,,12.36,0.96
219,611.5892,,,94.2781,,,8.93,1.23
220,611.6456,,,94.4916,,,11.69,1.04
221,611.7103,,,94.8583,,,13.79,1.06
222,611.7807,,,95.3968,,,12.49,1.47
223,611.8348,,,95.9589,,,9.95,1.02
224,611.9019,,,96.5509,,,19.35,3.27
225,611.9589,,22.6142,97.3289,,74.7147,9.24,1.19
226,612.0113,,,97.7704,,,10.86,0.94
227,612.0853,,,97.7931,,,17.43,2.61
228,612.1427,,,97.4690,,,9.23,1.19
229,612.1958,,,97.2149,,,10.24,1.17
230,612.2629,,,96.8800,,,18.43,0.87
231,612.3293,,,96.5823,,,14.88,1.72
232,612.3922,,,96.3219,,,17.04,1.10
233,612.4616,,20.5247,96.1034,,75.5788,15.44,1.06
234,612.5360,,,95.8888,,,14.90,1.48
235,612.6035,,,95.6909,,,16.85,1.87
236,612.6576,,,95.5870,,,9.44,1.00
237,612.7174,,,95.4934,,,13.45,1.38
238,612.7809,,,95.4027,,,18.62,2.86
239,612.8485,,,95.3170,,,15.73,1.19
240,612.9258,,,95.2265,,,12.15,3.72
241,612.9968,,,95.1625,,,14.33,0.99
242,613.0709,,,95.1450,,,13.75,1.11
243,613.1346,,,95.2118,,,14.83,1.29
244,613.2239,,,95.4803,,,26.77,2.22
245,613.2799,,,95.7163,,,10.64,1.54
246,613.3456,,,96.0354,,,17.11,2.76
247,613.4294,,27.4228,96.6465,,69.2237,12.62,1.27
248,613.4942,,,97.0368,,,14.24,0.93
249,613.5602,,,97.6858,,,15.10,1.34
250,613.6229,,25.9370,98.2797,,72.3428,11.50,1.67
251,613.6938,,,98.8157,,,13.20,1.11
252,613.7490,,,98.6331,,,11.94,1.28
253,613.8144,,,98.2126,,,17.74,0.98
254,613.8757,,,97.6832,,,11.13,1.54
255,613.9373,,,97.2805,,,16.56,1.01
256,613.9957,,,96.8216,,,9.86,1.32
257,614.0689,,,96.4153,,,18.43,1.24
258,614.1269,,,96.0454,,,9.02,1.38
259,614.1921,,,95.6850,,,19.26,0.87
260,614.2505,,,95.4218,,,10.47,0.99
261,614.3111,,,95.1819,,,16.48,0.86
262,614.3689,,,94.9567,,,9.56,0.99
263,614.4364,,,94.6821,,,19.30,1.57
264,614.4956,,,94.4475,,,11.62,1.28
265,614.5566,,,94.2310,,,11.73,1.16
266,614.6271,,,94.0454,,,13.93,1.49
267,614.6907,,,93.8401,,,16.12,0.98
268,614.7598,,,93.6681,,,14.55,0.87
269,614.8167,,,93.6086,,,14.89,1.09
270,614.8829,,,93.6386,,,18.54,1.86
271,614.9641,,,93.7894,,,22.85,0.88
272,615.0293,,,93.9941,,,10.19,1.46
273,615.1107,,20.5999,94.4195,,73.8196,21.66,1.27
274,615.1718,,,94.7297,,,12.91,1.64
275,615.2272,,,95.1125,,,13.06,1.56
276,615.2983,,,95.7125,,,21.53,2.79
277,615.3689,,,96.3233,,,15.27,0.82
278,615.4335,,,96.6756,,,16.20,1.34
279,615.5010,,,96.4724,,,18.46,1.11
280,615.5639,,,96.0073,,,13.78,0.83
281,615.6263,,,95.3943,,,12.96,1.67
282,615.6946,,,94.7844,,,13.18,1.07
283,615.7581,,,94.2591,,,18.31,2.10
284,615.8197,,28.7414,93.8861,,65.1447,13.16,1.14
285,615.8862,,,93.4249,,,16.25,1.32
286,615.9400,,,93.0870,,,12.63,1.06
287,615.9933,,,92.7885,,,12.99,1.33
288,616.0490,,,92.5039,,,14.56,1.34
289,616.1071,,19.7791,92.2512,,72.4720,16.31,0.99
290,616.1688,,,91.9724,,,10.51,1.17
291,616.2324,,,91.6914,,,12.88,1.46
292,616.2862,,,91.4977,,,10.20,1.01
293,616.3543,,35.1305,91.2183,,56.0877,9.03,0.92
294,616.4206,,,91.0326,,,18.26,1.34
295,616.4995,,,90.7784,,,14.19,1.17
296,616.5500,,,90.5923,,,9.26,1.16
297,616.6141,,,90.4875,,,15.38,0.90
298,616.6828,,,90.4312,,,14.44,1.57
299,616.7461,,,90.4629,,,15.22,0.98
300,616.8179,,39.3439,90.6296,,51.2857,15.96,1.10
301,616.8861,,,90.8163,,,17.81,1.46
302,616.9516,,,91.1509,,,11.28,0.96
303,617.0137,,19.8732,91.5220,,71.6489,11.37,0.80
304,617.0849,,,91.8768,,,13.69,1.49
305,617.1551,,,92.2506,,,19.32,1.21
306,617.2181,,26.3072,91.9645,,65.6573,11.89,1.53
307,617.2884,,,91.3420,,,14.95,1.14
308,617.3546,,19.4442,90.7186,,71.2745,15.95,0.86
309,617.4267,,,90.1499,,,16.13,1.85
310,617.4920,,,89.7385,,,14.72,1.01
311,617.5657,,,89.4915,,,15.74,0.98
312,617.6293,,,89.2381,,,14.10,1.59
313,617.6907,,,89.0789,,,14.62,1.56
314,617.7659,,,88.8534,,,19.59,2.99
315,617.8333,,,88.6918,,,18.79,1.29
316,617.9011,,,88.4812,,,12.18,0.92
317,617.9544,,,88.3631,,,12.06,1.13
318,618.0231,,37.2358,88.1879,,50.9522,18.09,1.50
319,618.0912,,,88.0249,,,18.59,1.00
320,618.1491,,,87.8763,,,9.24,1.14
321,618.2049,,,87.7848,,,9.12,1.25
322,618.2815,,,87.6662,,,16.40,1.53
323,618.3483,,,87.6359,,,15.92,1.19
324,618.4047,,,87.6730,,,9.54,0.84
325,618.4666,,,87.7737,,,15.80,1.38
326,618.5382,,,87.9716,,,16.34,2.59
327,618.6067,,,88.2634,,,13.95,1.04
328,618.6630,,,88.5416,,,14.65,0.91
329,618.7380,,,88.9883,,,23.23,1.45
330,618.7990,,,89.3638,,,14.17,1.10
331,618.8615,,19.7713,89.8382,,70.0669,16.70,0.85
332,618.9312,,,90.2088,,,12.34,1.75
333,618.9955,,,89.9796,,,9.80,0.85
334,619.0562,,24.4642,89.5812,,65.1170,9.29,1.02
335,619.1105,,,89.1835,,,9.09,1.15
336,619.1698,,24.5636,88.7588,,64.1951,11.50,0.98
337,619.2462,,,88.2992,,,19.27,1.11
338,619.2964,,,87.9475,,,12.60,1.00
339,619.3571,,,87.6369,,,12.75,0.90
340,619.4083,,21.1829,87.3409,,66.1581,9.88,0.95
341,619.4621,,21.0490,87.1171,,66.0680,10.74,0.89
342,619.5236,,,86.7934,,,9.90,1.40
343,619.5809,,,86.5619,,,9.14,3.17
344,619.6433,,,86.3505,,,13.53,1.40
345,619.7142,,,86.0713,,,12.06,1.16
346,619.7674,,,85.8711,,,9.38,1.50
347,619.8233,,,85.6867,,,10.42,1.23
348,619.8920,,,85.4691,,,16.84,1.18
349,619.9489,,,85.3276,,,11.16,0.97
350,620.0183,,,85.1443,,,13.18,1.52
351,620.0808,,,84.9199,,,17.50,1.60
352,620.1367,,,84.6221,,,13.66,0.97
353,620.1882,,,84.3583,,,10.86,1.30
354,620.2520,,,84.0474,,,16.20,1.40
355,620.3175,,,83.8231,,,14.80,1.10
356,620.4193,,,83.6211,,,12.87,0.99
357,620.4849,,,83.5558,,,13.19,1.38
358,620.5519,,,83.5792,,,13.19,1.18
359,620.6186,,,83.7036,,,11.38,1.29
360,620.6772,,,83.8707,,,13.08,1.82
361,620.7406,,,84.1160,,,13.19,1.23
362,620.7983,,,84.4709,,,10.09,0.89
363,620.8560,,,84.8171,,,11.30,1.14
364,620.9264,,,85.2446,,,15.22,1.75
365,620.9917,,,85.5112,,,19.51,1.60
366,621.0727,,23.1745,85.2206,,62.0461,19.85,3.40
367,621.1418,,,84.7209,,,16.96,1.96
368,621.2058,,,84.1609,,,11.81,1.15
369,621.2731,,,83.9199,,,13.50,1.55
370,621.3336,,,83.6629,,,10.62,0.97
371,621.3874,,,83.4622,,,8.87,1.05
372,621.4400,,,83.2729,,,9.11,1.08
373,621.5146,,,83.0363,,,14.14,1.03
374,621.5702,,,82.8488,,,14.94,1.42
375,621.6324,,,82.6273,,,15.66,1.66
376,621.6986,,,82.4769,,,16.49,1.06
377,621.7654,,,82.3490,,,15.29,1.10
378,621.8335,,,82.2920,,,16.47,1.55
379,621.8947,,,82.2868,,,16.89,0.92
380,621.9697,,,82.3450,,,19.38,2.01
381,622.0414,,,82.4450,,,17.11,1.19
382,622.1077,,,82.6158,,,18.04,1.04
383,622.1872,,,82.8771,,,15.84,1.10
384,622.2391,,,82.9766,,,12.72,1.01
385,622.2967,,,82.8056,,,11.04,1.02
386,622.3614,,23.1363,82.4184,,59.2821,14.63,0.99
387,622.4305,,,82.0507,,,14.73,1.61
388,622.4977,,,81.6992,,,12.85,0.98
389,622.5594,,24.7889,81.3749,,56.5860,14.30,0.99
390,622.6100,,,81.1432,,,12.23,1.38
391,622.6595,,,80.9405,,,11.52,0.97
392,622.7209,,,80.6717,,,12.66,1.53
393,622.7711,,,80.4944,,,12.63,1.32
394,622.8428,,,80.2211,,,19.49,0.97
395,622.9089,,20.9577,79.9954,,59.0377,16.74,1.13
396,622.9801,,,79.7777,,,17.90,1.85
397,623.0451,,,79.5873,,,14.06,0.91
398,623.1100,,,79.4124,,,17.18,0.87
399,623.1730,,33.3041,79.3203,,46.0162,19.87,2.15
400,623.2293,,,79.2909,,,9.87,1.19
401,623.3022,,,79.3150,,,17.69,1.37
402,623.3660,,,79.3823,,,11.86,0.92
403,623.4336,,,79.5027,,,17.61,1.30
404,623.4929,,,79.6783,,,10.05,1.08
405,623.5664,,,79.8910,,,17.93,1.15
406,623.6193,,,80.1078,,,10.42,1.67
407,623.6769,,23.4732,80.3237,,56.8505,9.76,1.57
408,623.7321,,,80.4437,,,12.45,1.82
409,623.7842,,,80.3054,,,10.78,0.91
410,623.8417,,,79.9830,,,9.14,0.94
411,623.9094,,,79.6480,,,13.28,1.12
412,623.9807,,,79.1876,,,18.56,1.81
413,624.0469,,,78.7684,,,13.01,1.03
414,624.1058,,,78.4895,,,14.73,0.99
415,624.1633,,,78.2090,,,16.11,0.87
416,624.2290,,,77.8999,,,15.88,1.64
417,624.2866,,,77.6401,,,14.91,1.15
418,624.3487,,,77.4005,,,20.41,1.12
419,624.4174,,,77.1520,,,15.18,1.05
420,624.4836,,,76.8990,,,15.11,1.21
421,624.5351,,,76.7182,,,9.06,1.49
422,624.5940,,,76.5484,,,9.52,1.83
423,624.6604,,,76.3968,,,15.24,0.93
424,624.7362,,,76.1911,,,20.34,2.83
425,624.8193,,,76.0799,,,16.39,1.26
426,624.8820,,,76.0229,,,14.22,1.20
427,624.9370,,,76.0173,,,12.65,0.97
428,624.9870,,,76.0560,,,9.09,1.42
429,625.0437,,,76.1157,,,9.30,1.18
430,625.0992,,,76.2468,,,9.47,1.08
431,625.1669,,,76.4175,,,19.34,1.42
432,625.2364,,,76.5792,,,18.16,1.20
433,625.3099,,,76.8183,,,20.19,2.60
434,625.3724,,22.1994,76.9011,,54.7018,16.39,1.52
435,625.4444,,,76.6849,,,17.70,0.98
436,625.5098,,21.7018,76.2744,,54.5726,10.55,0.94
437,625.5702,,21.7900,75.9748,,54.1848,17.75,1.54
438,625.6291,,,75.6266,,,10.15,1.82
439,625.6874,,,75.3585,,,13.45,0.92
440,625.7421,,,75.0886,,,13.53,1.14
441,625.7973,,,74.8945,,,8.98,0.99
442,625.8525,,,74.6278,,,9.15,1.27
443,625.9146,,19.4867,74.4109,,54.9242,13.07,1.02
444,625.9870,,,74.1401,,,18.83,1.13
445,626.0600,,,73.9116,,,20.67,2.01
446,626.1194,,,73.6829,,,9.02,1.64
447,626.1784,,,73.5273,,,14.29,1.54
448,626.2422,,,73.3458,,,12.85,1.04
449,626.2984,,,73.2037,,,12.74,0.98
450,626.3540,,20.4341,73.0680,,52.6338,9.43,0.89
451,626.4361,,,72.8876,,,22.02,1.04
452,626.5023,,,72.7400,,,19.84,1.70
453,626.5641,,,72.6268,,,12.36,1.08
454,626.6154,,,72.5346,,,13.65,0.96
455,626.6779,,,72.4121,,,12.20,1.57
456,626.7485,,,72.2880,,,10.69,1.15
457,626.8011,,,72.2400,,,8.71,1.04
458,626.8842,,,72.2262,,,19.06,1.85
459,626.9489,,,72.2431,,,12.25,1.18
460,627.0145,,,72.2945,,,19.23,1.10
461,627.0863,,,72.4022,,,16.83,1.20
462,627.1452,,,72.5135,,,12.62,1.00
463,627.2030,,,72.6442,,,15.19,1.21
464,627.2663,,,72.7845,,,16.17,1.02
465,627.3178,,25.8212,72.8511,,47.0299,9.02,1.07
466,627.3786,,,72.7258,,,11.72,1.75
467,627.4445,,,72.4351,,,14.09,0.99
468,627.5004,,,72.1397,,,9.20,1.15
469,627.5550,,35.1441,71.8983,,36.7542,8.76,0.88
470,627.6230,,31.5310,71.6625,,40.1315,16.74,1.27
471,627.6883,,,71.3818,,,15.82,1.08
472,627.7539,,,71.1430,,,14.33,1.08
473,627.8109,,30.6831,70.8923,,40.2092,9.55,1.19
474,627.8688,,18.6258,70.7316,,52.1058,15.31,1.11
475,627.9378,,,70.5158,,,13.21,1.25
476,628.0050,,,70.3130,,,17.55,1.18
477,628.0551,,,70.1550,,,9.10,1.15
478,628.1156,,,70.0014,,,8.81,2.01
479,628.1708,,,69.8564,,,9.08,1.13
480,628.2389,,,69.7051,,,12.37,1.29
481,628.2910,,,69.5909,,,9.75,1.05
482,628.3487,,19.1427,69.5153,,50.3726,10.07,1.07
483,628.4097,,19.1549,69.4817,,50.3268,11.81,1.28
484,628.4843,,,69.4878,,,16.95,3.05
485,628.5439,,,69.5297,,,12.71,1.07
486,628.6070,,,69.6213,,,19.55,2.47
487,628.6624,,,69.7208,,,9.08,1.32
488,628.7268,,,69.8640,,,13.06,1.49
489,628.7876,,,69.9828,,,12.21,1.11
490,628.8513,,,70.1418,,,12.31,1.03
491,628.9097,,,70.2150,,,13.41,1.05
492,628.9788,,,70.1093,,,14.90,1.99
493,629.0362,,,69.9298,,,12.28,1.42
494,629.0875,,,69.7822,,,9.99,1.25
495,629.1520,,,69.5788,,,15.31,2.23
496,629.2038,,19.9305,69.4275,,49.4970,10.77,0.98
497,629.2614,,,69.3090,,,9.31,0.99
498,629.3261,,,69.1460,,,11.85,1.72
499,629.3809,,,69.0218,,,14.00,1.34
500,629.4421,,,68.9121,,,18.90,1.59
501,629.5050,,,68.7964,,,12.02,1.23
502,629.5713,,,68.6896,,,12.52,1.59
503,629.6243,,,68.6207,,,12.30,1.60
504,629.6801,,,68.5647,,,9.57,1.71
505,629.7475,,,68.5234,,,12.04,0.86
506,629.8283,,,68.4783,,,23.34,2.02
507,629.8988,,,68.4687,,,13.64,1.91
508,629.9760,,,68.4944,,,13.47,1.57
509,630.0281,,,68.5417,,,9.84,1.23
510,630.0926,,,68.6126,,,15.96,0.90
511,630.1653,,,68.7179,,,16.47,0.96
512,630.2476,,,68.8864,,,19.18,1.21
513,630.3109,,,69.0410,,,12.61,1.09
514,630.3781,,,69.1855,,,16.02,1.79
515,630.4307,,,69.3251,,,10.44,0.96
516,630.4908,,,69.4579,,,9.07,1.13
517,630.5470,,,69.5307,,,8.90,1.04
518,630.6056,,26.4555,69.4737,,43.0181,8.87,0.88
519,630.6644,,26.2035,69.3510,,43.1475,9.52,1.49
520,630.7235,,26.2976,69.2122,,42.9146,9.40,1.22
521,630.7857,,,69.0901,,,14.15,1.17
522,630.8382,,,68.9660,,,9.44,0.96
523,630.8955,,,68.8526,,,9.88,1.28
524,630.9561,,,68.7477,,,13.97,1.06
525,631.0076,,,68.6474,,,8.86,0.83
526,631.0639,,,68.5548,,,9.08,1.30
527,631.1209,,,68.4674,,,9.39,1.54
528,631.1805,,,68.3989,,,11.94,1.61
529,631.2477,,,68.3079,,,14.66,1.18
530,631.3080,,,68.2591,,,14.07,1.18
531,631.3720,,,68.2033,,,14.31,1.80
532,631.4336,,,68.1728,,,16.96,1.44
533,631.5029,,,68.1427,,,15.91,1.33
534,631.5638,,,68.1200,,,14.24,1.80
535,631.6302,,,68.1058,,,13.88,1.65
536,631.6950,,,68.1038,,,16.76,1.13
537,631.7581,,,68.1307,,,16.88,1.10
538,631.8104,,37.8418,68.1798,,30.3380,10.45,1.05
539,631.8662,,,68.2488,,,9.94,0.95
540,631.9308,,,68.2330,,,17.14,1.65
541,631.9898,,,68.0857,,,9.43,1.05
542,632.0563,,,67.9808,,,17.39,0.85
543,632.1156,,,67.9069,,,15.84,0.98
544,632.1785,,,67.8022,,,17.94,1.34
545,632.2400,,,67.6808,,,16.20,1.09
546,632.2973,,,67.5269,,,11.11,0.99
547,632.3723,,22.9306,67.1520,,44.2213,13.31,1.58
548,632.4325,,,66.7737,,,14.98,1.59
549,632.4900,,,66.5160,,,11.17,1.41
