frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
204,37.8409,12.5237,6.6556,6.2048,6.3188,0.4507,15.96,2.48
205,37.9031,12.4353,,6.2049,6.2304,,9.75,4.68
206,37.9679,12.4517,,6.2048,6.2469,,13.38,2.65
207,38.0417,12.4248,6.5756,6.2047,6.2202,0.3710,20.92,2.65
208,38.1226,12.4458,,6.2046,6.2412,,19.68,4.06
209,38.1788,12.4853,,6.2045,6.2808,,10.95,4.47
210,38.2438,12.5155,6.5029,6.2044,6.3110,0.2984,11.32,6.90
211,38.3143,12.4954,,6.2044,6.2910,,11.03,4.15
212,38.3784,12.5230,,6.2044,6.3186,,15.15,4.20
213,38.4367,12.5665,6.6315,6.2044,6.3620,0.4270,9.52,2.82
214,38.5081,12.5724,,6.2044,6.3680,,15.71,5.89
215,38.5749,12.5206,,6.2044,6.3161,,15.03,4.13
216,38.6453,12.5648,6.7092,6.2044,6.3604,0.5047,15.03,4.47
217,38.7113,12.5393,,6.2044,6.3349,,14.83,6.76
218,38.7908,12.5393,6.7152,6.2044,6.3349,0.5108,21.97,4.58
219,38.8732,12.5284,,6.2044,6.3240,,11.83,3.74
220,38.9401,12.5426,6.6790,6.2044,6.3381,0.4746,18.10,5.12
221,39.0087,12.5359,,6.2044,6.3315,,14.05,5.08
222,39.0734,12.5592,,6.2044,6.3548,,9.11,3.82
223,39.1522,12.5386,6.5266,6.2044,6.3342,0.3222,20.25,2.97
224,39.2141,12.5456,,6.2044,6.3412,,9.83,2.91
225,39.2718,12.5291,,6.2044,6.3247,,11.31,2.98
226,39.3530,12.5623,,6.2044,6.3579,,13.25,5.28
227,39.4175,12.5216,,6.2044,6.3172,,11.72,3.00
228,39.4857,12.5052,6.6068,6.2044,6.3008,0.4023,11.88,2.39
229,39.5518,12.5068,,6.2044,6.3024,,8.90,6.61
230,39.6390,12.5026,,6.2044,6.2981,,21.22,10.85
231,39.7159,12.5429,,6.2044,6.3384,,18.82,3.25
232,39.7895,12.5347,7.3757,6.2044,6.3302,1.1713,19.03,3.14
233,39.8813,12.5698,6.9500,6.2044,6.3653,0.7456,11.60,2.11
234,39.9429,12.5782,6.5845,6.2044,6.3738,0.3800,10.11,2.77
235,40.0139,12.5217,,6.2044,6.3172,,12.41,5.80
236,40.0755,12.5345,,6.2044,6.3300,,11.02,3.10
237,40.1323,12.5394,27.1750,6.2044,6.3349,20.9706,10.40,3.02
238,40.2113,12.5772,,6.2044,6.3728,,13.66,4.45
239,40.2705,12.5746,,6.2044,6.3702,,12.13,3.43
240,40.3338,12.5344,11.5794,6.2044,6.3300,5.3749,11.00,1.81
241,40.3931,12.5697,6.9825,6.2044,6.3653,0.7780,9.91,3.55
242,40.4584,12.5671,,6.2044,6.3627,,15.62,5.00
243,40.5348,12.5717,7.1299,6.2044,6.3672,0.9254,13.66,2.75
244,40.6053,12.5920,,6.2044,6.3876,,16.94,5.52
245,40.6817,12.5918,,6.2044,6.3874,,14.15,3.30
246,40.7414,12.5280,6.5950,6.2044,6.3236,0.3906,10.06,3.55
247,40.8253,12.5331,,6.2044,6.3287,,20.03,4.93
248,40.8923,12.5653,6.5285,6.2044,6.3609,0.3241,16.42,2.59
249,40.9562,12.5830,,6.2044,6.3785,,14.20,4.87
250,41.0182,12.5788,,6.2044,6.3743,,12.44,2.66
251,41.0969,12.5319,6.4754,6.2044,6.3275,0.2709,15.59,4.61
252,41.1607,12.5344,,6.2044,6.3300,,9.75,5.54
253,41.2227,12.5806,,6.2044,6.3762,,9.53,3.53
254,41.2846,12.5744,6.4875,6.2044,6.3699,0.2831,13.04,2.81
255,41.3465,12.5129,18.9321,6.2044,6.3084,12.7277,10.05,3.56
256,41.4114,12.5584,,6.2044,6.3540,,11.71,4.45
257,41.4756,12.5356,,6.2044,6.3312,,11.30,3.16
258,41.5377,12.5443,6.5680,6.2044,6.3398,0.3636,12.93,3.03
259,41.6020,12.5598,,6.2044,6.3554,,10.91,4.60
260,41.6639,12.5398,,6.2044,6.3354,,12.42,4.20
261,41.7276,12.5395,,6.2044,6.3351,,13.51,3.27
262,41.7839,12.5529,10.2298,6.2044,6.3485,4.0254,11.09,2.02
263,41.8568,12.5606,,6.2044,6.3561,,19.76,5.69
264,41.9133,12.5585,,6.2044,6.3540,,10.30,3.54
265,41.9731,12.5694,,6.2044,6.3649,,9.35,2.69
266,42.0338,12.5764,7.7650,6.2044,6.3720,1.5606,9.71,1.45
267,42.0925,12.5674,6.5758,6.2044,6.3629,0.3713,11.62,3.77
268,42.1619,12.5592,,6.2044,6.3548,,11.99,3.83
269,42.2333,12.5656,7.8731,6.2044,6.3611,1.6687,18.99,3.08
270,42.2913,12.5705,6.6521,6.2044,6.3660,0.4477,11.13,2.78
271,42.3603,12.5702,,6.2044,6.3658,,12.44,8.50
272,42.4262,12.5617,,6.2044,6.3573,,14.44,4.59
273,42.4921,12.5694,6.5086,6.2044,6.3650,0.3042,18.80,3.73
274,42.5650,12.5365,,6.2044,6.3320,,11.44,3.98
275,42.6279,12.5410,,6.2044,6.3365,,9.66,2.76
276,42.6830,12.5336,28.2196,6.2044,6.3291,22.0152,10.94,1.49
277,42.7415,12.5569,6.5802,6.2044,6.3525,0.3757,11.00,2.90
278,42.8049,12.5572,,6.2044,6.3527,,11.23,4.79
279,42.8657,12.5195,,6.2044,6.3151,,11.63,3.33
280,42.9331,12.5680,,6.2044,6.3635,,14.27,3.14
281,43.0185,12.5530,,6.2044,6.3486,,19.14,5.39
282,43.0827,12.5161,27.0396,6.2044,6.3116,20.8351,12.48,3.19
283,43.1474,12.5574,6.5739,6.2044,6.3529,0.3695,10.48,3.21
284,43.2256,12.5636,,6.2044,6.3591,,22.95,4.51
285,43.2965,12.5586,6.5692,6.2044,6.3541,0.3647,15.79,2.57
286,43.3633,12.5279,,6.2044,6.3235,,19.15,4.25
287,43.4303,12.5506,,6.2044,6.3461,,12.96,3.83
288,43.5006,12.5245,,6.2044,6.3201,,18.21,4.68
289,43.5821,12.5512,6.5451,6.2044,6.3467,0.3407,12.32,3.54
290,43.6505,12.5426,6.5952,6.2044,6.3382,0.3907,12.77,6.72
291,43.7107,12.5321,,6.2044,6.3277,,11.38,3.85
292,43.7830,12.5318,27.4060,6.2044,6.3273,21.2015,18.39,3.48
293,43.8476,12.5477,6.6385,6.2044,6.3432,0.4341,15.57,3.61
294,43.9181,12.5434,,6.2044,6.3390,,16.00,2.58
295,43.9902,12.5305,6.7480,6.2044,6.3260,0.5436,11.80,3.62
296,44.0631,12.5267,,6.2044,6.3222,,17.41,4.16
297,44.1267,12.5649,,6.2044,6.3604,,14.50,3.06
298,44.1993,12.5651,,6.2044,6.3606,,19.40,7.10
299,44.2719,12.5791,,6.2044,6.3747,,14.90,5.95
300,44.3328,12.5381,21.3550,6.2044,6.3337,15.1506,12.26,1.59
301,44.3990,12.5639,7.6747,6.2044,6.3595,1.4703,13.20,3.79
302,44.4680,12.5637,,6.2044,6.3593,,14.18,3.40
303,44.5313,12.5388,8.3161,6.2044,6.3344,2.1117,11.47,1.88
304,44.6006,12.5825,7.0724,6.2044,6.3780,0.8680,13.05,4.60
305,44.6623,12.5387,,6.2044,6.3343,,12.20,4.45
306,44.7474,12.5324,6.5242,6.2044,6.3279,0.3198,19.53,4.80
307,44.8152,12.5330,,6.2044,6.3285,,19.43,4.42
308,44.8904,12.5452,6.5231,6.2044,6.3408,0.3186,22.38,4.72
309,44.9615,12.5451,,6.2044,6.3407,,16.65,4.00
310,45.0338,12.5260,6.5204,6.2044,6.3216,0.3160,18.20,1.83
311,45.1105,12.5442,,6.2044,6.3398,,17.61,7.63
312,45.1825,12.5811,30.7963,6.2044,6.3766,24.5919,18.32,1.99
313,45.2561,12.5775,,6.2044,6.3731,,15.57,9.73
314,45.3253,12.5341,,6.2044,6.3297,,13.57,2.39
315,45.3855,12.5480,6.5421,6.2044,6.3436,0.3376,9.97,1.62
316,45.4576,12.5644,,6.2044,6.3599,,13.37,3.83
317,45.5281,12.5672,,6.2044,6.3627,,20.51,4.16
318,45.5882,12.5758,6.5427,6.2044,6.3714,0.3383,8.92,2.00
319,45.6472,12.5331,30.3765,6.2044,6.3286,24.1721,10.83,3.50
320,45.7153,12.5169,,6.2044,6.3125,,14.09,3.87
321,45.7734,12.5151,,6.2044,6.3106,,9.65,3.56
322,45.8356,12.5670,6.5627,6.2044,6.3626,0.3582,11.78,2.33
323,45.9074,12.5479,,6.2044,6.3435,,20.32,4.88
324,45.9732,12.5254,,6.2044,6.3209,,13.41,3.63
325,46.0319,12.5045,28.3013,6.2044,6.3000,22.0969,10.11,2.31
326,46.0911,12.5635,6.6103,6.2044,6.3590,0.4059,9.15,2.12
327,46.1634,12.5180,,6.2044,6.3136,,14.25,8.86
328,46.2223,12.5359,,6.2044,6.3315,,13.00,3.16
329,46.2957,12.5158,6.4926,6.2044,6.3113,0.2882,15.99,3.45
330,46.3651,12.5227,,6.2044,6.3182,,13.98,3.79
331,46.4251,12.5321,,6.2044,6.3277,,10.23,3.27
332,46.4838,12.5339,27.8133,6.2044,6.3295,21.6089,10.84,1.88
333,46.5469,12.5160,6.6388,6.2044,6.3116,0.4343,13.16,4.65
334,46.6083,12.5180,,6.2044,6.3135,,13.68,4.31
335,46.6781,12.5413,,6.2044,6.3369,,12.86,4.58
336,46.7437,12.5274,6.5839,6.2044,6.3230,0.3795,17.34,4.28
337,46.8177,12.5125,,6.2044,6.3081,,16.23,3.21
338,46.8754,12.5214,,6.2044,6.3170,,9.54,3.51
339,46.9450,12.5027,6.4928,6.2044,6.2983,0.2883,15.54,3.14
340,47.0041,12.5187,,6.2044,6.3143,,10.93,5.15
341,47.0633,12.5127,,6.2044,6.3082,,10.05,3.89
342,47.1236,12.5156,,6.2044,6.3111,,11.69,2.14
343,47.1871,12.5241,6.5620,6.2044,6.3197,0.3575,14.88,1.63
344,47.2717,12.5239,,6.2044,6.3195,,16.11,4.01
345,47.3317,12.5320,7.0845,6.2044,6.3276,0.8801,14.08,2.05
346,47.4065,12.5444,,6.2044,6.3399,,12.92,4.46
347,47.4648,12.4997,,6.2044,6.2952,,11.08,3.18
348,47.5297,12.5512,,6.2044,6.3468,,9.62,3.71
349,47.6036,12.5393,,6.2044,6.3349,,18.73,7.04
350,47.6811,12.5584,6.5526,6.2044,6.3540,0.3482,14.25,1.76
351,47.7657,12.5313,,6.2044,6.3268,,22.41,7.42
352,47.8332,12.5230,13.4842,6.2044,6.3186,7.2798,15.30,2.27
353,47.9092,12.5092,,6.2044,6.3047,,21.18,6.78
354,47.9756,12.5241,,6.2044,6.3196,,16.00,3.77
355,48.0462,12.5002,6.5359,6.2044,6.2957,0.3314,17.35,4.18
356,48.1088,12.5375,,6.2044,6.3330,,14.71,4.16
357,48.1712,12.5140,,6.2044,6.3096,,14.98,2.33
358,48.2605,12.5351,,6.2044,6.3306,,21.58,5.02
359,48.3331,12.5193,,6.2044,6.3149,,19.67,4.78
360,48.3986,12.5166,17.7549,6.2044,6.3122,11.5504,12.10,5.19
361,48.4655,12.5378,,6.2044,6.3333,,18.67,2.30
362,48.5386,12.5056,6.5615,6.2044,6.3012,0.3571,17.80,3.69
363,48.5966,12.5219,18.7668,6.2044,6.3174,12.5624,11.83,3.28
364,48.6609,12.5254,,6.2044,6.3210,,14.27,5.07
365,48.7232,12.5273,,6.2044,6.3228,,11.24,3.84
366,48.7867,12.5303,6.6392,6.2044,6.3259,0.4348,9.44,1.97
367,48.8541,12.5419,,6.2044,6.3374,,17.38,4.94
368,48.9239,12.5296,,6.2044,6.3252,,21.45,4.29
369,48.9819,12.5185,,6.2044,6.3141,,11.41,2.92
370,49.0562,12.5150,,6.2044,6.3106,,17.26,6.39
371,49.1382,12.5192,,6.2044,6.3147,,17.84,3.19
372,49.2018,12.5513,15.6430,6.2044,6.3469,9.4386,12.06,4.92
373,49.2653,12.5242,,6.2044,6.3198,,12.61,3.65
374,49.3284,12.5335,,6.2044,6.3291,,11.97,4.43
375,49.3936,12.5081,6.8758,6.2044,6.3037,0.6713,16.26,3.67
376,49.4565,12.5163,,6.2044,6.3118,,10.27,5.31
377,49.5273,12.5207,,6.2044,6.3162,,13.93,2.92
378,49.5974,12.5300,18.4719,6.2044,6.3256,12.2675,13.87,4.51
379,49.6588,12.5246,,6.2044,6.3202,,14.52,4.35
380,49.7356,12.5360,30.7918,6.2044,6.3316,24.5874,18.82,9.44
381,49.7991,12.5225,,6.2044,6.3181,,11.19,4.15
382,49.8920,12.5330,6.9455,6.2044,6.3286,0.7411,17.81,3.06
383,49.9627,12.5329,,6.2044,6.3285,,14.74,4.39
384,50.0289,12.5255,6.6560,6.2044,6.3211,0.4516,18.90,2.65
385,50.0858,12.5383,32.5945,6.2044,6.3339,26.3900,10.52,1.76
386,50.1476,12.5292,,6.2044,6.3247,,9.51,3.40
387,50.2096,12.5418,,6.2044,6.3374,,9.99,3.89
388,50.2661,12.5330,,6.2044,6.3286,,9.38,2.62
389,50.3330,12.5311,7.9282,6.2044,6.3267,1.7237,12.35,2.51
390,50.3917,12.5426,6.5122,6.2044,6.3382,0.3078,11.24,2.78
391,50.4593,12.5476,,6.2044,6.3432,,11.07,7.58
392,50.5180,12.5192,,6.2044,6.3148,,9.93,2.06
393,50.5768,12.5327,,6.2044,6.3283,,11.35,3.49
394,50.6376,12.5448,7.0006,6.2044,6.3404,0.7962,12.75,3.79
395,50.7034,12.5515,17.9020,6.2044,6.3470,11.6976,13.27,5.43
396,50.7837,12.5421,6.6952,6.2044,6.3376,0.4908,14.11,2.66
397,50.8448,12.5349,18.8485,6.2044,6.3304,12.6441,12.01,3.51
398,50.9082,12.5530,,6.2044,6.3485,,12.13,7.19
399,50.9817,12.5278,,6.2044,6.3233,,20.00,3.11
400,51.0513,12.5245,,6.2044,6.3200,,12.93,5.98
401,51.1109,12.5422,,6.2044,6.3377,,13.25,3.96
402,51.1770,12.5327,,6.2044,6.3282,,16.28,4.31
403,51.2415,12.5278,,6.2044,6.3233,,9.45,4.18
404,51.3059,12.5235,,6.2044,6.3190,,14.79,5.21
405,51.3697,12.5212,,6.2044,6.3168,,13.03,2.68
406,51.4401,12.5346,6.8954,6.2044,6.3301,0.6910,18.97,3.26
407,51.5034,12.5366,,6.2044,6.3321,,12.41,5.02
408,51.5719,12.5210,,6.2044,6.3166,,9.54,3.70
409,51.6303,12.5144,27.7059,6.2044,6.3100,21.5015,12.49,3.19
410,51.6908,12.5532,6.5509,6.2044,6.3487,0.3465,10.83,2.32
411,51.7716,12.5245,,6.2044,6.3201,,15.45,3.08
412,51.8396,12.5247,6.4988,6.2044,6.3202,0.2944,13.27,2.63
413,51.9020,12.5240,,6.2044,6.3195,,9.99,6.59
