frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,10.8425,t0,LIDAR_ONLY,10.1299,10.1299,,,,,,,,9.30,2.45,cautious,28.17,front,LIDAR_ONLY
0,10.8425,t1,LIDAR_ONLY,18.5972,18.5972,,,,,,,,9.30,2.45,drive,15.32,front,LIDAR_ONLY
0,10.8425,t2,LIDAR_ONLY,18.8884,18.8884,18.1145,0.7739,0.7739,4.2722,4.2722,1,1,9.30,2.45,drive,-10.31,front,LIDAR_ONLY
0,10.9860,t1,LIDAR_ONLY,18.6875,18.6875,67.6571,48.9696,48.9696,72.3790,72.3790,0,0,15.48,1.45,drive,14.63,front,LIDAR_ONLY
0,11.0434,t1,LIDAR_ONLY,18.8229,18.8229,,,,,,,,9.34,2.58,drive,14.21,front,LIDAR_ONLY
0,11.0434,t1,LIDAR_ONLY,18.4749,18.4749,,,,,,,,9.34,2.58,drive,17.51,front,LIDAR_ONLY
0,11.0434,t2,LIDAR_ONLY,19.0902,19.0902,19.6712,0.5810,0.5810,2.9538,2.9538,1,1,9.34,2.58,drive,-9.53,front,LIDAR_ONLY
0,11.1050,t1,LIDAR_ONLY,18.5267,18.5267,67.6571,49.1304,49.1304,72.6167,72.6167,0,0,9.01,8.36,drive,14.11,front,LIDAR_ONLY
0,11.1050,t1,LIDAR_ONLY,18.5652,18.5652,67.6571,49.0919,49.0919,72.5599,72.5599,0,0,9.01,8.36,drive,15.41,front,LIDAR_ONLY
0,11.1050,t1,LIDAR_ONLY,18.0844,18.0844,67.6571,49.5727,49.5727,73.2705,73.2705,0,0,9.01,8.36,drive,16.94,front,LIDAR_ONLY
0,11.1050,t1,LIDAR_ONLY,17.7100,17.7100,67.6571,49.9471,49.9471,73.8239,73.8239,0,0,9.01,8.36,drive,14.82,front,LIDAR_ONLY
0,11.1050,t2,LIDAR_ONLY,19.3425,19.3425,20.1069,0.7645,0.7645,3.8020,3.8020,1,1,9.01,8.36,drive,-9.39,front,LIDAR_ONLY
0,11.4043,t15,LIDAR_ONLY,19.5844,19.5844,,,,,,,,12.62,7.47,drive,14.55,front,LIDAR_ONLY
0,11.4043,t15,LIDAR_ONLY,18.8570,18.8570,,,,,,,,12.62,7.47,drive,15.83,front,LIDAR_ONLY
0,11.4043,t15,LIDAR_ONLY,18.2459,18.2459,,,,,,,,12.62,7.47,drive,17.56,front,LIDAR_ONLY
0,11.5442,t15,LIDAR_ONLY,18.0020,18.0020,67.6571,49.6551,49.6551,73.3923,73.3923,0,0,18.44,3.96,drive,16.65,front,LIDAR_ONLY
0,11.5442,t15,LIDAR_ONLY,18.0498,18.0498,67.6571,49.6073,49.6073,73.3216,73.3216,0,0,18.44,3.96,drive,14.91,front,LIDAR_ONLY
0,11.6047,t15,LIDAR_ONLY,17.7931,17.7931,67.6571,49.8640,49.8640,73.7010,73.7010,0,0,9.70,8.71,drive,15.53,front,LIDAR_ONLY
0,11.6047,t15,LIDAR_ONLY,17.6207,17.6207,67.6571,50.0364,50.0364,73.9558,73.9558,0,0,9.70,8.71,drive,16.54,front,LIDAR_ONLY
0,11.6047,t15,LIDAR_ONLY,17.5790,17.5790,67.6571,50.0781,50.0781,74.0175,74.0175,0,0,9.70,8.71,drive,17.55,front,LIDAR_ONLY
0,11.6047,t15,LIDAR_ONLY,17.7142,17.7142,67.6571,49.9429,49.9429,73.8177,73.8177,0,0,9.70,8.71,drive,14.37,front,LIDAR_ONLY
0,11.7505,t15,LIDAR_ONLY,17.8496,17.8496,,,,,,,,10.71,6.99,drive,14.50,front,LIDAR_ONLY
0,11.7505,t15,LIDAR_ONLY,17.9101,17.9101,,,,,,,,10.71,6.99,drive,15.65,front,LIDAR_ONLY
0,11.8911,cam_0,CAM_ONLY,45.6844,,42.2178,3.4666,,8.2112,,0,,12.19,1.67,safe,1.61,,CAMERA_ONLY
