frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
1,16.4667,,,41.8915,,,17.57,1.18
2,16.5210,,,41.8915,,,8.34,1.09
3,16.5732,,,41.8915,,,8.81,1.11
4,16.6238,,,41.8915,,,8.61,0.83
5,16.6833,,11.3904,41.8915,,30.5011,12.41,1.37
6,16.7515,,,41.8915,,,11.53,1.38
7,16.8112,,,41.8915,,,9.22,1.29
8,16.8751,,,41.8915,,,15.30,1.26
9,16.9430,,10.9445,41.8915,,30.9470,15.12,1.31
10,17.0021,,,41.8915,,,11.12,1.35
11,17.0641,,,41.8915,,,9.90,0.92
12,17.1363,,11.0117,41.8915,,30.8798,18.61,0.97
13,17.2072,,,41.8915,,,19.48,1.26
14,17.2678,,,41.8915,,,10.46,0.94
15,17.3262,,,41.8915,,,11.65,1.23
16,17.3914,,9.9734,41.8915,,31.9181,14.51,1.37
17,17.4628,27.6381,,41.8413,14.2031,,20.74,0.91
18,17.5304,,,41.7326,,,17.02,1.13
19,17.5938,,10.9402,41.6128,,30.6726,16.71,1.24
20,17.6501,44.3393,,41.5091,2.8302,,11.15,0.99
21,17.7201,26.4041,,41.3436,14.9395,,19.46,1.33
22,17.7759,26.5875,,41.1982,14.6108,,11.34,1.26
23,17.8330,26.5485,9.2715,41.0565,14.5080,31.7850,10.37,0.99
24,17.9017,26.5521,,40.8949,14.3429,,19.54,1.18
25,17.9588,,,40.7542,,,12.46,1.33
26,18.0198,,,40.5843,,,10.80,1.02
27,18.0825,26.7801,,40.4392,13.6591,,14.07,1.61
28,18.1416,,10.7925,40.2570,,29.4645,11.43,1.47
29,18.2041,,,40.0889,,,9.78,1.29
30,18.2821,26.0287,,39.8745,13.8458,,12.15,0.89
31,18.3307,,,39.7508,,,8.60,1.10
32,18.3960,,10.9281,39.5775,,28.6494,12.11,1.39
33,18.4588,,,39.4109,,,14.54,1.28
34,18.5380,,,39.1771,,,20.61,1.03
35,18.5951,,10.7890,39.0237,,28.2347,10.61,1.30
36,18.6558,,,38.8678,,,14.89,1.27
37,18.7170,,,38.6937,,,15.77,0.97
38,18.7813,,,38.5193,,,11.74,1.00
39,18.8507,,,38.3100,,,12.28,1.04
40,18.9236,,,38.0764,,,15.16,1.28
41,18.9883,,11.4219,37.8659,,26.4440,13.24,1.27
42,19.0532,24.9423,,37.6480,12.7057,,14.40,1.41
43,19.1128,,,37.4475,,,11.37,0.90
44,19.1802,,,37.2026,,,9.70,1.68
45,19.2418,,9.5180,37.0287,,27.5106,10.77,1.40
46,19.3071,,,36.7770,,,12.67,2.27
47,19.3621,,,36.5874,,,8.37,1.20
48,19.4189,,,36.4309,,,9.42,0.94
49,19.4800,,,36.1919,,,15.73,1.06
50,19.5567,,,35.9123,,,18.41,1.34
51,19.6206,,,35.6233,,,9.65,0.96
52,19.6902,,8.7947,35.3632,,26.5686,17.08,1.24
53,19.7559,,,35.0946,,,14.86,1.29
54,19.8141,,,34.8381,,,10.92,1.84
55,19.8660,57.0940,,34.6161,22.4779,,8.88,1.27
56,19.9180,,,34.4287,,,8.11,1.05
57,19.9757,58.0130,,34.1640,23.8490,,13.13,0.99
58,20.0408,55.3703,13.1061,33.8901,21.4802,20.7840,16.56,1.22
59,20.1072,55.7727,,33.6014,22.1713,,13.97,2.01
60,20.1682,56.4378,,33.3064,23.1314,,11.91,0.95
61,20.2392,55.6809,10.5492,32.9713,22.7095,22.4222,17.13,1.14
62,20.3012,55.0381,,32.6794,22.3588,,11.23,1.16
63,20.3660,53.9030,,32.3921,21.5109,,14.22,0.98
64,20.4340,53.6050,10.6724,32.0451,21.5599,21.3727,14.90,1.05
65,20.5103,54.6419,,31.7021,22.9398,,18.93,1.43
66,20.5767,54.6271,,31.3799,23.2472,,19.03,1.07
67,20.6398,54.4953,11.0467,31.0874,23.4080,20.0407,9.35,1.02
68,20.6909,53.0723,10.4192,30.8387,22.2335,20.4195,9.42,1.19
69,20.7531,53.0117,,30.4994,22.5123,,12.98,1.03
70,20.8142,52.0128,,30.2614,21.7514,,13.28,1.15
71,20.8936,51.3288,9.5818,29.9021,21.4266,20.3203,23.20,1.20
72,20.9584,21.2694,,29.5706,8.3012,,17.26,1.36
73,21.0222,50.0372,,29.2734,20.7638,,10.89,1.07
74,21.0935,49.0287,9.2042,28.9638,20.0649,19.7596,15.36,1.27
75,21.1553,48.0349,,28.6612,19.3737,,15.12,1.26
76,21.2215,48.3503,,28.3480,20.0023,,9.42,1.11
77,21.2946,47.3993,9.0960,28.0629,19.3364,18.9669,20.87,1.34
78,21.3537,47.4501,,27.8003,19.6498,,10.04,1.18
79,21.4202,47.3588,,27.4895,19.8693,,13.71,1.21
80,21.4824,47.5137,9.1319,27.2101,20.3036,18.0783,10.99,1.97
81,21.5550,19.5967,,26.9053,7.3086,,16.40,1.36
82,21.6187,19.4492,,26.6292,7.1800,,11.31,0.98
83,21.6805,45.2969,,26.3229,18.9740,,11.28,0.94
84,21.7645,45.6129,,26.0046,19.6082,,12.10,0.85
85,21.8255,45.0856,,25.7380,19.3476,,11.45,1.06
86,21.8778,44.9749,33.0570,25.5117,19.4632,7.5453,9.18,0.85
87,21.9393,44.3747,11.1898,25.2776,19.0971,14.0877,12.54,1.18
88,21.9979,44.2967,,25.0277,19.2691,,11.59,1.18
89,22.0641,18.1760,,24.7331,6.5571,,12.78,0.97
90,22.1326,18.0652,,24.4391,6.3739,,15.67,1.08
91,22.1972,43.4024,,24.1440,19.2584,,16.54,1.28
92,22.2690,42.5049,,23.8406,18.6644,,15.32,1.05
93,22.3475,41.6153,11.5155,23.5301,18.0852,12.0146,22.11,1.27
94,22.4068,41.0333,,23.3999,17.6334,,13.30,1.10
95,22.4678,40.7081,,22.9702,17.7379,,10.88,1.04
96,22.5290,40.1526,,22.7608,17.3918,,13.59,1.12
97,22.5972,39.5875,12.1490,22.4256,17.1619,10.2767,16.06,1.28
98,22.6544,39.0086,,22.1760,16.8326,,11.37,0.87
99,22.7120,38.3672,,21.9618,16.4055,,10.86,0.93
100,22.7615,38.0517,,21.7412,16.3105,,9.81,1.09
101,22.8242,37.2738,,21.4765,15.7973,,12.83,1.09
102,22.8780,36.6214,,21.1852,15.4362,,8.74,1.15
103,22.9444,36.8209,11.8888,20.9019,15.9190,9.0131,19.34,1.35
104,23.0085,37.2183,,20.6188,16.5995,,13.02,1.29
105,23.0719,37.2393,,20.2961,16.9433,,18.95,1.15
106,23.1358,35.4176,10.3822,19.9889,15.4287,9.6067,13.23,1.08
107,23.1953,34.9409,,19.6826,15.2584,,12.83,1.14
108,23.2610,34.2721,,19.3886,14.8835,,15.64,1.26
109,23.3287,33.4332,,19.0681,14.3651,,11.26,1.01
110,23.4086,33.0225,,18.6454,14.3771,,9.86,1.21
111,23.4706,32.6409,,18.3804,14.2606,,13.43,0.90
112,23.5444,31.8258,,18.0083,13.8174,,24.77,2.43
113,23.6097,31.7603,,17.7251,14.0352,,12.27,1.20
114,23.6721,32.6664,,17.4087,15.2577,,13.08,1.07
115,23.7315,33.1317,,17.1781,15.9536,,12.46,0.97
116,23.7958,30.8585,,16.8650,13.9935,,11.01,1.11
117,23.8617,30.9374,,16.6029,14.3346,,15.35,1.11
118,23.9222,31.5045,,16.3445,15.1600,,14.34,1.16
119,23.9891,28.7773,12.3752,16.0662,12.7111,3.6910,15.74,1.22
120,24.0598,28.0282,,15.7891,12.2391,,13.45,1.19
121,24.1184,27.3181,,15.5612,11.7569,,10.02,0.87
122,24.1780,27.1176,,15.3388,11.7788,,10.40,1.04
123,24.2450,27.0227,10.9798,15.0933,11.9294,4.1135,14.42,1.23
124,24.3181,26.2911,,14.8065,11.4846,,17.86,1.14
125,24.3863,25.9114,10.3763,14.6047,11.3068,4.2284,13.31,1.04
126,24.4466,25.3785,11.2914,14.4156,10.9629,3.1242,11.21,1.23
127,24.5089,25.2604,,14.2124,11.0480,,12.09,1.19
128,24.5719,25.2674,,14.0167,11.2507,,14.95,1.24
129,24.6313,25.3090,,13.8474,11.4616,,9.98,0.83
130,24.6969,24.9540,9.7373,13.6422,11.3118,3.9049,13.53,2.88
131,24.7566,,,13.5084,,,8.33,1.21
132,24.8210,24.4252,,13.3245,11.1008,,14.57,1.11
133,24.8807,23.8134,,13.1807,10.6328,,9.16,0.81
134,24.9418,23.9134,9.8416,13.0256,10.8878,3.1840,11.89,1.30
135,25.0171,23.6893,,12.8164,10.8729,,23.67,1.54
136,25.0729,23.2004,,12.7005,10.4999,,10.24,1.14
137,25.1329,23.4192,,12.5675,10.8517,,9.15,0.87
138,25.2024,23.3037,,12.4024,10.9013,,18.37,1.22
139,25.2665,23.0259,,12.2669,10.7590,,12.57,0.99
140,25.3282,22.8779,12.2048,12.1310,10.7468,0.0738,10.60,0.97
141,25.3833,22.5621,12.1507,12.0400,10.5221,0.1106,10.69,0.85
142,25.4407,22.3975,12.1313,11.9379,10.4596,0.1933,8.76,1.06
143,25.4988,22.1757,,11.8272,10.3485,,11.61,1.13
144,25.5606,22.1583,,11.7221,10.4362,,13.67,1.14
145,25.6391,22.5676,12.0774,11.6701,10.8976,0.4073,20.66,1.74
146,25.7002,22.5190,,11.6688,10.8502,,11.33,1.03
147,25.7601,22.4811,,11.6622,10.8189,,9.98,1.04
148,25.8465,22.4829,11.8110,11.6390,10.8438,0.1719,22.82,2.57
149,25.9007,22.1831,,11.6155,10.5677,,10.42,1.13
150,25.9538,21.9771,,11.5875,10.3896,,9.19,1.24
151,26.0150,21.8986,,11.5471,10.3515,,8.74,1.14
152,26.0710,21.8724,,11.5031,10.3693,,9.69,1.12
153,26.1228,21.6948,,11.4701,10.2246,,10.65,1.01
154,26.1910,22.3405,11.6035,11.4676,10.8729,0.1360,12.31,1.27
155,26.2553,22.3353,,11.4561,10.8792,,15.67,2.48
156,26.3231,21.9746,,11.4362,10.5384,,16.86,1.09
157,26.4019,21.9320,,11.4018,10.5302,,22.64,1.46
158,26.4672,22.0281,,11.3652,10.6629,,15.95,1.29
159,26.5365,22.0576,10.7469,11.3074,10.7502,0.5606,19.93,0.97
160,26.6041,22.1152,,11.2325,10.8827,,15.71,1.15
161,26.6678,21.6605,,11.1628,10.4977,,18.76,1.08
162,26.7264,21.5102,,11.1324,10.3778,,9.24,1.10
163,26.7862,21.6731,11.3054,11.1322,10.5410,0.1733,11.82,0.90
164,26.8632,21.8529,,11.1246,10.7283,,14.90,1.02
165,26.9279,21.5613,,11.1107,10.4506,,16.12,0.84
166,26.9880,21.5822,11.3003,11.0942,10.4880,0.2061,17.07,0.86
167,27.0531,21.5784,,11.0600,10.5183,,16.35,1.22
168,27.1151,21.7218,,11.0243,10.6976,,12.29,1.07
169,27.1787,21.4229,,10.9772,10.4456,,14.11,0.97
170,27.2428,21.1107,11.0056,10.9237,10.1869,0.0818,13.84,1.24
171,27.3057,20.5576,,10.9007,9.6569,,11.36,1.21
172,27.3635,20.4175,,10.8992,9.5183,,10.58,0.82
173,27.4318,20.1953,,10.8929,9.3023,,12.19,0.88
174,27.4944,20.1490,,10.8754,9.2736,,10.28,1.11
175,27.5603,20.4344,,10.8678,9.5665,,18.79,1.26
176,27.6291,19.9940,7.5713,10.8671,9.1269,3.2959,14.98,1.00
177,27.6934,19.9728,,10.8661,9.1068,,9.99,1.09
178,27.7498,19.9337,,10.8657,9.0681,,10.87,1.03
179,27.8203,20.1407,,10.8633,9.2775,,19.13,1.22
180,27.8791,20.1261,12.5163,10.8526,9.2734,1.6637,13.10,0.92
181,27.9466,20.1168,,10.8444,9.2724,,14.75,1.08
182,28.0100,20.0756,,10.8432,9.2324,,16.26,0.87
183,28.0824,20.3020,,10.8341,9.4679,,21.95,1.97
184,28.1584,20.1794,,10.8102,9.3692,,23.36,1.30
185,28.2229,20.0061,,10.7996,9.2065,,9.55,0.94
186,28.2897,19.7642,10.4071,10.7975,8.9667,0.3903,18.27,1.47
187,28.3475,20.2176,,10.7942,9.4233,,10.68,1.09
188,28.4106,20.0587,,10.7930,9.2657,,12.62,1.09
189,28.4816,19.6320,,10.7885,8.8435,,21.31,1.94
190,28.5442,19.7541,9.8581,10.7858,8.9683,0.9277,12.55,1.20
191,28.6166,19.8066,,10.7840,9.0225,,22.37,0.94
192,28.6838,19.6759,10.6573,10.7789,8.8971,0.1215,13.67,0.97
193,28.7538,19.6204,,10.7745,8.8459,,17.03,1.25
194,28.8133,19.8501,,10.7730,9.0771,,12.88,1.02
195,28.8761,19.8181,,10.7681,9.0500,,15.83,0.83
