frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,16.6837,t6,LIDAR_ONLY,11.3904,11.3904,,,,,,,,12.41,1.37,cautious,24.95,front,LIDAR_ONLY
0,16.6837,t6,LIDAR_ONLY,11.7547,11.7547,,,,,,,,12.41,1.37,cautious,20.77,front,LIDAR_ONLY
0,16.6837,t6,LIDAR_ONLY,12.3273,12.3273,,,,,,,,12.41,1.37,cautious,16.59,front,LIDAR_ONLY
0,16.9434,t17,LIDAR_ONLY,11.9293,11.9293,,,,,,,,15.12,1.31,cautious,23.80,front,LIDAR_ONLY
0,16.9434,t17,LIDAR_ONLY,10.9445,10.9445,,,,,,,,15.12,1.31,cautious,27.85,front,LIDAR_ONLY
0,16.9434,t18,LIDAR_ONLY,18.1387,18.1387,,,,,,,,15.12,1.31,drive,15.71,front,LIDAR_ONLY
0,17.1366,t18,LIDAR_ONLY,16.1406,16.1406,,,,,,,,18.61,0.97,drive,19.49,front,LIDAR_ONLY
0,17.1366,t18,LIDAR_ONLY,16.3122,16.3122,,,,,,,,18.61,0.97,drive,15.46,front,LIDAR_ONLY
0,17.1366,t17,LIDAR_ONLY,11.0117,11.0117,,,,,,,,18.61,0.97,cautious,23.51,front,LIDAR_ONLY
0,17.1366,t17,LIDAR_ONLY,11.0182,11.0182,,,,,,,,18.61,0.97,cautious,27.54,front,LIDAR_ONLY
0,17.3917,t29,LIDAR_ONLY,9.9734,9.9734,,,,,,,,14.51,1.37,cautious,28.66,front,LIDAR_ONLY
0,17.3917,t29,LIDAR_ONLY,10.3387,10.3387,,,,,,,,14.51,1.37,cautious,20.22,front,LIDAR_ONLY
0,17.3917,t29,LIDAR_ONLY,10.6302,10.6302,,,,,,,,14.51,1.37,cautious,24.44,front,LIDAR_ONLY
0,17.3917,t31,LIDAR_ONLY,24.8046,24.8046,,,,,,,,14.51,1.37,drive,11.79,front,LIDAR_ONLY
0,17.3917,t31,LIDAR_ONLY,21.7887,21.7887,,,,,,,,14.51,1.37,drive,16.01,front,LIDAR_ONLY
