frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
37,29.7386,26.2791,11.1012,28.1865,1.9074,17.0853,12.39,1.47
38,29.8028,28.3815,,28.4845,0.1030,,14.98,1.54
39,29.8641,,,28.7478,,,9.37,0.86
40,29.9204,30.6514,,29.0361,1.6154,,9.36,0.90
41,29.9807,28.3468,,29.2674,0.9207,,12.61,0.81
42,30.0374,26.4019,5.8454,29.5370,3.1351,23.6916,9.81,0.91
43,30.0962,28.6121,7.1748,29.7934,1.1813,22.6186,15.73,1.39
44,30.1569,28.8422,,30.0487,1.2065,,12.14,1.24
45,30.2257,30.9686,,30.4079,0.5607,,15.80,1.22
46,30.2992,31.2117,,30.8266,0.3851,,20.04,3.56
47,30.3741,31.1566,,31.2178,0.0612,,18.23,1.71
48,30.4467,33.6384,,31.6243,2.0141,,17.09,1.61
49,30.5113,35.2213,,31.9801,3.2412,,11.64,0.82
50,30.5874,35.8882,6.0209,32.4200,3.4682,26.3991,20.49,1.28
51,30.6488,34.5203,,32.7583,1.7620,,10.31,1.60
52,30.7067,33.9249,,33.0877,0.8372,,15.89,1.24
53,30.7634,34.3218,,33.4622,0.8596,,10.25,1.02
54,30.8255,34.8939,,33.7758,1.1181,,14.88,1.07
55,30.8922,34.5695,7.0822,34.1508,0.4187,27.0686,16.46,1.60
56,30.9487,34.6244,,34.4699,0.1545,,16.14,1.58
57,31.0114,33.9415,,34.8735,0.9319,,11.45,1.22
58,31.0757,34.3115,6.9499,35.2406,0.9291,28.2907,13.80,0.95
59,31.1675,,,35.7720,,,18.79,1.63
60,31.2202,,,36.0277,,,11.80,1.08
61,31.2855,36.6962,6.6264,36.3904,0.3058,29.7639,19.51,1.72
62,31.3724,37.1618,,36.8987,0.2631,,17.93,1.27
63,31.4495,,,37.3451,,,18.62,1.65
64,31.5115,,,37.7033,,,13.73,1.08
65,31.5790,37.5372,,38.0712,0.5340,,16.36,1.25
66,31.6419,,8.2099,38.4488,,30.2389,15.50,1.53
67,31.7048,,,38.8217,,,14.88,1.23
68,31.7642,,,39.1850,,,11.83,1.10
69,31.8261,,,39.5084,,,16.90,1.21
70,31.8868,,10.0367,39.8575,,29.8208,11.51,1.06
71,31.9517,,,40.2520,,,16.62,1.17
72,32.0109,40.5733,,40.6007,0.0274,,9.44,1.18
73,32.0643,,,40.8582,,,12.36,0.96
74,32.1217,,,41.2049,,,9.12,1.28
75,32.1756,,,41.4247,,,8.94,1.20
76,32.2378,42.0735,7.5653,41.7236,0.3500,34.1583,12.26,1.64
77,32.3112,42.6660,,42.0755,0.5905,,20.51,0.91
78,32.3757,,,42.4067,,,14.60,1.06
79,32.4366,,7.9157,42.7091,,34.7934,13.57,1.31
80,32.4937,,,42.9814,,,13.20,1.62
81,32.5595,,,43.3035,,,18.39,1.07
82,32.6357,,7.4819,43.6789,,36.1969,13.34,1.28
83,32.7037,,,44.0335,,,16.95,1.54
84,32.7614,,,44.3417,,,12.25,1.31
85,32.8210,,,44.7096,,,12.85,1.07
86,32.8787,,7.0731,45.0162,,37.9432,11.55,1.01
87,32.9351,,,45.3367,,,13.22,1.12
88,32.9873,,6.7307,45.5900,,38.8592,9.26,1.04
89,33.0543,,,45.9732,,,16.90,2.15
90,33.1195,,,46.3426,,,17.48,1.20
91,33.1757,,,46.6508,,,9.51,1.27
92,33.2361,,9.7183,47.0090,,37.2907,16.24,1.28
93,33.3031,,,47.3574,,,11.71,1.61
94,33.3715,,,47.7965,,,19.51,2.29
95,33.4247,,,48.0350,,,10.22,1.31
96,33.4870,,8.8058,48.3976,,39.5919,13.64,1.17
97,33.5546,,,48.7631,,,13.74,1.60
98,33.6251,,,49.1723,,,19.98,1.35
99,33.6900,,8.1514,49.5498,,41.3984,12.28,1.56
100,33.7518,,,49.8564,,,9.95,1.90
101,33.8239,,,50.2962,,,18.50,1.23
102,33.8921,,6.2183,50.6654,,44.4471,14.92,1.60
103,33.9600,,,51.0364,,,11.62,1.22
104,34.0319,,5.8659,51.4550,,45.5891,18.02,0.94
105,34.1059,,,51.8652,,,20.21,1.20
106,34.1717,,,52.2127,,,16.69,1.12
107,34.2563,,,52.7060,,,19.41,0.90
108,34.3136,,,52.9865,,,15.69,0.89
109,34.3785,,,53.3187,,,13.75,1.01
110,34.4440,,8.4707,53.6760,,45.2054,16.34,2.01
111,34.5029,,,53.9302,,,9.90,1.28
112,34.5583,,,54.2770,,,8.69,1.22
113,34.6149,,,54.5343,,,8.81,1.04
114,34.6750,,,54.8400,,,13.98,1.10
115,34.7389,,,55.1485,,,16.67,0.99
116,34.8085,,,55.4175,,,18.76,1.43
117,34.8730,,,55.6745,,,17.15,1.25
118,34.9308,,,55.8895,,,11.91,1.02
119,34.9880,,9.2127,56.0460,,46.8333,12.95,1.48
120,35.0645,,,56.1858,,,14.95,0.92
121,35.1296,,,56.2960,,,19.10,1.08
122,35.1955,,9.3551,56.3971,,47.0421,16.67,1.71
123,35.2603,,,56.4820,,,16.64,1.03
124,35.3242,,,56.5705,,,12.82,1.48
125,35.3937,,,56.6766,,,20.41,1.54
126,35.4540,,,56.7763,,,10.17,1.30
127,35.5161,,,56.8521,,,13.75,0.90
128,35.5786,,,56.8860,,,11.03,0.86
129,35.6506,,,56.9293,,,14.63,1.60
130,35.7173,,,56.9650,,,16.00,0.82
131,35.7795,,4.6028,57.0003,,52.3975,11.85,0.81
132,35.8484,,7.2291,57.0378,,49.8088,19.61,1.92
133,35.9135,,,57.0918,,,15.75,1.07
134,35.9897,,6.2679,57.1614,,50.8935,25.39,1.69
135,36.0525,,,57.2177,,,14.84,1.51
136,36.1152,,,57.2918,,,14.42,1.06
137,36.1850,,,57.3791,,,17.44,1.34
138,36.2472,,,57.5565,,,14.36,1.81
139,36.3110,,,57.7617,,,13.96,0.96
140,36.3750,,,57.9340,,,14.74,1.02
141,36.4461,,,58.1877,,,22.36,1.66
142,36.5058,,,58.3461,,,13.62,1.15
143,36.5628,,,58.5307,,,9.77,1.11
144,36.6311,,,58.7400,,,20.14,1.94
145,36.6923,,16.5173,58.9259,,42.4087,11.98,1.48
146,36.7533,,,59.0807,,,13.55,1.55
147,36.8184,,,59.2765,,,12.14,1.08
148,36.8838,,15.1702,59.4752,,44.3050,16.87,1.12
149,36.9542,,,59.6896,,,19.09,1.30
150,37.0125,,,59.8561,,,15.46,0.87
151,37.0807,,7.2326,60.0640,,52.8314,15.47,0.99
152,37.1463,,7.4907,60.2323,,52.7416,15.87,1.57
153,37.2021,,,60.4321,,,9.80,1.19
154,37.2623,,,60.5916,,,11.36,0.98
155,37.3250,,,60.7703,,,16.92,1.11
156,37.3900,,26.0683,60.9568,,34.8884,16.22,1.55
157,37.4518,,19.1044,61.1337,,42.0293,11.38,3.97
158,37.5081,,,61.2614,,,10.82,1.66
159,37.5653,42.0981,,61.3672,19.2691,,13.17,1.01
160,37.6216,,,61.4972,,,9.51,1.24
161,37.6796,,,61.5855,,,14.22,0.81
162,37.7551,,,61.6914,,,15.70,1.62
163,37.8247,,,61.7773,,,14.58,1.27
164,37.8883,,19.6564,61.8347,,42.1782,9.98,1.04
165,37.9465,,19.8496,61.8861,,42.0365,12.10,1.87
166,38.0098,,,61.9502,,,13.91,1.02
167,38.0673,,,62.0243,,,14.42,1.19
168,38.1235,,,62.1576,,,8.78,1.47
169,38.1903,,21.4806,62.3722,,40.8916,16.85,4.13
170,38.2591,,,62.5503,,,15.86,1.35
171,38.3168,,,62.7350,,,12.99,1.48
172,38.3782,,12.0559,62.9189,,50.8629,16.79,1.68
173,38.4361,,8.0321,63.0687,,55.0366,13.89,1.13
174,38.5053,,,63.2651,,,17.94,1.33
175,38.5687,,,63.4554,,,14.91,1.21
176,38.6426,,9.2758,63.6635,,54.3877,16.21,1.60
177,38.7049,,,63.8370,,,9.05,1.39
178,38.7649,,,64.0306,,,10.65,1.20
179,38.8256,,,64.1798,,,13.81,1.34
180,38.8891,,11.5778,64.3780,,52.8001,16.68,1.52
181,38.9561,,,64.5885,,,18.29,1.52
182,39.0158,,,64.7275,,,13.79,0.99
183,39.0785,,,64.8889,,,14.69,1.29
184,39.1430,,7.6541,65.0810,,57.4269,18.40,1.74
185,39.1956,,11.9430,65.2301,,53.2871,9.62,1.52
186,39.2520,,,65.3623,,,10.45,1.47
187,39.3113,,,65.5308,,,10.34,0.79
188,39.3739,,,65.6795,,,13.90,1.26
189,39.4366,,13.5132,65.8512,,52.3379,13.98,1.88
190,39.5032,,,65.9821,,,16.35,1.44
191,39.5678,,,66.1096,,,17.01,0.99
192,39.6341,,14.6253,66.2403,,51.6150,16.36,1.20
193,39.7156,,,66.3798,,,17.05,0.86
194,39.7762,,13.0924,66.4746,,53.3822,12.98,1.30
195,39.8621,,,66.5962,,,22.04,0.77
196,39.9222,,,66.6815,,,12.92,1.69
197,39.9910,,15.2857,66.7443,,51.4586,14.74,1.63
198,40.0670,,,66.8275,,,22.28,1.83
199,40.1283,,15.7036,66.8873,,51.1837,14.20,1.18
200,40.1973,,,67.0102,,,15.25,1.69
201,40.2782,,16.0472,67.3045,,51.2573,24.40,1.00
202,40.3405,,17.5853,67.4929,,49.9077,14.27,1.69
203,40.4004,,,67.7259,,,12.66,1.38
204,40.4588,25.2798,,67.9136,42.6338,,11.54,1.16
205,40.5209,,,68.1785,,,19.20,0.98
206,40.5799,26.1768,23.3081,68.3705,42.1937,45.0624,15.94,1.07
207,40.6455,27.1900,9.1333,68.6444,41.4543,59.5110,9.27,1.71
208,40.7051,27.6949,,68.8477,41.1528,,12.86,1.42
209,40.7693,28.5525,,69.1045,40.5521,,14.34,1.22
210,40.8398,30.5129,,69.3822,38.8694,,16.83,1.48
211,40.9014,31.7425,,69.6161,37.8735,,15.78,1.63
212,40.9681,,,69.8602,,,16.66,0.97
213,41.0268,37.7010,,70.1194,32.4185,,10.09,0.94
214,41.0885,39.2204,15.3082,70.3991,31.1787,55.0909,12.92,1.11
215,41.1593,39.9416,,70.6508,30.7092,,20.56,1.51
216,41.2249,41.1725,,70.9057,29.7332,,12.98,1.46
217,41.2881,42.7673,,71.1568,28.3895,,13.60,0.96
218,41.3467,,,71.4066,,,12.91,1.90
219,41.4054,,,71.6437,,,11.34,1.05
220,41.4664,,,71.9468,,,17.74,0.99
221,41.5230,,,72.1603,,,13.05,1.11
222,41.5840,,20.3949,72.4634,,52.0685,15.44,0.80
223,41.6594,38.5819,,72.8864,34.3044,,20.13,0.80
224,41.7196,39.7546,,73.2050,33.4504,,14.21,1.20
225,41.7798,40.1164,,73.3124,33.1961,,11.19,0.89
226,41.8506,,,73.4439,,,19.41,0.94
227,41.9145,30.8370,,73.5454,42.7084,,17.87,3.06
228,41.9833,31.7014,29.1796,73.6648,41.9634,44.4852,17.32,0.84
229,42.0445,,23.9179,73.7920,,49.8740,12.69,1.34
230,42.1084,,,73.9882,,,19.33,1.01
231,42.1769,,,74.2164,,,15.13,0.97
232,42.2390,38.2813,21.2736,74.4935,36.2121,53.2199,14.07,2.05
233,42.3285,40.5053,,74.8126,34.3073,,22.87,1.66
234,42.3935,,19.1734,75.2542,,56.0807,20.92,1.46
235,42.4542,35.5462,,75.4573,39.9111,,15.31,1.49
236,42.5179,41.7671,,75.4303,33.6632,,16.91,1.00
237,42.5803,,,75.3222,,,13.37,0.76
238,42.6451,,,75.2118,,,10.11,1.69
239,42.7029,,,75.1071,,,8.98,1.72
240,42.7626,,,75.0271,,,15.83,0.92
241,42.8241,35.1898,,74.9370,39.7472,,15.14,0.82
242,42.8801,34.9000,25.4769,74.8656,39.9656,49.3888,11.39,0.92
243,42.9356,35.0525,23.4378,74.7988,39.7463,51.3610,12.59,1.68
244,42.9894,34.5207,23.4184,74.7649,40.2442,51.3465,10.22,1.05
245,43.0503,33.4557,,74.7663,41.3106,,10.80,1.65
246,43.1099,33.4815,,74.8192,41.3377,,13.03,0.84
247,43.1789,33.1231,,74.9511,41.8280,,13.07,0.82
248,43.2443,32.8803,,75.1594,42.2791,,13.72,1.58
249,43.3087,32.5976,,75.3742,42.7766,,15.87,1.03
250,43.3697,33.5801,,75.6648,42.0847,,10.74,0.92
251,43.4247,,,75.9588,,,11.62,0.72
252,43.4769,33.5817,,76.1612,42.5795,,9.62,0.70
253,43.5420,,,76.1442,,,8.54,1.49
254,43.5978,,,76.0667,,,14.77,1.55
255,43.6564,,,75.9583,,,12.40,1.06
256,43.7141,,,75.8582,,,17.84,0.93
257,43.7673,35.3326,,75.7632,40.4306,,11.64,0.99
258,43.8330,,20.8104,75.6741,,54.8637,14.75,1.80
259,43.8968,,,75.5818,,,10.15,1.42
260,43.9591,29.9699,,75.5289,45.5590,,16.83,1.17
261,44.0168,28.5736,,75.5234,46.9498,,11.66,1.03
262,44.0741,29.1257,,75.5687,46.4430,,9.54,1.30
263,44.1379,28.3963,20.4525,75.6980,47.3017,55.2455,13.08,1.21
264,44.2001,26.5623,,75.8799,49.3176,,15.63,1.31
265,44.2615,,,76.1160,,,14.17,1.16
266,44.3279,,21.2197,76.2960,,55.0764,15.42,1.01
267,44.3925,28.9192,21.4650,76.2662,47.3470,54.8012,17.10,1.42
268,44.4565,,,76.2380,,,16.36,1.02
269,44.5110,,,76.2269,,,11.36,0.82
270,44.5663,,,76.2022,,,8.88,0.98
271,44.6196,,,76.1811,,,10.77,0.86
272,44.6741,,,76.1647,,,10.18,0.96
273,44.7332,,30.5602,76.1495,,45.5893,13.55,0.83
274,44.7989,,,76.1373,,,15.91,1.49
275,44.8551,,,76.1291,,,9.85,1.08
276,44.9112,,,76.1249,,,11.06,0.86
277,44.9613,,,76.1244,,,9.24,0.80
278,45.0173,,,76.1243,,,11.68,1.10
279,45.0763,,,76.1208,,,9.58,1.27
280,45.1363,,19.9683,76.1076,,56.1393,11.56,1.18
281,45.1953,,,76.1093,,,11.60,1.47
282,45.2534,,,76.1521,,,12.73,1.57
283,45.3103,,,76.2414,,,12.89,0.86
284,45.3854,,19.6011,76.4105,,56.8094,14.93,1.08
285,45.4516,,,76.6127,,,12.87,1.39
286,45.5132,,,76.8520,,,12.13,1.07
287,45.5674,,,77.0000,,,10.34,1.14
288,45.6379,,18.1719,76.8388,,58.6669,20.54,1.44
289,45.7045,,,76.6507,,,13.22,1.39
290,45.7605,,,76.4957,,,10.09,0.89
291,45.8154,,,76.3220,,,9.79,0.90
292,45.8700,,,76.1550,,,14.81,1.03
293,45.9293,,28.2396,76.0484,,47.8089,11.81,0.93
294,45.9981,,,75.9876,,,8.64,1.76
295,46.0578,,,75.9857,,,15.60,0.93
296,46.1196,,,76.0448,,,10.96,1.04
297,46.1747,,,76.1355,,,8.71,0.90
298,46.2336,,20.7036,76.2992,,55.5955,11.12,1.10
299,46.2943,,,76.3752,,,12.29,1.35
300,46.3526,,,76.1378,,,11.73,1.10
301,46.4121,,,75.8024,,,12.86,0.96
302,46.4717,43.5892,,75.4953,31.9062,,13.82,1.22
303,46.5404,,,75.1752,,,18.71,1.61
304,46.5913,,,74.9252,,,12.34,1.31
305,46.6478,,,74.7378,,,14.72,1.30
306,46.6996,,,74.5263,,,11.92,1.41
307,46.7536,,,74.2915,,,12.29,1.28
308,46.8050,,,74.1315,,,10.34,1.00
309,46.8596,16.0136,,73.9477,57.9341,,9.01,0.84
310,46.9220,,,73.7334,,,10.32,0.87
311,46.9980,,,73.5276,,,17.15,1.44
312,47.0595,,,73.4462,,,12.93,0.92
313,47.1192,,,73.4066,,,14.75,1.06
314,47.1747,,,73.4179,,,9.69,0.87
315,47.2471,,,73.5166,,,21.15,3.30
316,47.3016,14.2682,,73.6345,59.3662,,13.34,1.64
317,47.3585,,,73.7353,,,15.71,0.81
318,47.4223,,,73.7300,,,13.15,0.95
319,47.4836,,20.1770,73.5198,,53.3428,16.21,0.96
320,47.5539,,,73.3016,,,20.77,0.97
321,47.6219,,,73.1550,,,16.30,1.04
322,47.6949,,,73.0587,,,13.99,1.56
323,47.7563,,,73.0367,,,9.93,1.00
324,47.8107,,,73.0642,,,8.79,0.88
325,47.8731,,,73.1239,,,16.10,1.03
326,47.9276,,18.5411,73.1521,,54.6111,9.10,1.00
327,47.9911,,18.6455,72.9407,,54.2951,13.42,1.49
328,48.0502,,,72.6944,,,16.50,1.35
329,48.1056,,,72.5531,,,9.04,1.13
330,48.1585,10.7601,,72.4249,61.6649,,11.57,0.82
331,48.2140,10.6243,,72.2758,61.6515,,10.65,0.95
332,48.2680,10.5878,,72.1210,61.5332,,9.60,1.06
333,48.3321,10.3027,10.3673,71.9744,61.6718,61.6071,13.45,0.92
334,48.3891,10.0601,18.5590,71.8525,61.7924,53.2934,14.48,1.46
335,48.4446,,,71.7555,,,9.07,1.51
336,48.5010,10.0677,,71.6724,61.6047,,13.28,1.29
337,48.5633,,,71.5969,,,14.27,0.91
338,48.6226,,,71.5746,,,13.60,2.13
339,48.6819,,9.9188,71.6242,,61.7054,13.94,0.92
340,48.7466,,,71.6931,,,17.11,1.55
341,48.8024,,,71.7857,,,13.78,0.92
342,48.8609,,,71.8612,,,11.53,0.99
343,48.9083,,,71.9049,,,9.11,1.22
344,48.9703,,,71.9650,,,13.38,1.00
345,49.0355,,16.2530,72.0044,,55.7513,17.71,1.11
346,49.0994,,,72.0127,,,12.91,1.51
347,49.1632,,,72.0140,,,16.22,0.83
348,49.2183,,,72.0045,,,9.85,0.99
349,49.2806,,24.9508,71.9857,,47.0348,16.32,0.79
350,49.3465,,,71.9436,,,19.65,1.64
351,49.4101,,,71.9011,,,14.33,0.81
352,49.4691,,,71.8440,,,15.42,1.07
353,49.5279,,9.3361,71.7797,,62.4436,12.68,0.84
354,49.5870,,14.1296,71.7213,,57.5917,13.20,1.12
355,49.6479,,,71.6982,,,14.29,1.44
356,49.7102,,,71.6603,,,15.44,0.84
357,49.7678,,,71.5969,,,13.30,1.10
358,49.8289,,,71.5321,,,15.69,0.83
359,49.8933,,,71.4601,,,14.27,1.50
360,49.9542,,,71.3875,,,14.66,1.07
361,50.0118,,,71.3259,,,13.65,1.07
362,50.0702,,,71.3055,,,11.91,1.12
363,50.1354,,14.2656,71.3194,,57.0537,13.98,1.01
364,50.1935,,,71.3601,,,12.72,1.33
365,50.2585,,,71.4605,,,20.03,1.18
366,50.3175,,,71.5993,,,12.73,1.09
367,50.3840,,7.2966,71.7854,,64.4888,17.33,1.14
368,50.4491,,,71.9796,,,16.06,1.49
369,50.4991,,,72.0775,,,9.78,1.53
370,50.5562,,,72.2911,,,13.91,1.20
371,50.6096,,,72.5214,,,10.55,0.85
372,50.6718,,,72.7199,,,13.73,1.09
373,50.7344,5.9689,5.8684,72.5889,66.6200,66.7205,11.67,1.23
374,50.8124,5.6513,,72.2862,66.6350,,19.90,0.81
375,50.8768,,,72.0569,,,16.71,0.85
376,50.9352,,6.6789,71.8566,,65.1778,13.62,0.95
377,50.9970,,,71.6574,,,15.65,1.59
378,51.0671,,,71.4708,,,16.54,0.94
379,51.1420,,,71.2491,,,18.76,1.42
380,51.1965,,,71.0931,,,9.57,1.16
381,51.2562,,,70.9500,,,17.04,0.99
382,51.3201,,,70.8053,,,14.08,0.84
383,51.3794,,5.9676,70.6458,,64.6782,16.93,0.89
384,51.4496,,,70.5005,,,14.82,1.55
385,51.5044,,,70.3802,,,9.92,1.10
386,51.5837,,6.5317,70.2111,,63.6794,20.13,1.10
387,51.6503,,,70.0853,,,14.83,1.53
388,51.7106,,,69.9692,,,15.92,0.82
389,51.7651,,,69.8940,,,10.11,0.93
390,51.8217,,,69.7887,,,12.57,0.90
391,51.8774,,,69.7082,,,12.99,0.86
392,51.9494,,,69.5884,,,17.82,1.39
393,52.0205,,,69.4773,,,20.83,1.03
394,52.1067,,,69.3744,,,12.17,29.44
395,52.1696,,,69.3385,,,13.04,1.04
396,52.2292,,,69.3412,,,13.00,0.60
397,52.2967,,,69.4008,,,15.69,1.57
398,52.3538,,,69.4815,,,14.30,1.04
399,52.4090,,,69.6036,,,10.62,0.96
400,52.4694,,,69.7765,,,12.84,1.00
401,52.5301,,,69.9900,,,16.86,0.77
402,52.5881,,18.1022,70.2225,,52.1203,11.70,1.44
403,52.6517,,,70.5019,,,14.60,1.48
404,52.7285,,,70.7842,,,19.25,1.21
405,52.7851,,16.2571,70.9712,,54.7141,12.32,1.06
406,52.8420,,14.1763,70.9040,,56.7278,10.26,1.54
407,52.8992,,,70.6950,,,12.08,1.36
408,52.9557,,,70.4106,,,10.30,1.18
409,53.0165,,,70.1196,,,14.93,1.24
410,53.1022,,,69.6871,,,24.21,2.94
411,53.1594,,,69.3860,,,9.63,1.05
412,53.2096,,,69.1896,,,9.66,0.89
413,53.2690,,,68.9135,,,9.65,1.13
414,53.3796,,,,,,11.54,0.85
415,53.4301,,,,,,8.14,0.86
416,53.4877,,16.9599,,,,11.01,1.42
417,53.5478,,,,,,16.07,1.71
418,53.6092,,,,,,15.09,0.88
419,53.6707,,,,,,15.41,1.40
420,53.7369,,20.9129,,,,18.81,1.27
421,53.7992,,,,,,11.82,1.67
422,53.8581,,,,,,12.88,0.85
423,53.9225,,,,,,14.15,1.08
424,53.9763,,,,,,8.30,0.86
425,54.0314,,,,,,8.51,0.69
426,54.0992,,,,,,20.01,2.74
427,54.1522,,,,,,9.18,1.45
428,54.2116,,,,,,12.70,0.94
429,54.2819,,,,,,20.33,1.72
430,54.3434,,,,,,12.70,1.60
431,54.4099,,,,,,16.26,1.08
432,54.4641,,,,,,9.18,0.86
433,54.5246,,,,,,11.46,0.89
434,54.5780,,,,,,10.67,0.86
435,54.6414,,16.5554,,,,13.60,1.32
436,54.7114,,,,,,17.29,1.75
437,54.7699,,,,,,14.54,1.03
438,54.8292,,16.9052,,,,14.12,0.76
439,54.8954,,,,,,11.32,1.33
440,54.9456,,17.1150,,,,8.72,1.60
441,55.0015,,,,,,11.58,1.49
442,55.0542,,,,,,8.88,1.33
443,55.1173,,,,,,17.16,1.13
444,55.1770,,,,,,14.80,0.69
445,55.2322,,24.3997,,,,11.79,1.05
446,55.2911,,22.4192,,,,11.63,1.50
447,55.3553,,20.8532,,,,16.01,2.08
448,55.4128,,,,,,12.26,0.87
449,55.4780,,,,,,14.17,0.83
450,55.5411,,,,,,17.25,1.19
451,55.5981,,,,,,9.97,1.35
452,55.6569,,,,,,10.97,0.88
453,55.7134,,,,,,9.05,0.88
454,55.7778,,,,,,20.27,0.92
455,55.8342,,19.5040,,,,8.31,1.33
456,55.8956,,,,,,15.03,1.50
457,55.9500,,,,,,9.04,1.29
458,55.9998,,,,,,9.44,1.13
459,56.0576,,,,,,10.72,1.26
460,56.1279,,,,,,16.39,0.84
461,56.1906,,15.9918,,,,11.62,1.54
462,56.2561,,,,,,16.17,1.22
463,56.3173,,,,,,11.57,0.95
464,56.3804,,,,,,10.79,0.63
465,56.4313,,,,,,9.31,0.67
466,56.4874,,21.1313,,,,8.38,1.05
467,56.5538,,,,,,14.23,1.11
468,56.6110,,,,,,13.06,0.89
469,56.6684,,,,,,12.85,0.94
470,56.7318,,,,,,9.82,0.66
471,56.7858,,18.6180,,,,9.67,1.06
472,56.8492,,,,,,10.67,1.52
473,56.9014,,,,,,12.79,1.60
474,56.9578,,,,,,12.40,2.01
475,57.0183,,,,,,15.55,0.94
476,57.0731,,,,,,13.33,1.11
477,57.1296,,,,,,12.32,0.80
478,57.1939,,,,,,14.85,1.55
479,57.2526,,,,,,11.02,1.10
480,57.3061,,,,,,13.28,1.88
481,57.3659,,,,,,12.03,1.13
482,57.4416,,28.0253,,,,19.40,1.48
483,57.4964,,,,,,10.34,1.44
484,57.6796,,,24.1901,,,12.90,1.45
485,57.7377,,26.0203,23.9855,,2.0348,12.43,1.18
486,57.7989,,,23.7078,,,15.57,1.59
487,57.8611,,,23.4646,,,13.14,0.97
488,57.9280,,,23.1829,,,17.52,1.68
489,57.9965,26.4532,19.9868,22.8639,3.5893,2.8772,11.42,1.60
490,58.0550,24.8443,,22.5703,2.2740,,15.09,1.19
491,58.1262,23.7568,,22.1703,1.5865,,20.42,0.90
492,58.2003,,,21.7673,,,16.03,2.19
493,58.2549,,,21.4841,,,14.28,1.02
494,58.3161,,,21.2777,,,14.71,1.05
495,58.3746,,,21.1331,,,13.15,0.81
496,58.4357,,14.9393,21.0320,,6.0928,12.04,1.46
497,58.4992,,,20.9572,,,10.73,1.51
498,58.5541,,,20.9054,,,14.08,2.09
499,58.6093,,,20.8666,,,9.18,0.97
500,58.6751,,,20.8223,,,14.92,1.99
501,58.7392,,17.9173,20.7951,,2.8779,11.98,1.52
502,58.8040,,,20.7696,,,17.05,1.08
503,58.8627,,,20.7490,,,10.44,0.85
504,58.9265,,,20.7284,,,13.55,0.98
505,58.9915,,,20.7103,,,12.15,1.40
506,59.0646,,,20.6930,,,16.02,0.93
507,59.1256,,,20.6785,,,9.81,1.13
508,59.1925,,,20.6646,,,18.93,2.02
509,59.2516,,,20.6531,,,12.84,1.38
510,59.3068,,,20.6401,,,8.45,0.88
511,59.3623,,,20.6271,,,8.75,0.85
512,59.4275,,,20.6104,,,17.61,0.87
513,59.4943,,,20.5818,,,13.70,1.57
514,59.5517,,,20.5441,,,9.87,1.40
515,59.6197,,,20.4953,,,14.76,0.96
516,59.6796,,19.4861,20.4338,,0.9477,11.13,0.82
517,59.7413,,,20.3616,,,12.39,1.38
