frame,timestamp_s,obstacle_id,detection_source,cam_dist_m,lidar_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_rel_error_pct,lidar_rel_error_pct,cam_within_1m,lidar_within_1m,cam_latency_ms,lidar_latency_ms,danger_level,angle_deg,sector,match_method
0,28.0641,t9,LIDAR_ONLY,13.3584,13.3584,,,,,,,,9.01,2.05,cautious,21.24,front,LIDAR_ONLY
0,28.0641,t9,LIDAR_ONLY,14.3432,14.3432,,,,,,,,9.01,2.05,cautious,12.95,front,LIDAR_ONLY
0,28.0641,t9,LIDAR_ONLY,15.0339,15.0339,,,,,,,,9.01,2.05,cautious,17.09,front,LIDAR_ONLY
0,28.0641,t9,LIDAR_ONLY,15.0556,15.0556,,,,,,,,9.01,2.05,cautious,25.38,front,LIDAR_ONLY
0,28.0641,t10,LIDAR_ONLY,35.2173,35.2173,41.8916,6.6743,6.6743,15.9323,15.9323,0,0,9.01,2.05,drive,8.81,front,LIDAR_ONLY
0,28.0641,t9,LIDAR_ONLY,13.3986,13.3986,,,,,,,,9.01,2.05,cautious,29.52,front,LIDAR_ONLY
0,28.2004,t9,LIDAR_ONLY,12.9721,12.9721,,,,,,,,8.48,1.90,cautious,26.58,front,LIDAR_ONLY
0,28.2004,t10,LIDAR_ONLY,26.4499,26.4499,,,,,,,,8.48,1.90,drive,14.25,front,LIDAR_ONLY
0,28.2004,t10,LIDAR_ONLY,21.3382,21.3382,,,,,,,,8.48,1.90,drive,18.36,front,LIDAR_ONLY
0,28.2004,t9,LIDAR_ONLY,11.8901,11.8901,,,,,,,,8.48,1.90,cautious,22.47,front,LIDAR_ONLY
0,28.2676,t9,LIDAR_ONLY,10.6422,10.6422,,,,,,,,9.64,2.06,cautious,28.04,front,LIDAR_ONLY
0,28.2676,t9,LIDAR_ONLY,10.6772,10.6772,,,,,,,,9.64,2.06,cautious,23.94,front,LIDAR_ONLY
0,28.2676,t10,LIDAR_ONLY,19.3641,19.3641,,,,,,,,9.64,2.06,drive,19.84,front,LIDAR_ONLY
0,28.3551,t9,LIDAR_ONLY,10.8785,10.8785,,,,,,,,17.94,1.74,cautious,23.92,front,LIDAR_ONLY
0,28.3551,t10,LIDAR_ONLY,19.1857,19.1857,,,,,,,,17.94,1.74,drive,15.73,front,LIDAR_ONLY
0,28.3551,t9,LIDAR_ONLY,10.9823,10.9823,,,,,,,,17.94,1.74,cautious,28.02,front,LIDAR_ONLY
0,28.5487,t9,LIDAR_ONLY,11.0662,11.0662,,,,,,,,9.35,1.66,cautious,22.59,front,LIDAR_ONLY
0,28.5487,t9,LIDAR_ONLY,11.1988,11.1988,,,,,,,,9.35,1.66,cautious,26.68,front,LIDAR_ONLY
0,28.5487,t10,LIDAR_ONLY,17.0157,17.0157,,,,,,,,9.35,1.66,drive,14.43,front,LIDAR_ONLY
0,28.5487,t10,LIDAR_ONLY,16.1442,16.1442,,,,,,,,9.35,1.66,drive,18.51,front,LIDAR_ONLY
0,28.6133,t10,LIDAR_ONLY,16.4515,16.4515,,,,,,,,9.16,1.82,drive,14.20,front,LIDAR_ONLY
0,28.6133,t10,LIDAR_ONLY,16.7598,16.7598,,,,,,,,9.16,1.82,drive,18.35,front,LIDAR_ONLY
0,28.6133,t10,LIDAR_ONLY,16.5997,16.5997,,,,,,,,9.16,1.82,drive,22.50,front,LIDAR_ONLY
0,28.6944,t9,LIDAR_ONLY,10.9382,10.9382,,,,,,,,19.69,3.42,cautious,29.10,front,LIDAR_ONLY
0,28.6944,t10,LIDAR_ONLY,15.6346,15.6346,68.3980,52.7634,52.7634,77.1417,77.1417,0,0,19.69,3.42,drive,20.79,front,LIDAR_ONLY
0,28.6944,t10,LIDAR_ONLY,15.7643,15.7643,68.3980,52.6336,52.6336,76.9521,76.9521,0,0,19.69,3.42,drive,16.63,front,LIDAR_ONLY
0,28.6944,t10,LIDAR_ONLY,15.9436,15.9436,68.3980,52.4543,52.4543,76.6899,76.6899,0,0,19.69,3.42,drive,12.47,front,LIDAR_ONLY
0,28.6944,t9,LIDAR_ONLY,10.8120,10.8120,,,,,,,,19.69,3.42,cautious,24.95,front,LIDAR_ONLY
0,28.8336,t9,LIDAR_ONLY,10.9207,10.9207,,,,,,,,18.89,1.89,cautious,23.81,front,LIDAR_ONLY
0,28.8336,t10,LIDAR_ONLY,16.6216,16.6216,,,,,,,,18.89,1.89,drive,11.56,front,LIDAR_ONLY
0,28.8336,t9,LIDAR_ONLY,11.0950,11.0950,,,,,,,,18.89,1.89,cautious,19.73,front,LIDAR_ONLY
0,28.8336,t9,LIDAR_ONLY,11.1649,11.1649,,,,,,,,18.89,1.89,cautious,27.89,front,LIDAR_ONLY
0,28.8336,t10,LIDAR_ONLY,17.3671,17.3671,,,,,,,,18.89,1.89,drive,15.64,front,LIDAR_ONLY
0,28.8336,t32,LIDAR_ONLY,4.8782,4.8782,,,,,,,,18.89,1.89,slow,-29.25,front,LIDAR_ONLY
0,28.8967,t32,LIDAR_ONLY,4.8850,4.8850,0.7401,4.1448,4.1448,560.0229,560.0229,0,0,11.23,1.49,slow,-29.24,front,LIDAR_ONLY
0,29.1039,t38,LIDAR_ONLY,11.6339,11.6339,,,,,,,,14.57,1.86,cautious,24.42,front,LIDAR_ONLY
0,29.1039,t38,LIDAR_ONLY,10.8222,10.8222,,,,,,,,14.57,1.86,cautious,28.50,front,LIDAR_ONLY
0,29.1659,t38,LIDAR_ONLY,11.0115,11.0115,,,,,,,,12.48,1.86,cautious,22.28,front,LIDAR_ONLY
0,29.1659,t38,LIDAR_ONLY,11.0824,11.0824,,,,,,,,12.48,1.86,cautious,26.37,front,LIDAR_ONLY
0,29.1659,t40,LIDAR_ONLY,20.1586,20.1586,,,,,,,,12.48,1.86,drive,14.10,front,LIDAR_ONLY
0,29.1659,t40,LIDAR_ONLY,17.8687,17.8687,,,,,,,,12.48,1.86,drive,18.19,front,LIDAR_ONLY
0,29.3125,t40,LIDAR_ONLY,18.0091,18.0091,,,,,,,,15.32,1.82,drive,14.80,front,LIDAR_ONLY
0,29.3125,t40,LIDAR_ONLY,17.0097,17.0097,,,,,,,,15.32,1.82,drive,18.87,front,LIDAR_ONLY
0,29.3125,t38,LIDAR_ONLY,11.0937,11.0937,,,,,,,,15.32,1.82,cautious,27.01,front,LIDAR_ONLY
0,29.3816,t46,LIDAR_ONLY,11.6776,11.6776,11.0388,0.6388,0.6388,5.7872,5.7872,1,1,17.41,1.46,cautious,-13.46,front,LIDAR_ONLY
0,29.5015,t40,LIDAR_ONLY,16.6295,16.6295,68.3285,51.6990,51.6990,75.6625,75.6625,0,0,8.57,1.60,drive,17.95,front,LIDAR_ONLY
0,29.5015,t38,LIDAR_ONLY,10.9672,10.9672,,,,,,,,8.57,1.60,cautious,26.25,front,LIDAR_ONLY
0,29.5015,t40,LIDAR_ONLY,16.6752,16.6752,68.3285,51.6533,51.6533,75.5956,75.5956,0,0,8.57,1.60,drive,13.80,front,LIDAR_ONLY
0,29.5015,t38,LIDAR_ONLY,11.1228,11.1228,,,,,,,,8.57,1.60,cautious,22.10,front,LIDAR_ONLY
0,29.8528,t57,LIDAR_ONLY,14.2208,14.2208,,,,,,,,16.43,1.86,cautious,18.98,front,LIDAR_ONLY
0,29.8528,t57,LIDAR_ONLY,11.7249,11.7249,,,,,,,,16.43,1.86,slow,27.12,front,LIDAR_ONLY
