frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
99,24.1964,38.3288,,27.3185,11.0103,,10.28,1.19
100,24.2692,37.3314,,26.9520,10.3794,,16.82,0.97
101,24.3225,37.3707,,26.7312,10.6395,,13.59,1.05
102,24.3915,36.9405,10.1903,26.3687,10.5717,16.1784,19.07,2.59
103,24.4558,36.1774,,26.0433,10.1341,,14.94,1.01
104,24.5150,36.0419,,25.7452,10.2968,,16.67,0.89
105,24.5715,36.6711,,25.5253,11.1457,,11.02,0.93
106,24.6260,36.0779,,25.2382,10.8396,,12.27,1.17
107,24.7001,34.9768,,24.9276,10.0491,,11.02,1.07
108,24.7873,34.2483,12.2153,24.5154,9.7330,12.3001,21.60,1.32
109,24.8424,33.8407,11.9194,24.2515,9.5892,12.3321,10.01,1.21
110,24.9075,33.2723,,23.9742,9.2981,,16.08,1.67
111,24.9666,32.3149,,23.7208,8.5941,,10.37,1.24
112,25.0259,32.2005,,23.4885,8.7120,,15.00,0.90
113,25.0817,32.7629,,23.2843,9.4787,,13.02,0.96
114,25.1314,32.9942,,23.0579,9.9362,,10.19,0.83
115,25.1933,33.3192,12.0286,22.7715,10.5477,10.7429,12.08,1.28
116,25.2547,32.6582,,22.5119,10.1463,,13.49,1.18
117,25.3271,31.2904,,22.2540,9.0364,,13.06,1.25
118,25.3948,30.9875,13.4350,21.9834,9.0041,8.5485,17.84,1.29
119,25.4566,30.7888,,21.7055,9.0834,,12.06,1.21
120,25.5069,29.9877,,21.5437,8.4440,,11.26,1.26
121,25.5673,28.9973,,21.3115,7.6858,,11.75,0.87
122,25.6404,28.8315,9.7942,21.0301,7.8014,11.2360,18.47,1.21
123,25.7041,27.7317,,20.7941,6.9376,,17.85,1.22
124,25.7672,27.0214,,20.5823,6.4392,,11.46,0.77
125,25.8248,27.0850,,20.3631,6.7219,,10.79,0.89
126,25.8819,26.3799,,20.1928,6.1871,,13.82,0.88
127,25.9441,25.8453,,19.9856,5.8596,,14.68,1.21
128,26.0020,25.7604,,19.8129,5.9476,,10.40,1.14
129,26.0642,25.6834,,19.6260,6.0575,,16.32,1.34
130,26.1224,25.3028,,19.4614,5.8414,,12.49,1.09
131,26.1826,25.3866,,19.2961,6.0905,,12.11,0.78
132,26.2345,25.0757,,19.1558,5.9199,,13.11,0.88
133,26.2862,24.9724,10.3695,19.0166,5.9558,8.6471,9.89,0.91
134,26.3494,24.9378,,18.8600,6.0778,,10.98,1.06
135,26.4043,24.8453,,18.7277,6.1176,,11.10,1.36
136,26.4627,24.4586,,18.5721,5.8865,,9.22,0.95
137,26.5198,24.1637,,18.4526,5.7111,,12.97,1.12
138,26.5942,24.0855,11.7096,18.3065,5.7790,6.5969,16.83,1.41
139,26.6531,24.0393,,18.1683,5.8709,,11.04,1.13
140,26.7149,23.6889,,18.0613,5.6275,,15.37,0.91
141,26.7764,23.5330,,17.9484,5.5846,,13.56,1.08
142,26.8416,23.3941,12.8815,17.8363,5.5578,4.9548,13.37,1.24
143,26.9090,23.4701,,17.7589,5.7112,,19.86,1.36
144,26.9704,23.9285,,17.7493,6.1792,,14.97,1.02
145,27.0318,23.7516,,17.7394,6.0122,,12.33,0.87
146,27.0968,23.9701,,17.7202,6.2499,,14.10,1.19
147,27.1619,23.8735,,17.6902,6.1833,,17.88,0.87
148,27.2276,23.5114,,17.6468,5.8646,,17.61,0.90
149,27.3040,23.3386,,17.5813,5.7573,,19.77,1.30
150,27.3761,23.1842,,17.4980,5.6862,,13.67,1.09
151,27.4290,23.2052,,17.4419,5.7632,,11.26,0.82
152,27.4829,22.8866,,17.3528,5.5338,,9.14,0.93
153,27.5475,22.9905,,17.2697,5.7209,,16.96,1.11
154,27.6046,22.5588,,17.1759,5.3829,,10.61,1.21
155,27.6701,22.2771,,17.1144,5.1628,,14.15,1.07
156,27.7262,,,17.1098,,,10.02,1.06
157,27.7856,,12.1208,17.1084,,4.9876,11.27,1.38
158,27.8388,,10.0245,17.1035,,7.0790,9.55,1.18
159,27.9143,22.3150,,17.1016,5.2134,,15.66,0.88
160,27.9683,22.4861,,17.1004,5.3857,,10.72,0.96
161,28.0261,22.4603,,17.0982,5.3621,,13.43,1.08
162,28.0837,22.5534,,17.0896,5.4637,,9.96,0.98
163,28.1458,22.5158,10.7601,17.0720,5.4438,6.3120,18.86,1.36
164,28.2237,22.2851,,17.0439,5.2412,,21.98,1.03
165,28.2908,22.2214,10.2788,16.9988,5.2226,6.7200,14.54,1.21
166,28.3508,22.0961,,16.9769,5.1192,,15.29,1.83
167,28.4304,22.2744,,16.9742,5.3002,,14.57,0.84
168,28.4969,22.4865,,16.9621,5.5244,,14.47,1.03
169,28.5707,22.5618,,16.9364,5.6254,,19.29,1.13
170,28.6358,22.0579,11.1386,16.8986,5.1593,5.7600,16.12,1.24
171,28.6955,21.9076,12.6703,16.8568,5.0509,4.1864,10.91,1.30
172,28.7548,21.7696,,16.8050,4.9645,,14.58,1.67
173,28.8234,21.7094,,16.7652,4.9442,,17.00,1.14
174,28.8889,22.1669,11.7494,16.7638,5.4031,5.0144,17.91,1.28
175,28.9513,,,16.7557,,,14.39,1.36
176,29.0131,21.6279,,16.7406,4.8873,,16.09,0.99
177,29.0767,21.6176,,16.7207,4.8969,,12.44,1.03
178,29.1445,21.4673,,11.1951,10.2722,,14.18,1.36
179,29.2173,21.3961,,11.6787,9.7173,,21.85,2.73
180,29.2826,21.6749,,12.3103,9.3646,,22.09,1.54
181,29.3444,21.5514,12.2545,13.0366,8.5148,0.7821,13.95,1.25
182,29.4077,21.2467,,13.7632,7.4835,,15.84,1.19
183,29.4737,21.2045,,14.6758,6.5288,,15.49,1.09
184,29.5496,20.7598,11.9542,16.0292,4.7306,4.0750,20.41,2.58
185,29.6242,21.1975,,16.5734,4.6241,,15.86,1.19
186,29.6912,21.0358,11.5883,16.5651,4.4707,4.9768,18.61,1.23
187,29.7555,20.8044,,16.5512,4.2532,,14.67,1.16
188,29.8187,20.7267,,16.5284,4.1983,,19.59,1.01
189,29.8806,20.7130,,16.5222,4.1908,,18.74,0.97
190,29.9437,21.2461,13.3836,16.5204,4.7257,3.1369,15.51,1.21
191,30.0105,21.2532,,16.5125,4.7407,,16.10,1.30
192,30.0646,21.1261,,16.5023,4.6238,,9.05,1.13
193,30.1302,20.9232,11.5015,16.4858,4.4374,4.9842,13.75,0.94
194,30.1978,20.6167,,16.4573,4.1595,,20.28,1.14
195,30.2619,20.6443,,16.4414,4.2030,,17.21,1.15
196,30.3390,21.2101,11.4491,16.4402,4.7699,4.9911,25.96,1.28
197,30.4055,21.1521,,16.4351,4.7169,,16.21,1.22
198,30.4637,20.8628,,16.4243,4.4385,,13.34,0.82
199,30.5280,20.6911,,16.4064,4.2848,,12.86,0.89
200,30.5818,20.4764,,16.3947,4.0816,,11.08,0.69
201,30.6444,20.8944,,16.3921,4.5023,,17.95,1.06
202,30.7097,20.7211,,16.3824,4.3388,,17.16,1.26
203,30.7784,20.1843,,16.3623,3.8221,,18.71,1.31
204,30.8457,20.2787,11.6270,16.3503,3.9284,4.7233,15.23,1.25
205,30.9076,20.2672,,16.3494,3.9178,,13.86,1.16
206,30.9688,20.5973,,16.3464,4.2508,,12.23,0.96
207,31.0291,20.7304,,16.3346,4.3958,,12.83,1.11
208,31.0907,20.5466,11.2682,16.3182,4.2284,5.0500,12.09,1.37
209,31.1523,20.3091,,16.3066,4.0025,,13.33,0.98
210,31.2190,20.1487,,16.3047,3.8440,,19.24,1.17
211,31.2809,19.9483,,16.2945,3.6538,,16.54,0.92
212,31.3497,19.9780,,16.2876,3.6904,,19.10,1.03
213,31.4077,20.1650,,16.2876,3.8774,,10.97,1.23
214,31.4645,20.0860,,16.2871,3.7989,,11.02,1.12
215,31.5207,20.0719,,16.2861,3.7858,,14.26,1.14
216,31.5797,20.1634,,16.2853,3.8781,,11.39,0.93
217,31.6411,20.0826,10.6718,16.2824,3.8002,5.6105,14.16,1.01
218,31.7003,20.1497,,16.2805,3.8692,,15.88,1.15
219,31.7626,20.1373,,4.2829,15.8544,,18.08,0.80
220,31.8256,20.1200,,4.9102,15.2098,,20.75,1.35
221,31.8844,19.8100,11.1916,5.7387,14.0713,5.4529,15.85,1.00
222,31.9509,20.0458,,6.7548,13.2910,,10.82,1.02
223,32.0087,20.1179,,7.7702,12.3477,,12.15,1.26
224,32.0694,19.9845,,8.8785,11.1060,,14.93,1.05
225,32.1372,20.4264,8.1208,10.1410,10.2854,2.0202,19.82,1.60
226,32.2048,20.3566,,11.5055,8.8511,,15.19,1.16
227,32.2636,19.7577,,12.6383,7.1194,,11.69,0.83
228,32.3236,20.1132,,13.8299,6.2834,,12.14,1.27
229,32.3967,20.2154,10.2573,15.5196,4.6958,5.2623,23.65,1.32
230,32.4545,20.2588,,16.2626,3.9963,,11.15,1.15
231,32.5167,20.2049,,16.2570,3.9478,,12.72,0.94
232,32.5826,19.7074,11.2416,16.2528,3.4547,5.0112,14.81,1.10
233,32.6396,19.7292,11.2095,16.2528,3.4765,5.0432,12.50,1.24
234,32.7011,19.7010,,16.2528,3.4482,,17.89,1.16
235,32.7714,20.3232,,16.2528,4.0705,,21.78,2.02
236,32.8488,20.5515,,16.2522,4.2993,,18.37,1.02
237,32.9151,19.8439,,16.2497,3.5942,,17.19,0.90
238,32.9850,19.9109,11.1751,16.2485,3.6625,5.0734,19.70,0.97
239,33.0558,20.2807,,16.2485,4.0322,,15.14,1.28
240,33.1289,20.3527,,16.2477,4.1050,,12.27,1.15
241,33.1900,20.4159,11.1840,16.2445,4.1714,5.0605,10.99,1.09
242,33.2563,19.9222,,16.2329,3.6893,,10.73,1.10
243,33.3131,19.8478,,11.2029,8.6449,,9.22,0.96
244,33.3843,19.8988,,11.6420,8.2568,,19.92,2.36
245,33.4409,20.2064,10.2389,12.0888,8.1175,1.8499,12.74,1.25
246,33.5021,20.2103,11.0512,12.8103,7.4000,1.7590,11.08,1.32
247,33.5629,20.1095,,13.5556,6.5539,,13.22,0.97
248,33.6225,20.1634,,14.3733,5.7901,,11.30,1.11
249,33.6817,20.4746,11.1616,15.3908,5.0838,4.2292,10.94,0.91
250,33.7319,20.4000,,16.1464,4.2536,,9.97,0.91
251,33.7971,20.2248,11.0258,16.2135,4.0113,5.1877,13.20,1.32
252,33.8589,20.3867,,16.2129,4.1738,,13.17,1.39
253,33.9248,20.3711,,16.2100,4.1611,,15.32,0.98
254,33.9855,20.4598,11.1784,16.2030,4.2569,5.0245,12.23,0.88
255,34.0459,20.2266,10.0877,16.1863,4.0404,6.0986,14.29,1.21
256,34.1072,20.2734,,16.1747,4.0987,,12.56,1.20
257,34.1660,20.3460,,16.1743,4.1716,,11.05,0.78
258,34.2335,20.3923,10.5542,16.1702,4.2221,5.6159,18.37,1.98
259,34.3098,20.3991,,16.1665,4.2326,,15.68,1.23
260,34.3686,19.7825,,16.1650,3.6176,,11.97,0.89
261,34.4397,19.8047,11.0891,16.1642,3.6405,5.0751,15.20,0.87
262,34.4978,20.3878,,16.1642,4.2236,,12.09,1.16
263,34.5592,19.8744,,16.1638,3.7106,,11.07,1.27
264,34.6362,20.3262,,16.1631,4.1631,,22.35,1.41
265,34.7074,20.4365,,16.1624,4.2740,,21.51,1.27
266,34.7724,20.4954,,16.1581,4.3373,,14.81,1.18
267,34.8366,20.4455,11.1261,7.5836,12.8619,3.5426,18.37,0.99
268,34.9045,20.6018,,7.9479,12.6539,,16.86,1.17
269,34.9647,20.2664,,8.6678,11.5986,,10.62,0.88
270,35.0201,20.5608,,9.3770,11.1838,,12.76,1.08
271,35.0856,20.2942,11.0017,10.3217,9.9724,0.6799,15.25,1.04
272,35.1426,20.2676,11.0635,11.2142,9.0534,0.1507,11.86,1.59
273,35.2119,20.3170,,12.5232,7.7938,,21.04,0.94
274,35.2685,20.2918,,13.6209,6.6709,,12.41,1.28
275,35.3307,20.2748,,14.7595,5.5153,,11.38,0.96
276,35.3877,20.4196,11.1260,4.2432,16.1764,6.8829,11.24,1.21
277,35.4517,20.2234,,4.8206,15.4028,,15.41,1.27
278,35.5143,20.1701,,5.7051,14.4651,,9.41,1.32
279,35.5758,20.3083,,6.5384,13.7700,,16.30,1.20
280,35.6409,20.4213,,7.7461,12.6752,,20.72,2.16
281,35.6987,20.3787,,8.6557,11.7230,,11.40,1.20
282,35.7709,20.3030,,9.9600,10.3430,,18.70,1.56
283,35.8327,20.3962,7.5117,11.3504,9.0458,3.8387,14.09,2.31
284,35.9017,20.2306,,12.5363,7.6943,,14.12,1.21
285,35.9679,20.1946,,13.7501,6.4445,,13.12,1.00
286,36.0345,20.2020,8.2598,15.1888,5.0132,6.9290,14.58,1.12
287,36.0961,20.0038,,16.0665,3.9374,,15.54,1.14
288,36.1560,20.0304,,16.0665,3.9639,,10.47,1.21
289,36.2186,20.0040,,16.0666,3.9374,,13.15,1.08
290,36.2900,20.0580,10.9969,16.0661,3.9919,5.0692,19.97,2.09
291,36.3565,19.5488,,16.0655,3.4833,,13.04,1.37
292,36.4131,20.1902,,16.0650,4.1252,,12.83,1.16
293,36.4756,20.2646,,16.0639,4.2007,,13.73,1.14
294,36.5336,20.1289,10.0922,16.0617,4.0673,5.9694,9.25,1.18
295,36.5916,20.0643,10.2084,16.0544,4.0099,5.8460,11.87,1.49
296,36.6572,20.1597,,16.0497,4.1100,,9.88,1.17
297,36.7377,20.3079,,16.0473,4.2606,,19.09,1.74
298,36.7994,20.2859,,16.0442,4.2418,,10.47,1.01
299,36.8670,20.3167,,16.0339,4.2828,,15.60,0.93
300,36.9299,20.6052,,16.0283,4.5769,,16.46,0.93
301,36.9921,20.7243,,16.0276,4.6967,,11.25,1.02
302,37.0624,20.9979,,16.0235,4.9744,,15.75,1.19
303,37.1200,20.6952,,16.0109,4.6843,,10.83,0.94
304,37.1813,20.7738,,16.0023,4.7714,,11.93,0.85
305,37.2424,21.0850,10.9446,16.0008,5.0841,5.0562,10.79,1.26
306,37.3049,21.0212,,15.9918,5.0294,,10.31,1.22
307,37.3718,20.8234,,15.9764,4.8470,,20.16,2.35
308,37.4428,20.4835,10.9212,15.9513,4.5322,5.0301,16.03,1.29
309,37.5172,20.5233,,15.9390,4.5843,,19.32,1.12
310,37.5744,20.6646,,15.9380,4.7266,,10.87,1.15
311,37.6370,20.8088,10.8887,15.9335,4.8753,5.0448,12.51,1.06
312,37.7036,20.8582,,15.9208,4.9374,,15.25,1.05
313,37.7688,20.4907,,15.8971,4.5937,,13.63,1.23
314,37.8329,20.6256,10.8839,15.8874,4.7382,5.0035,13.72,0.96
315,37.9000,20.9634,,15.8868,5.0766,,11.11,1.17
316,37.9597,20.9240,,15.8808,5.0432,,14.40,1.17
317,38.0230,20.6742,,15.8689,4.8053,,14.37,1.24
318,38.0855,20.2374,10.7586,15.8473,4.3901,5.0887,13.91,1.12
319,38.1494,20.5382,,15.8345,4.7038,,11.67,1.19
320,38.2061,20.3232,,15.8339,4.4893,,10.74,1.45
321,38.2628,20.6113,,15.8303,4.7811,,10.31,1.25
322,38.3213,20.3006,,15.8193,4.4813,,12.54,1.08
323,38.3823,20.3970,10.7129,15.8103,4.5867,5.0974,12.29,0.83
324,38.4406,20.3807,10.7444,15.8092,4.5715,5.0648,9.08,1.16
325,38.5011,20.6995,,15.8030,4.8965,,10.46,1.11
326,38.5633,20.6122,,15.7914,4.8208,,13.48,0.87
327,38.6240,20.4085,,15.7740,4.6346,,10.82,1.11
328,38.6793,20.7572,,15.7630,4.9942,,11.43,1.09
329,38.7402,20.8025,13.4286,15.7623,5.0401,2.3337,11.65,1.14
330,38.8033,20.5931,,15.7588,4.8343,,16.30,1.39
331,38.8744,20.7046,,15.7492,4.9555,,17.72,1.05
332,38.9347,20.5930,10.6565,15.7338,4.8593,5.0773,11.03,0.96
333,38.9915,20.6926,10.6489,15.7270,4.9656,5.0781,10.11,1.36
334,39.0415,20.6512,10.6505,15.7258,4.9254,5.0753,10.64,1.19
335,39.1009,20.4824,,15.7199,4.7625,,10.58,0.95
336,39.1614,20.6567,,15.7076,4.9491,,10.35,1.03
337,39.2262,20.3353,,15.6887,4.6466,,14.68,1.95
338,39.2812,20.5285,10.6386,15.6765,4.8520,5.0379,11.25,0.85
339,39.3516,20.9372,,15.6743,5.2629,,21.27,2.36
340,39.4119,20.3259,,15.6692,4.6567,,10.76,1.12
341,39.4809,20.4735,,15.6581,4.8155,,20.20,0.89
342,39.5429,20.6470,,15.6518,4.9952,,10.49,1.08
343,39.6000,20.8065,,15.6517,5.1548,,9.03,1.25
344,39.6589,20.9443,,15.6501,5.2942,,10.40,1.20
345,39.7202,20.6076,,15.6404,4.9672,,15.02,0.93
346,39.7815,20.2676,10.6627,15.6197,4.6480,4.9570,13.26,0.88
347,39.8685,20.2493,,15.6087,4.6406,,17.36,1.57
348,39.9319,20.6737,10.6287,15.6085,5.0652,4.9798,13.98,0.86
349,40.0011,20.1681,,15.6058,4.5622,,18.50,1.23
350,40.0686,20.0812,,15.5958,4.4854,,16.21,1.24
351,40.1269,20.3197,,15.5922,4.7274,,10.35,0.97
352,40.1902,20.6988,,15.5912,5.1075,,19.30,1.23
353,40.2470,20.6604,11.1358,15.5882,5.0722,4.4524,10.46,1.21
354,40.3090,20.5052,,15.5766,4.9286,,15.00,0.87
355,40.3697,20.3269,,4.3489,15.9780,,16.54,1.05
356,40.4369,20.0068,10.5524,5.1278,14.8790,5.4246,17.21,1.86
357,40.4939,19.8824,,5.8396,14.0428,,11.08,1.15
358,40.5623,19.7362,,6.9458,12.7905,,22.34,2.44
359,40.6219,19.6605,,7.7808,11.8797,,14.93,0.81
360,40.6788,19.5593,6.4824,8.9099,10.6494,2.4275,10.85,1.02
361,40.7376,19.3589,6.9677,9.9900,9.3689,3.0223,13.63,1.27
362,40.8142,19.3210,,11.4803,7.8407,,21.84,1.81
363,40.8799,19.0307,7.4931,12.6895,6.3412,5.1964,11.88,1.09
364,40.9359,19.3782,8.4776,13.7894,5.5888,5.3118,11.45,1.22
365,40.9946,19.0232,,15.0166,4.0066,,10.63,1.07
366,41.0469,18.9206,,15.5497,3.3709,,10.80,1.17
367,41.1136,18.8993,,15.5497,3.3496,,20.46,0.94
368,41.1751,18.8281,,15.5497,3.2784,,15.29,1.21
369,41.2381,18.8158,13.1464,15.5497,3.2661,2.4034,12.96,1.33
370,41.3070,18.8410,,15.5497,3.2913,,19.71,2.86
371,41.3717,18.9545,,15.5497,3.4048,,10.61,0.82
372,41.4515,19.2418,,15.5497,3.6921,,24.21,1.37
373,41.5132,18.8251,,15.5497,3.2754,,14.34,1.24
374,41.5743,,,15.5497,,,13.32,1.04
375,41.6411,19.2969,12.2704,15.5502,3.7467,3.2798,16.79,2.30
376,41.7076,19.1307,,15.5503,3.5804,,14.08,1.26
377,41.7628,19.1000,,15.5503,3.5497,,9.36,1.09
378,41.8145,18.9301,,15.5503,3.3798,,10.60,0.95
379,41.8744,19.6465,,15.5503,4.0962,,15.36,1.50
380,41.9285,20.1337,,15.5503,4.5834,,10.47,0.89
381,41.9843,19.5136,,15.5505,3.9631,,13.51,0.91
382,42.0505,19.3710,,15.5507,3.8203,,20.41,1.30
383,42.1156,19.7125,,15.5507,4.1618,,17.83,1.01
384,42.1828,19.9446,,15.5507,4.3939,,10.01,0.95
385,42.2448,19.6091,11.9020,15.5507,4.0583,3.6487,11.07,1.31
386,42.3100,19.3573,,15.5507,3.8066,,13.89,1.27
387,42.3726,19.4059,,15.5507,3.8551,,15.09,0.98
388,42.4347,19.8178,,15.5507,4.2670,,12.04,1.73
389,42.5048,19.4874,,15.5507,3.9366,,17.90,1.46
390,42.5627,20.1081,,15.5507,4.5574,,13.14,2.66
391,42.6237,20.1991,,15.5511,4.6480,,13.73,1.13
392,42.6833,20.8596,10.5035,15.5523,5.3073,5.0487,9.39,0.84
393,42.7473,20.1409,11.2404,15.5483,4.5926,4.3079,11.77,1.35
394,42.8068,20.5962,,15.5462,5.0500,,14.49,1.22
395,42.8756,20.7832,,15.5449,5.2383,,13.09,1.06
396,42.9379,,10.4528,15.5419,,5.0891,16.05,1.33
397,42.9952,,11.7332,15.5338,,3.8005,11.73,1.26
398,43.0498,,,15.5202,,,14.14,1.16
399,43.1226,19.5131,,15.4924,4.0207,,20.69,1.19
400,43.1899,19.7068,10.4434,15.4802,4.2266,5.0368,20.32,1.30
401,43.2519,20.0171,,15.4802,4.5368,,15.92,1.41
402,43.3108,19.8545,,15.4793,4.3752,,10.10,0.97
403,43.3766,20.0714,,15.4786,4.5928,,21.42,1.22
404,43.4449,19.7275,10.3800,15.4771,4.2504,5.0970,19.47,1.34
405,43.5039,19.5497,,15.4758,4.0739,,11.62,1.13
406,43.5655,19.3102,,15.4758,3.8344,,17.08,0.93
407,43.6387,19.9383,10.3887,15.4758,4.4625,5.0871,17.80,1.11
408,43.6981,19.3093,,15.4758,3.8334,,10.75,1.14
409,43.7793,19.1704,,15.4758,3.6946,,18.93,0.88
410,43.8485,19.3027,10.3125,15.4758,3.8268,5.1633,20.66,2.79
411,43.9035,19.1471,,15.4758,3.6712,,11.47,1.13
412,43.9646,19.2197,,15.4758,3.7438,,12.30,0.83
413,44.0234,19.3874,,15.4758,3.9115,,9.05,0.94
414,44.0884,19.1204,10.5402,15.4758,3.6446,4.9356,20.30,1.20
415,44.1583,19.1174,,15.4758,3.6415,,16.74,1.29
416,44.2188,19.1671,,15.4758,3.6913,,17.31,0.92
417,44.2862,19.2253,10.5919,15.4758,3.7494,4.8839,17.38,1.10
418,44.3473,19.3536,12.9499,15.4758,3.8777,2.5259,11.88,1.27
419,44.4106,19.1400,,15.4758,3.6642,,16.94,1.20
420,44.4730,19.1056,,15.4758,3.6297,,14.29,1.09
