frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
44,11.3841,,26.8903,24.9320,,1.9583,13.17,0.82
45,11.4476,,,25.2144,,,13.59,1.15
46,11.5253,,,25.5436,,,22.96,2.73
47,11.6058,,,25.8633,,,19.84,1.43
48,11.6879,,24.6041,26.1807,,1.5767,17.43,1.29
49,11.7460,,11.8976,26.4357,,14.5381,9.03,1.27
50,11.8006,,,26.6067,,,9.46,0.98
51,11.8636,,,26.8570,,,9.01,1.29
52,11.9174,40.9475,,27.0062,13.9412,,9.06,0.94
53,11.9767,,,27.2218,,,11.41,1.32
54,12.0401,,9.2720,27.4487,,18.1767,12.12,1.22
55,12.1093,39.5612,,27.6724,11.8889,,22.12,1.35
56,12.1773,,,27.8935,,,15.15,1.23
57,12.2458,,9.5082,28.1110,,18.6028,16.43,1.44
58,12.3114,39.7376,,28.3349,11.4026,,11.96,1.01
59,12.3803,37.7526,,28.5631,9.1895,,19.32,0.99
60,12.4380,40.2286,,28.7390,11.4896,,13.77,1.26
61,12.4997,39.0167,,28.9098,10.1069,,13.78,1.11
62,12.5670,41.6695,,29.1134,12.5561,,18.99,0.99
63,12.6322,39.0908,,29.2816,9.8092,,15.71,1.17
64,12.6936,38.3984,12.3685,29.4904,8.9080,17.1219,14.04,1.26
65,12.7486,38.8208,,29.6153,9.2055,,10.56,1.22
66,12.8047,38.1345,,29.7691,8.3653,,10.61,1.11
67,12.8831,37.2258,,10.7739,26.4518,,20.51,0.83
68,12.9542,36.3393,,10.8725,25.4668,,9.14,1.27
69,13.0148,35.6424,,10.9875,24.6549,,16.77,1.56
70,13.0768,35.2776,,11.0759,24.2017,,14.88,1.14
71,13.1348,28.2423,28.8216,11.2290,17.0133,17.5925,11.53,0.79
72,13.2138,33.6347,,11.3815,22.2532,,18.81,1.27
73,13.2807,32.6374,,11.5737,21.0637,,15.16,1.05
74,13.3494,32.3193,,11.8232,20.4960,,16.94,1.44
75,13.4063,32.0646,,12.0119,20.0527,,13.66,1.21
76,13.4787,32.0369,,12.2942,19.7427,,17.21,2.32
77,13.5446,33.3899,9.6791,12.5268,20.8631,2.8477,15.37,1.36
78,13.6102,33.1737,,12.7811,20.3926,,16.78,1.17
79,13.6707,32.1235,,13.0697,19.0538,,10.14,1.03
80,13.7298,31.7329,,13.2832,18.4497,,13.26,1.12
81,13.7948,31.5042,9.8562,13.5798,17.9243,3.7236,19.26,1.33
82,13.8533,31.2947,,13.8897,17.4050,,12.19,1.12
83,13.9207,31.1165,,14.2160,16.9005,,19.72,1.21
84,13.9763,28.2319,,14.4901,13.7418,,13.43,1.26
85,14.0317,28.4222,32.5047,14.7979,13.6243,17.7068,9.37,0.94
86,14.0953,28.4249,,15.1741,13.2509,,16.55,1.02
87,14.1510,27.4641,,15.4811,11.9830,,9.77,0.96
88,14.2118,28.4788,,15.8519,12.6269,,16.78,0.87
89,14.2693,28.5517,,16.2108,12.3409,,10.98,1.10
90,14.3321,28.7264,34.6915,16.5343,12.1921,18.1572,18.70,0.94
91,14.3958,29.3770,,16.8931,12.4839,,17.19,1.16
92,14.4664,29.7669,,17.2927,12.4741,,20.64,1.74
93,14.5252,29.0828,,17.5708,11.5120,,11.01,1.03
94,14.5975,29.0633,,17.9541,11.1091,,21.62,1.71
95,14.6670,29.3721,,18.3030,11.0691,,17.73,1.06
96,14.7396,29.4815,,18.6082,10.8733,,21.04,1.89
97,14.7982,29.3384,10.2940,18.8358,10.5026,8.5418,11.87,1.26
98,14.8541,29.0691,10.1008,19.0845,9.9846,8.9837,15.24,1.71
99,14.9342,28.3642,,19.4306,8.9336,,17.58,0.98
100,14.9910,28.3741,10.5570,19.6434,8.7308,9.0864,13.94,1.21
101,15.0511,28.4898,11.0607,19.8944,8.5955,8.8336,14.37,1.31
102,15.1091,28.9361,,20.1896,8.7466,,11.59,0.86
103,15.1745,28.6762,,20.4754,8.2007,,16.23,1.22
104,15.2363,28.2765,11.2902,20.7732,7.5033,9.4829,16.41,0.90
105,15.3086,28.1969,,21.1356,7.0612,,12.58,1.21
106,15.3649,27.3954,,21.4756,5.9198,,10.08,1.07
107,15.4347,26.9395,,4.0469,22.8925,,22.60,2.11
108,15.4994,26.6482,10.3436,4.4528,22.1954,5.8908,15.57,1.20
109,15.5569,25.6547,,4.8087,20.8460,,14.73,1.28
110,15.6135,26.2074,,5.2608,20.9466,,10.31,0.95
111,15.6696,25.9045,,5.8089,20.0955,,9.59,0.97
112,15.7295,25.2440,,6.3974,18.8466,,11.84,1.08
113,15.7838,25.1862,,7.0050,18.1812,,10.95,0.97
114,15.8462,24.4183,16.1205,7.7111,16.7072,8.4093,12.43,1.25
115,15.9062,24.1986,,8.4444,15.7542,,14.05,1.33
116,15.9776,23.7679,7.6145,9.4122,14.3557,1.7977,20.82,1.90
117,16.0303,23.8361,7.6841,10.0999,13.7362,2.4158,11.76,0.90
118,16.0886,24.0192,7.7936,10.8550,13.1641,3.0615,15.85,0.95
119,16.1517,23.2508,,11.5730,11.6778,,18.76,1.41
120,16.2105,23.0061,,12.4041,10.6020,,13.98,1.46
121,16.2892,23.6349,7.9964,13.4788,10.1561,5.4824,15.94,1.12
122,16.3579,23.5848,,14.5868,8.9980,,21.77,0.85
123,16.4129,23.1257,,15.2607,7.8651,,13.93,0.90
124,16.4650,23.0988,,15.9641,7.1348,,11.96,1.06
125,16.5181,23.0190,,16.4692,6.5498,,11.41,1.40
126,16.5734,22.7228,,17.2705,5.4524,,12.73,0.98
127,16.6401,23.0236,10.4322,18.0115,5.0121,7.5793,14.91,1.12
128,16.6985,23.6157,,18.7441,4.8716,,13.37,1.20
129,16.7563,23.1048,,19.5413,3.5634,,12.66,1.53
130,16.8076,23.0430,,20.0946,2.9483,,10.07,1.24
131,16.8716,,,20.9855,,,9.93,1.03
132,16.9353,22.2325,,21.5919,0.6406,,18.83,0.81
133,17.0017,,,22.1878,,,14.28,1.14
134,17.0579,,,22.6649,,,9.45,1.24
135,17.1074,,,23.0348,,,8.68,1.29
136,17.1627,,,23.4140,,,11.67,0.85
137,17.2302,,,23.9183,,,17.47,1.00
138,17.2953,,14.2020,24.4106,,10.2086,18.78,1.36
139,17.3628,,,24.9005,,,19.80,1.39
140,17.4274,,,25.3963,,,19.60,1.20
141,17.4922,,13.2892,25.3971,,12.1079,17.16,1.16
142,17.5480,,,25.2518,,,10.85,1.25
143,17.6076,,,25.1020,,,8.75,1.31
144,17.6703,24.5409,,24.9240,0.3831,,14.79,1.06
145,17.7362,24.1384,,24.7432,0.6049,,16.18,0.73
146,17.7980,23.3126,12.0207,24.5613,1.2487,12.5407,12.44,1.26
147,17.8594,21.2232,,24.3781,3.1548,,15.84,1.11
148,17.9503,20.4490,12.0829,24.1400,3.6910,12.0571,10.87,1.22
149,18.0130,22.0824,,23.9602,1.8778,,15.46,1.10
150,18.0882,,,23.7757,,,19.68,1.21
151,18.1624,,,23.5806,,,17.18,1.08
152,18.2251,,,23.4257,,,14.11,1.17
153,18.2822,,,23.2801,,,10.06,0.89
154,18.3389,,10.4697,23.1246,,12.6548,10.46,1.18
155,18.3999,,10.8780,22.9790,,12.1010,17.29,2.64
156,18.4628,,,22.7774,,,14.45,1.11
157,18.5393,21.7642,11.0573,22.5532,0.7890,11.4960,22.71,2.52
158,18.6052,21.5405,,22.3637,0.8232,,12.67,1.21
159,18.6631,21.8737,,22.2045,0.3309,,10.32,0.96
160,18.7189,21.7838,,22.0474,0.2636,,12.27,0.83
161,18.7789,21.4309,,21.9087,0.4778,,14.57,0.98
162,18.8427,20.7035,,21.7325,1.0290,,17.43,1.32
163,18.9077,20.6300,,21.5694,0.9393,,18.53,1.86
164,18.9700,19.2073,,21.4368,2.2295,,15.87,0.97
165,19.0321,16.6900,,21.2968,4.6069,,14.03,0.92
166,19.0943,16.8897,14.9943,21.1670,4.2774,6.1727,15.08,1.16
167,19.1544,19.5319,,21.0455,1.5136,,9.86,0.97
168,19.2117,16.8147,,20.9225,4.1078,,13.21,1.05
169,19.2776,15.2935,,20.8018,5.5083,,17.04,1.19
170,19.3356,15.5692,,20.6891,5.1198,,9.62,0.68
171,19.3917,14.3892,13.2209,20.6587,6.2695,7.4378,16.69,1.17
172,19.4480,14.2894,,20.6587,6.3693,,8.96,1.15
173,19.5124,14.4961,,20.6586,6.1625,,12.41,1.12
174,19.5720,14.5772,,20.6585,6.0813,,11.13,1.09
175,19.6338,14.3574,,20.6584,6.3010,,14.84,1.95
176,19.7026,14.4911,11.1834,20.6583,6.1671,9.4749,16.66,2.62
177,19.7764,14.6588,,20.6582,5.9994,,16.01,0.98
178,19.8370,14.9328,,20.6582,5.7254,,13.93,0.85
179,19.8945,15.3680,12.7987,20.6582,5.2903,7.8596,15.45,1.26
180,19.9597,16.2732,,20.6582,4.3850,,14.80,1.17
181,20.0222,15.6663,,20.6582,4.9919,,16.44,1.08
182,20.0861,15.7037,16.4981,20.6582,4.9544,4.1601,13.02,1.06
183,20.1480,15.4030,12.1983,20.6581,5.2551,8.4599,12.80,1.22
184,20.2017,15.5572,,20.6581,5.1009,,9.10,1.26
185,20.2637,17.6982,,20.6581,2.9599,,14.60,0.81
186,20.3340,19.5003,,20.6581,1.1578,,11.61,0.73
187,20.3954,21.0047,11.3130,20.6581,0.3466,9.3450,12.21,1.22
188,20.4559,20.4782,,20.6593,0.1811,,12.38,1.55
189,20.5215,19.7849,,20.6598,0.8749,,16.14,1.02
190,20.5786,19.2412,,20.6600,1.4189,,10.30,0.79
191,20.6438,18.2441,10.2268,20.6600,2.4159,10.4333,20.42,1.69
192,20.7044,18.1608,,20.6600,2.4992,,14.75,1.81
193,20.7616,19.5280,,20.6600,1.1320,,10.20,1.11
194,20.8289,18.7685,,20.6600,1.8916,,14.28,1.12
195,20.8965,17.1946,11.9707,20.6600,3.4654,8.6894,19.31,2.32
196,20.9573,16.7347,,20.6600,3.9254,,16.06,1.20
197,21.0251,17.1516,,20.6600,3.5085,,20.31,1.75
198,21.0868,16.5208,,20.6600,4.1393,,19.95,0.70
199,21.1530,16.5213,,20.6600,4.1387,,20.98,1.91
200,21.2083,16.6845,,20.6600,3.9756,,12.33,1.19
201,21.2695,16.9872,,20.6600,3.6729,,12.14,1.03
202,21.3335,16.9568,,20.6600,3.7032,,12.93,0.84
203,21.3936,17.2628,10.0921,20.6600,3.3973,10.5680,9.34,1.09
204,21.4495,16.8472,,20.6600,3.8129,,10.72,1.13
205,21.5077,16.6358,,20.6600,4.0242,,9.87,1.20
206,21.5719,16.9118,,20.6600,3.7483,,10.76,1.03
207,21.6368,16.7428,13.0556,20.6600,3.9173,7.6044,13.64,0.92
208,21.7185,16.7567,,20.6600,3.9034,,17.18,0.99
209,21.7952,16.7041,,20.6600,3.9559,,20.85,1.09
210,21.8627,16.6322,,20.6600,4.0278,,15.27,1.14
211,21.9214,16.7249,,20.6600,3.9352,,17.10,1.05
212,21.9833,16.6589,12.6379,20.6600,4.0012,8.0222,17.20,0.85
213,22.0364,16.7556,,20.6600,3.9044,,13.07,0.70
214,22.0953,16.6055,,20.6600,4.0545,,10.66,0.96
215,22.1593,16.6270,,20.6600,4.0331,,16.84,2.38
216,22.2184,16.6594,,20.6600,4.0006,,16.00,0.93
217,22.2917,16.9555,13.4301,20.6600,3.7046,7.2299,16.15,1.26
218,22.3466,16.8514,,20.6600,3.8087,,12.39,1.20
219,22.4158,16.7804,,20.6600,3.8797,,20.48,0.99
220,22.4755,16.8157,,20.6600,3.8443,,12.57,1.03
221,22.5561,16.6006,,20.6600,4.0594,,22.19,2.59
222,22.6179,16.8812,,20.6600,3.7788,,9.78,0.88
223,22.6774,17.9150,,20.6600,2.7451,,10.61,1.13
224,22.7429,18.2310,10.2005,20.6600,2.4291,10.4596,14.94,1.28
225,22.8010,17.5526,,20.6600,3.1074,,9.86,0.95
226,22.8584,17.6668,,20.6600,2.9932,,9.99,1.24
227,22.9223,17.7593,,20.6600,2.9008,,13.54,1.03
228,22.9794,18.1526,,20.6600,2.5074,,9.86,1.13
229,23.0323,18.3469,,20.6600,2.3131,,9.29,0.75
230,23.0997,18.1209,,20.6600,2.5392,,19.09,1.27
231,23.1601,17.8008,,20.6600,2.8593,,11.62,1.32
232,23.2172,19.5213,,20.6600,1.1388,,12.87,1.02
233,23.2852,18.1689,,20.6600,2.4911,,11.87,0.83
234,23.3419,17.0888,12.3458,20.6600,3.5712,8.3143,9.15,0.94
235,23.4059,16.3412,,20.6600,4.3188,,13.11,1.26
236,23.4765,16.2690,,20.6600,4.3910,,16.78,0.99
237,23.5428,16.3977,12.1789,20.6600,4.2623,8.4811,18.55,1.14
238,23.6006,16.4287,,20.6600,4.2314,,9.99,1.03
239,23.6594,16.6344,,20.6600,4.0256,,9.51,0.84
240,23.7325,17.0278,,20.6600,3.6322,,16.63,0.81
241,23.7971,17.3138,10.4605,20.6600,3.3463,10.1995,16.02,1.34
242,23.8617,17.2196,,20.6600,3.4405,,15.10,1.22
243,23.9260,17.2269,,20.6600,3.4331,,15.58,1.04
244,23.9854,17.2556,10.9758,20.6600,3.4045,9.6842,9.31,1.18
245,24.0404,17.0953,11.6444,20.6600,3.5647,9.0157,10.15,1.01
246,24.0993,17.0677,,20.6600,3.5924,,10.68,1.09
247,24.1586,16.8486,,20.6600,3.8115,,20.43,1.41
248,24.2192,16.8839,,20.6600,3.7761,,15.77,1.17
249,24.2865,16.9478,,20.6600,3.7122,,12.96,0.86
250,24.3477,16.8694,13.6042,20.6600,3.7907,7.0558,12.91,1.13
251,24.4059,16.9897,,20.6600,3.6703,,14.64,0.98
252,24.4627,17.0726,,20.6600,3.5874,,9.24,1.04
253,24.5129,16.8247,,20.6600,3.8354,,9.29,1.21
254,24.5759,17.0347,,20.6600,3.6254,,16.64,1.21
255,24.6451,16.9086,13.1121,20.6600,3.7515,7.5479,18.10,1.17
256,24.7023,16.8288,,20.6600,3.8312,,13.82,1.22
257,24.7597,16.8252,,20.6600,3.8348,,11.34,1.22
258,24.8268,16.9652,,20.6600,3.6948,,19.18,1.16
259,24.8989,17.0642,10.8503,20.6600,3.5959,9.8097,19.15,1.34
260,24.9664,16.8123,,20.6600,3.8477,,19.44,1.69
261,25.0550,16.9464,,20.6600,3.7137,,17.74,1.25
262,25.1127,16.9092,,20.6600,3.7508,,12.49,1.33
263,25.1687,17.0319,,20.6600,3.6281,,10.68,0.91
264,25.2229,17.0679,,20.6600,3.5922,,10.40,1.07
265,25.2809,16.9947,,20.6600,3.6654,,8.61,0.92
266,25.3439,16.9306,11.0858,20.6600,3.7294,9.5742,14.75,1.20
267,25.4058,17.0268,,20.6600,3.6332,,16.46,1.22
268,25.4635,17.0662,,20.6600,3.5938,,10.24,1.17
269,25.5142,16.7828,,20.6600,3.8773,,10.75,1.21
270,25.5833,16.8550,,20.6600,3.8051,,12.08,1.01
271,25.6554,16.9398,,20.6600,3.7202,,14.58,1.22
272,25.7160,17.0000,,20.6600,3.6600,,14.14,1.19
273,25.7765,17.2947,,20.6600,3.3653,,15.96,1.14
274,25.8322,17.0988,,20.6600,3.5612,,12.33,0.78
275,25.8895,17.5728,16.7535,20.6600,3.0872,3.9065,15.07,1.49
276,25.9476,17.5634,,20.6600,3.0966,,13.33,1.20
277,26.0299,17.1480,,20.6600,3.5120,,19.51,1.17
278,26.0840,17.0958,,20.6600,3.5643,,9.70,0.77
279,26.1526,16.7528,,20.6600,3.9073,,16.46,2.33
280,26.2108,16.8088,,20.6600,3.8512,,13.83,0.84
281,26.2781,16.9277,,20.6600,3.7323,,18.64,0.90
282,26.3630,17.0159,,20.6600,3.6441,,11.52,25.99
283,26.4379,16.7674,11.0033,20.6600,3.8926,9.6568,21.03,1.81
284,26.5106,17.0101,,20.6600,3.6499,,19.45,1.95
285,26.5778,17.9869,,20.6600,2.6731,,14.30,1.12
286,26.6412,18.1953,11.7240,20.6600,2.4648,8.9360,13.41,1.13
287,26.6948,17.0823,11.9410,20.6600,3.5777,8.7190,9.65,0.96
288,26.7556,16.7891,,20.6600,3.8709,,16.74,1.24
289,26.8125,16.8423,,20.6600,3.8177,,9.74,0.97
290,26.8723,16.8196,,20.6600,3.8404,,15.36,0.96
291,26.9348,16.9247,,20.6600,3.7353,,11.17,0.79
292,26.9888,16.8253,10.2284,20.6600,3.8348,10.4317,9.48,0.96
293,27.0494,16.6867,,20.6600,3.9733,,11.67,1.27
294,27.1059,16.7077,,20.6600,3.9523,,11.50,1.36
295,27.1694,16.8598,,20.6600,3.8002,,16.18,0.90
296,27.2325,16.7771,,20.6600,3.8829,,13.87,0.93
297,27.2971,16.8909,12.0548,20.6600,3.7691,8.6053,16.32,1.32
298,27.3542,16.9488,,20.6600,3.7112,,12.02,1.05
299,27.4346,16.9239,12.8133,20.6600,3.7362,7.8468,13.65,1.01
300,27.4985,16.9599,13.2527,20.6600,3.7001,7.4073,19.83,2.58
301,27.5527,16.8251,,20.6600,3.8349,,12.39,1.28
302,27.6134,16.9239,,20.6600,3.7361,,11.77,0.97
303,27.6685,16.8139,,20.6600,3.8461,,10.26,0.85
304,27.7223,16.6807,,20.6600,3.9794,,12.08,0.94
305,27.7797,16.7656,,20.6600,3.8944,,9.71,1.14
306,27.8497,16.7792,,20.6600,3.8808,,12.10,1.93
307,27.9143,16.8473,,20.6600,3.8127,,15.75,2.39
308,27.9898,16.8783,14.7194,20.6600,3.7818,5.9406,17.22,1.80
309,28.0518,16.7980,,20.6600,3.8620,,11.62,0.93
310,28.1165,16.8589,,20.6600,3.8011,,14.79,0.83
311,28.1742,16.7915,,20.6600,3.8685,,11.42,1.14
312,28.2374,16.9098,,20.6600,3.7503,,13.21,0.83
313,28.2979,16.7951,,20.6600,3.8649,,17.88,1.10
314,28.3587,16.9035,,20.6600,3.7566,,13.48,1.23
315,28.4275,16.8015,,20.6600,3.8586,,19.21,2.10
316,28.4784,16.8174,,20.6600,3.8427,,10.09,1.06
317,28.5363,16.7210,,20.6600,3.9390,,11.96,0.99
318,28.6052,16.9367,,20.6600,3.7233,,15.69,1.07
319,28.6705,16.8699,,20.6600,3.7902,,14.96,1.17
320,28.7307,16.9323,,20.6600,3.7277,,12.41,0.99
321,28.7982,16.7322,10.6544,20.6600,3.9278,10.0057,19.22,1.24
322,28.8638,16.6961,,20.6600,3.9639,,17.13,1.21
323,28.9231,16.9672,,20.6600,3.6928,,10.67,0.96
324,28.9944,16.7555,11.0548,20.6600,3.9046,9.6052,17.41,1.12
325,29.0501,16.9363,11.3400,20.6600,3.7238,9.3200,11.18,1.59
326,29.1072,16.8308,,20.6600,3.8292,,10.15,1.16
327,29.1774,16.6526,,10.8117,5.8409,,18.44,1.16
328,29.2377,16.9068,11.5261,11.0755,5.8313,0.4505,12.08,1.24
329,29.2899,16.8167,12.2018,11.3653,5.4513,0.8365,11.38,0.84
330,29.3567,16.7835,,11.9404,4.8430,,17.61,1.12
331,29.4218,16.7331,,12.6781,4.0550,,15.41,1.00
332,29.4879,16.9146,10.7041,13.6008,3.3138,2.8966,19.30,1.05
333,29.5540,16.7362,,14.5346,2.2015,,17.42,1.04
334,29.6168,16.7349,,15.5739,1.1609,,14.85,0.80
335,29.6862,16.6395,,16.7703,0.1308,,23.01,0.99
336,29.7514,16.6069,,17.9714,1.3645,,14.14,0.99
337,29.8141,16.6406,,19.3238,2.6831,,9.96,1.20
338,29.8790,16.5586,,20.3819,3.8233,,12.92,1.02
339,29.9493,16.6853,12.0844,20.6600,3.9748,8.5757,16.19,2.60
340,30.0105,16.6673,,20.6600,3.9927,,10.42,1.30
341,30.0734,16.7727,,20.6600,3.8874,,15.00,1.22
342,30.1358,16.6562,16.3589,20.6600,4.0039,4.3011,12.66,0.79
343,30.2000,16.6967,,20.6600,3.9634,,15.14,1.03
344,30.2607,16.9634,,20.6600,3.6967,,14.14,1.20
345,30.3163,17.0097,,20.6600,3.6503,,11.34,1.03
346,30.3666,16.8796,,20.6600,3.7804,,10.11,0.90
347,30.4409,17.1271,14.6615,20.6600,3.5329,5.9986,17.60,1.04
348,30.4981,16.9723,,20.6600,3.6878,,10.21,1.13
349,30.5517,17.3806,,20.6600,3.2795,,9.20,1.19
350,30.6045,17.0896,,20.6600,3.5705,,10.06,1.06
351,30.6640,16.9439,,20.6600,3.7162,,14.09,1.26
352,30.7243,16.9903,,20.6600,3.6698,,13.68,1.28
353,30.7965,16.9025,10.5470,4.4383,12.4642,6.1088,18.29,1.06
354,30.8497,17.3566,,4.9973,12.3594,,10.22,1.06
355,30.9057,17.1625,,5.9632,11.1993,,13.30,1.23
356,30.9683,17.4528,,6.9221,10.5307,,14.00,0.94
357,31.0361,17.7046,6.8304,7.4123,10.2923,0.5819,18.78,1.76
358,31.0886,17.7575,6.8836,7.7105,10.0471,0.8269,10.67,0.98
359,31.1457,18.2677,16.2073,8.2459,10.0218,7.9614,11.97,1.25
360,31.2028,17.6975,,8.9904,8.7072,,11.77,1.19
361,31.2670,17.1846,,10.0498,7.1348,,12.61,0.82
362,31.3158,17.3085,,10.9734,6.3350,,9.76,1.22
363,31.3665,16.6854,,11.8785,4.8069,,9.73,0.92
364,31.4308,17.8690,,13.0021,4.8670,,13.71,1.07
365,31.4908,18.4598,10.1620,14.1829,4.2769,4.0208,11.30,0.89
366,31.5532,18.3501,,15.6039,2.7462,,13.36,1.21
367,31.6211,16.6942,,16.9894,0.2951,,13.46,1.01
368,31.6853,16.7420,14.2789,18.3425,1.6005,4.0636,15.19,0.93
369,31.7618,17.0545,,20.0339,2.9794,,19.07,1.22
370,31.8198,17.1393,,20.6600,3.5207,,10.50,0.78
371,31.8856,17.5467,14.9727,20.6600,3.1133,5.6874,13.35,0.90
372,31.9499,17.8679,11.6196,20.6600,2.7922,9.0404,14.17,1.30
373,32.0022,17.3536,,20.6600,3.3064,,10.31,0.92
374,32.0597,16.6859,,20.6600,3.9741,,9.61,1.19
375,32.1154,16.5028,,20.6600,4.1572,,9.94,0.85
376,32.1782,16.4562,,20.6600,4.2038,,16.49,0.95
377,32.2344,16.6654,,20.6600,3.9946,,10.11,0.71
378,32.3060,16.7908,,20.6600,3.8693,,21.37,1.86
379,32.3762,17.7018,,20.6600,2.9583,,16.28,1.04
380,32.4346,16.6355,,20.6600,4.0245,,9.91,0.93
381,32.5025,17.3200,,20.6600,3.3400,,12.81,1.09
382,32.5597,17.7250,,20.6600,2.9351,,10.43,1.22
383,32.6217,17.1806,,20.6600,3.4794,,14.05,0.93
384,32.6898,17.0251,11.9885,20.6600,3.6350,8.6716,20.97,0.93
385,32.7634,16.7330,,20.6600,3.9270,,18.04,1.26
386,32.8214,17.2170,,20.6600,3.4431,,10.12,0.74
387,32.8749,18.7918,,20.6600,1.8682,,10.15,1.16
388,32.9375,19.4693,16.5347,20.6600,1.1907,4.1254,14.52,1.20
389,33.0026,17.6327,,20.6600,3.0273,,14.53,2.06
390,33.0819,17.8530,,20.6600,2.8071,,16.87,2.17
391,33.1560,18.1854,,20.6600,2.4746,,15.09,1.21
392,33.2227,17.8242,,20.6600,2.8358,,12.55,0.77
393,33.2866,18.2272,,20.6600,2.4328,,17.89,0.73
394,33.3440,16.5757,,20.6600,4.0844,,8.71,1.00
395,33.3995,16.6590,,20.6600,4.0010,,11.18,1.23
396,33.4592,17.0886,,20.6600,3.5714,,12.30,1.17
397,33.5209,17.1275,,20.6600,3.5325,,14.22,0.85
398,33.5946,16.4147,13.6035,20.6600,4.2453,7.0565,21.80,2.39
399,33.6496,16.4148,,20.6600,4.2452,,9.59,1.28
400,33.7214,16.7896,,20.6600,3.8704,,21.24,1.47
401,33.7722,16.7038,,20.6600,3.9563,,9.59,0.81
402,33.8240,16.4580,,20.6600,4.2020,,9.46,0.85
403,33.8813,16.5929,,20.6600,4.0671,,10.74,1.02
404,33.9344,17.6711,,20.6600,2.9889,,9.59,0.80
405,33.9926,18.4462,12.3860,20.6600,2.2139,8.2741,10.31,0.98
406,34.0476,18.5918,12.9056,20.6600,2.0682,7.7545,9.70,1.28
407,34.1027,18.2588,,20.6600,2.4012,,9.92,0.99
408,34.1722,17.9519,,20.6600,2.7082,,18.75,0.98
409,34.2337,18.0752,,20.6600,2.5848,,15.81,0.73
410,34.2940,17.7975,10.6662,20.6600,2.8626,9.9938,11.90,0.94
411,34.3495,17.8053,,20.6600,2.8547,,10.89,1.12
412,34.4128,17.1972,,20.6600,3.4629,,14.81,0.85
413,34.4682,16.9836,,20.6600,3.6764,,13.31,0.84
414,34.5259,17.2238,,20.6600,3.4363,,11.15,1.09
415,34.5842,16.9295,,20.6600,3.7305,,9.83,0.88
416,34.6451,16.7526,10.9214,20.6600,3.9074,9.7386,18.21,1.26
417,34.7248,16.9831,,20.6600,3.6770,,12.39,0.93
418,34.7855,16.7894,,20.6600,3.8706,,12.26,0.71
419,34.8437,16.8864,11.4723,20.6600,3.7736,9.1877,9.63,1.30
420,34.9149,16.9767,,20.6600,3.6833,,16.59,1.23
421,34.9692,16.8041,,20.6600,3.8559,,9.90,0.85
422,35.0360,16.8633,,20.6600,3.7968,,18.87,0.74
423,35.0943,16.7865,12.0745,20.6600,3.8736,8.5856,11.73,1.13
424,35.1588,16.7023,,20.6600,3.9578,,16.99,1.23
