frame,timestamp_s,cam_dist_m,lidar_bbox_dist_m,gt_dist_m,cam_error_m,lidar_error_m,cam_latency_ms,lidar_latency_ms
1,49.7299,,,,,,17.72,3.28
2,49.8541,,12.0127,,,,11.10,2.45
3,49.9816,,,,,,18.59,1.56
4,50.1142,,,,,,21.66,3.29
5,50.2422,,10.8523,,,,17.93,1.50
6,50.3552,,11.0966,,,,13.50,2.24
7,50.4675,,11.3877,,,,17.57,4.01
8,50.6120,,,,,,19.56,3.01
9,50.7497,,11.2801,,,,18.12,3.02
10,50.8962,,11.3882,,,,19.69,2.99
11,51.0255,,,,,,17.56,2.78
12,51.1614,,,,,,19.42,2.92
13,51.3063,,,,,,20.63,3.44
14,51.4521,,11.3693,,,,11.76,1.97
15,51.5917,,10.8265,,,,16.93,1.96
16,51.7358,,10.8654,,,,19.62,2.84
17,51.8709,,10.7942,,,,21.27,5.52
18,52.0340,,,,,,13.69,1.30
19,52.1604,,,,,,18.00,2.46
20,52.3395,,,,,,46.29,7.92
21,52.4689,,,,,,20.20,1.91
22,52.6258,,,,,,19.06,3.46
23,52.7858,,,,,,17.47,3.89
24,52.9190,,,,,,19.39,2.46
25,53.0697,,11.7760,,,,22.72,4.60
26,53.2022,,,,,,12.59,2.36
27,53.3055,40.1801,11.3540,,,,14.81,1.69
28,53.4211,39.0586,,,,,13.07,1.69
29,53.5635,,,,,,11.24,2.01
30,53.6741,40.7766,,,,,10.93,1.42
31,53.8021,,,,,,19.12,2.73
32,53.9447,,11.8408,,,,20.55,2.74
33,54.0777,36.6898,11.3325,,,,23.18,12.32
34,54.2213,34.6560,,,,,18.68,3.18
35,54.3513,33.9038,10.4820,,,,11.48,2.01
36,54.4735,33.0162,10.3340,,,,21.39,3.89
37,54.6187,32.2090,,,,,19.85,3.39
38,54.7524,32.1477,10.6398,,,,19.37,3.57
39,54.8800,31.9564,,,,,18.68,2.94
40,55.0046,31.9818,,,,,20.52,1.84
41,55.1341,31.1562,10.9063,,,,14.03,1.57
42,55.2588,30.7619,,,,,24.21,2.06
43,55.3972,30.4142,16.6501,,,,21.15,2.80
44,55.5400,29.9018,11.2522,,,,21.77,2.16
45,55.7161,30.0349,14.6725,,,,20.30,2.10
46,55.8470,,11.0135,,,,14.48,1.99
47,55.9565,,,,,,10.92,2.03
48,56.0572,,11.0076,,,,11.81,1.85
49,56.1498,28.1911,35.5743,,,,11.56,1.62
50,56.3179,27.7858,10.6140,,,,21.17,3.76
51,56.4763,26.7157,,,,,29.15,2.93
52,56.5928,26.3059,10.6709,,,,12.94,1.71
53,56.7188,25.8340,11.1683,,,,19.92,5.33
54,56.8642,25.6255,11.6216,,,,19.02,3.80
55,57.0153,25.7204,,,,,20.11,2.51
56,57.1504,25.2531,11.7625,,,,20.10,3.02
57,57.3052,25.1476,,,,,18.48,2.72
58,57.4153,25.0702,,,,,13.50,1.73
59,57.5457,,12.1623,,,,11.47,1.79
60,57.7163,,,,,,16.37,1.85
61,57.8694,,,,,,27.19,3.20
62,58.0071,,,,,,20.86,2.54
63,58.1590,,11.7233,,,,18.81,4.07
64,58.3011,,,,,,18.23,3.05
65,58.4466,,18.4335,,,,19.34,2.88
66,58.5838,23.7731,,,,,18.94,2.77
67,58.7319,22.5650,17.7089,,,,19.51,1.90
68,58.8801,22.0507,,,,,20.96,3.25
69,59.0210,20.8584,,,,,21.91,1.97
70,59.1553,18.9787,,,,,19.57,2.65
71,59.3045,18.6410,,,,,18.00,1.83
72,59.4762,18.7705,,,,,11.68,1.28
73,59.5756,18.5094,,,,,11.58,1.45
74,59.7039,18.5780,,,,,19.51,2.31
75,59.8724,17.3417,,,,,25.33,2.62
76,60.1062,17.6796,,,,,27.46,3.04
77,60.2382,17.9023,12.2750,,,,18.65,3.29
78,60.3719,17.0202,14.4579,,,,19.71,3.95
79,60.5358,17.1370,12.5850,,,,22.04,1.79
80,60.6828,17.3266,,,,,24.25,2.51
81,60.8208,17.9019,13.1700,,,,22.22,3.95
82,60.9586,17.0208,,,,,22.25,2.68
83,61.1090,16.9760,,,,,25.71,2.85
84,61.2794,17.1295,,,,,22.83,2.79
85,61.4357,16.8922,,,,,20.40,2.11
86,61.5734,17.0905,,,,,21.98,2.04
87,61.6824,17.1706,,,,,13.29,1.58
88,61.7712,16.9043,,,,,22.19,2.34
89,61.8890,17.0901,10.8799,,,,14.20,1.44
90,62.0302,17.1801,,,,,19.87,2.12
91,62.1773,17.1054,,,,,19.31,1.55
92,62.3265,17.1496,,,,,21.27,1.83
93,62.5059,17.5406,,,,,28.54,2.88
94,62.6239,17.6034,,,,,17.68,1.69
95,62.7532,17.0696,11.9535,,,,14.52,2.26
96,62.8632,16.9478,,,,,15.75,2.06
97,62.9832,17.0599,12.1615,,,,23.12,2.10
98,63.1411,17.0905,12.1632,,,,23.33,2.48
99,63.3049,17.1176,11.9389,,,,31.13,3.42
100,63.5697,16.8617,,,,,14.88,1.60
101,63.6825,17.6925,11.5454,,,,13.67,1.53
102,63.7865,17.5798,,,,,13.89,2.05
103,63.9369,16.9992,,,,,18.18,1.65
104,64.1636,17.0730,,,,,23.31,1.93
105,64.3149,16.9804,,,,,21.84,2.20
106,64.4448,16.9033,12.8038,,,,19.72,2.62
107,64.5717,17.1876,,,,,20.41,2.36
108,64.7033,17.7535,,,,,20.58,2.34
109,64.8405,17.1648,12.1571,,,,21.73,1.72
110,64.9775,17.6729,,,,,19.57,1.75
111,65.1068,17.1204,,,,,19.67,2.60
112,65.2534,17.1748,,,,,23.92,2.12
113,65.3691,17.1534,,,,,17.99,1.70
114,65.4797,17.1354,,,,,11.98,1.19
115,65.6879,17.0135,,,,,23.35,2.26
116,65.8494,17.1563,11.8859,,,,20.02,2.66
117,66.0064,17.1256,12.2936,,,,24.51,2.53
118,66.2359,17.1475,,,,,13.48,1.94
119,66.3847,17.0756,,,,,21.26,2.60
120,66.5321,17.1564,,,,,21.47,1.15
121,66.6685,17.6670,,,,,20.05,1.90
122,66.8271,16.8953,,,,,19.77,2.09
123,66.9761,17.0629,,,,,20.53,3.14
124,67.1151,17.1373,,,,,21.35,1.80
125,67.2231,17.1029,,,,,21.57,2.05
126,67.3561,16.9998,,,,,20.21,2.41
127,67.5185,16.9119,12.0063,,,,20.11,3.69
128,67.6951,17.0908,11.6530,,,,60.57,3.81
129,67.8084,17.1345,,,,,12.95,1.88
130,67.8790,17.1018,,,,,11.64,1.53
131,68.0138,17.1085,11.5979,,,,21.09,3.21
132,68.1679,17.0876,,,,,20.80,2.37
133,68.3055,17.1468,,,,,16.53,1.68
134,68.4177,17.2244,,,,,12.36,1.95
135,68.5775,17.1418,,,,,22.44,2.33
136,68.7008,17.1071,,,,,13.44,1.82
137,68.9255,17.7487,28.0325,,,,48.04,1.90
138,69.0978,16.9468,10.8776,,,,13.70,2.59
139,69.2345,16.9666,,,,,19.11,2.15
140,69.3780,17.2090,,,,,22.21,1.95
141,69.5295,17.0513,,,,,19.15,2.14
142,69.6551,17.0820,,,,,22.80,1.87
143,69.7748,17.0932,12.0193,,,,18.64,3.99
144,69.9226,17.0824,,,,,21.64,2.20
145,70.0787,17.1334,,,,,20.32,2.45
146,70.4016,17.0912,13.9627,,,,11.56,1.71
147,70.5687,17.1587,,,,,19.43,2.87
148,70.6897,17.1260,14.0106,,,,20.69,2.97
149,70.8382,17.1531,12.7052,,,,22.85,4.00
150,71.0059,17.1072,13.4194,,,,20.75,3.23
151,71.1330,17.1785,,,,,11.43,1.12
152,71.2809,17.0561,,,,,13.71,0.99
153,71.4435,17.1418,13.9646,,,,27.84,1.99
154,71.5590,17.0084,,,,,17.35,1.76
155,71.7384,17.0893,,,,,24.10,5.68
156,71.8908,17.1424,13.0189,,,,21.30,2.76
157,72.0304,17.1308,,,,,20.34,2.23
158,72.1725,16.9354,,,,,20.61,2.51
159,72.3135,17.1462,13.1917,,,,19.31,3.76
160,72.4463,17.1010,13.2726,,,,24.04,3.91
161,72.6137,17.0475,,,,,23.23,2.68
162,72.7474,17.7279,12.6493,,,,19.31,2.76
163,72.8760,17.7259,,,,,21.30,2.20
164,73.0179,17.1038,,,,,20.74,1.90
165,73.1670,17.0574,14.1079,,,,20.12,4.57
166,73.3228,17.0272,10.9557,,,,19.52,3.90
167,73.4707,16.8835,,,,,21.12,2.79
168,73.6299,17.1100,,,,,22.45,2.01
169,73.7687,17.6418,,,,,21.11,4.17
170,73.9499,17.0862,11.1350,,,,21.04,3.09
171,74.1197,17.6396,11.5964,,,,19.08,3.88
172,74.2636,17.0956,,,,,24.83,4.19
173,74.3492,17.0547,12.2583,,,,13.44,4.59
174,74.5225,17.0429,12.4789,,,,20.48,5.59
175,74.8320,17.1416,,,,,22.09,2.15
176,74.9929,17.0283,11.5936,,,,14.76,1.62
177,75.1416,17.0968,11.6903,,,,21.57,3.58
178,75.3078,17.1170,11.7923,,,,19.97,3.58
179,75.4542,17.0755,12.0282,,,,22.03,3.11
180,75.6019,17.0082,,,,,21.70,2.51
181,75.7444,16.9130,12.1836,,,,22.42,2.67
182,75.9064,17.1912,,,,,24.22,3.65
183,76.0944,17.0788,11.9146,,,,24.44,4.73
184,76.2349,17.0692,,,,,23.98,2.29
185,76.3671,17.1282,,,,,19.79,1.92
186,76.4977,17.1058,11.9859,,,,21.25,3.00
187,76.6352,17.6127,,,,,16.03,1.08
188,76.7657,17.0548,,,,,21.01,2.08
189,76.8994,16.9225,12.3513,,,,19.10,2.29
190,77.0494,17.0647,,,,,21.90,2.42
191,77.1885,17.0391,12.9681,,,,19.39,1.44
192,77.3221,17.1243,,,,,22.53,3.27
193,77.4790,17.0697,,,,,23.85,1.73
194,77.6117,17.0563,,,,,25.20,3.02
195,77.7509,17.1636,,,,,19.33,2.37
196,77.9109,17.1335,,,,,24.51,4.41
197,78.0663,17.0738,,,,,23.46,1.54
198,78.1847,16.9234,,,,,11.69,1.14
199,78.3226,17.1707,,,,,34.11,1.96
200,78.4232,17.1815,,,,,12.07,1.57
201,78.5361,17.1373,11.8340,,,,20.09,1.46
202,78.6534,17.1380,,,,,19.44,1.52
203,78.7629,17.1064,,,,,14.59,1.62
204,78.9047,17.1770,,,,,28.16,2.28
205,79.0200,17.0845,,,,,16.80,1.68
206,79.1588,17.1783,,,,,13.25,1.28
207,79.2632,17.1456,,,,,15.26,1.18
208,79.3472,17.7483,,,,,12.99,1.43
209,79.4625,16.9209,,,,,16.21,0.88
210,79.5876,17.1711,20.6228,,,,17.69,1.66
211,79.7126,17.0660,,,,,21.28,1.60
212,79.8107,16.8531,16.6988,,,,13.32,1.64
213,79.9153,17.0959,,,,,20.16,3.36
214,80.0587,17.0195,,,,,28.14,1.74
215,80.1982,17.1350,,,,,29.25,2.50
216,80.3666,17.0326,,,,,14.24,1.41
217,80.5271,17.2343,,,,,14.41,1.56
218,80.6378,17.0602,10.4545,,,,11.92,1.29
219,80.7498,17.1705,10.4963,,,,11.85,1.89
220,80.9328,17.6727,,,,,28.21,2.70
221,81.1398,17.0556,,,,,21.91,3.54
222,81.3065,17.0868,,,,,21.44,2.75
223,81.4645,16.8821,,,,,22.90,3.17
224,81.6790,17.0651,,,,,22.72,2.62
225,81.8489,17.7049,16.5473,,,,21.20,4.31
226,82.0305,17.1654,,,,,20.01,1.69
227,82.1600,17.2001,,,,,20.77,2.75
228,82.2960,17.1353,13.3366,,,,23.11,2.79
229,82.4705,17.1062,,,,,24.46,2.01
230,82.6531,16.8622,,,,,20.57,2.30
231,82.8339,17.6791,28.0344,,,,20.99,2.58
232,82.9800,17.0838,,,,,19.41,3.01
233,83.1539,17.6918,12.1258,,,,21.96,2.47
234,83.3104,17.1270,,,,,20.79,3.02
235,83.4582,17.6564,13.7400,,,,24.90,2.79
236,83.5887,17.0347,14.4047,,,,21.46,2.79
237,83.7159,16.9142,,,,,19.36,2.83
238,83.8395,17.0941,13.7444,,,,11.48,1.63
239,83.9623,17.1325,,,,,25.29,2.32
240,84.0663,17.0989,,,,,14.85,2.50
241,84.1952,16.8610,,,,,14.64,1.43
242,84.3474,17.1818,13.3792,,,,20.80,2.66
243,84.4946,17.1185,,,,,21.95,2.09
244,84.6419,17.1355,12.4265,,,,23.95,4.70
245,84.7748,17.6444,,,,,21.58,1.70
246,84.9242,17.1006,,,,,20.03,3.33
247,85.0231,17.1057,,,,,12.77,1.90
248,85.1286,16.9506,,,,,19.44,2.41
249,85.2680,17.1006,,,,,20.13,1.47
250,85.3975,16.9678,11.4407,,,,15.18,2.07
251,85.5252,17.0918,27.9668,,,,14.50,1.20
252,85.6287,16.9682,12.2289,,,,21.18,1.44
253,85.7718,16.8652,,,,,25.91,5.13
254,85.9239,17.1206,,,,,23.62,2.47
255,86.0907,17.0966,12.5667,,,,24.69,2.90
256,86.2493,17.1205,,,,,14.77,3.83
257,86.3949,17.1712,11.9494,,,,20.49,2.89
258,86.5562,16.9092,12.1185,,,,13.02,1.65
259,86.7148,17.8345,,,,,30.70,2.97
260,86.8652,17.1808,,,,,21.20,1.59
261,86.9954,17.2057,12.1340,,,,15.38,1.73
262,87.1163,17.1038,,,,,19.37,1.67
263,87.2732,17.0034,,,,,22.78,2.28
264,87.4598,17.1951,,,,,21.38,2.97
265,87.6245,17.1332,,,,,16.84,1.30
266,87.7401,17.1843,15.3120,,,,16.96,1.59
267,87.8401,17.1265,12.9775,,,,11.78,1.51
268,87.9527,17.1069,,,,,20.91,2.73
269,88.1673,17.1594,,,,,17.04,1.72
270,88.4108,17.1438,,,,,18.64,2.81
271,88.5631,17.1826,12.7019,,,,20.91,1.76
272,88.6675,17.1415,,,,,20.89,1.74
273,88.9160,17.1074,,,,,29.83,3.60
274,89.1057,17.0010,,,,,21.45,2.31
275,89.2344,16.9062,,,,,18.94,2.43
276,89.3734,16.9466,,,,,18.59,3.26
277,89.5271,17.0653,,,,,23.35,2.40
278,89.6709,17.1485,,,,,21.70,2.22
279,89.8047,17.6380,12.2844,,,,11.97,2.16
280,89.9339,17.0471,,,,,18.74,2.82
281,90.0686,17.0241,,,,,22.72,2.29
282,90.1992,17.1361,12.5189,,,,16.77,1.78
283,90.3767,17.1126,,,,,21.55,1.61
284,90.4999,17.1461,13.2422,,,,20.69,2.97
285,90.6224,17.1252,,,,,18.84,2.74
286,90.8086,17.4943,,,,,28.75,2.64
287,90.9646,17.1411,13.4249,,,,18.34,3.66
288,91.0964,17.0568,13.1384,,,,18.74,3.03
289,91.2362,17.1100,12.7655,,,,20.93,2.84
290,91.3798,17.1505,,,,,13.88,1.34
291,91.5119,16.9998,,,,,15.44,1.09
292,91.6695,17.1723,,,,,18.97,2.14
293,91.8254,17.1326,,,,,20.21,1.65
294,91.9873,17.6735,,,,,26.54,2.53
295,92.1300,17.1730,27.9333,,,,21.21,2.06
296,92.2488,17.6614,12.5844,,,,22.90,4.24
297,92.3825,17.1353,,,,,21.73,3.47
298,92.4923,17.1284,,,,,14.47,1.45
299,92.6414,17.1039,13.4940,,,,20.03,2.60
300,92.7789,17.0880,,,,,22.77,1.74
301,92.9263,17.0859,,,,,19.29,2.49
302,93.1129,17.1256,13.8551,,,,34.53,5.17
303,93.2771,16.9269,,,,,21.48,2.97
304,93.4181,17.0366,,,,,31.19,1.36
305,93.5507,17.0964,13.3875,,,,12.53,2.25
306,93.7099,17.0504,12.6569,,,,19.33,3.78
307,93.8487,17.0708,13.8678,,,,19.81,2.94
308,93.9809,17.1474,,,,,22.24,1.32
309,94.1130,17.1109,14.4668,,,,20.64,5.03
310,94.3428,16.9119,,,,,27.96,3.22
311,94.5117,17.6029,14.8905,,,,20.75,3.99
312,94.8121,17.0801,,,,,12.20,1.09
313,94.9355,17.0796,,,,,11.87,1.57
314,95.0729,17.0974,,,,,20.31,3.24
315,95.2251,17.0903,,,,,22.67,2.17
316,95.3660,17.6224,,,,,21.17,3.38
317,95.4987,17.0033,,,,,20.64,2.47
318,95.6110,16.9470,,,,,12.78,1.75
319,95.7249,17.5651,,,,,12.18,1.31
320,95.8779,16.9585,,,,,15.42,1.21
321,96.0242,17.0596,,,,,21.53,2.38
322,96.1509,17.1185,,,,,21.30,1.94
323,96.2883,17.2232,,,,,22.80,2.62
324,96.4267,17.1377,,,,,16.49,2.17
325,96.5364,17.6790,19.4518,,,,12.93,0.94
326,96.7056,17.1092,,,,,36.06,2.79
327,96.8488,17.2190,14.3548,,,,23.48,2.86
328,96.9830,17.0639,27.9421,,,,19.76,2.07
329,97.1298,16.9503,,,,,22.49,3.03
330,97.2945,17.1741,15.3385,,,,22.27,3.23
331,97.4414,17.1445,,,,,21.59,1.93
332,97.5620,17.1752,,,,,19.16,2.86
333,97.6826,17.7369,14.1460,,,,20.29,1.85
334,97.8008,16.8817,13.5331,,,,19.62,2.95
335,97.9399,17.1321,13.2798,,,,22.20,3.40
336,98.0696,17.6918,,,,,20.83,2.89
337,98.2109,17.8667,,,,,24.36,1.93
338,98.3566,18.4053,,,,,19.11,1.60
339,98.5204,18.2871,,,,,40.53,5.44
340,98.7079,17.1190,16.6184,,,,13.63,1.81
341,98.8411,17.3777,14.4408,,,,19.00,1.64
342,98.9975,19.1574,,,,,19.27,3.59
343,99.1475,19.3327,,,,,21.88,3.05
344,99.3287,16.5268,,,,,23.97,1.90
345,99.4856,17.0878,13.2537,,,,19.99,2.14
346,99.6407,16.8788,13.3628,,,,20.46,2.57
347,99.7894,17.6994,13.8327,,,,19.52,1.58
348,99.9483,17.0573,14.7955,,,,20.89,3.15
349,100.1373,17.1428,13.7031,,,,22.42,1.98
350,100.3582,17.1324,,,,,19.70,2.87
351,100.5119,17.1502,,,,,21.28,2.18
352,100.6633,17.0933,,,,,20.69,2.66
353,100.8085,17.6901,,,,,23.17,3.48
354,100.9436,16.8980,13.1811,,,,21.43,2.40
355,101.1211,17.0795,,,,,24.45,2.25
356,101.2346,17.0905,13.8497,,,,16.96,1.79
357,101.3803,17.6455,,,,,19.65,2.00
358,101.5302,17.1405,,,,,21.54,1.91
359,101.6577,17.1637,13.7999,,,,21.97,3.88
360,101.7898,17.1190,13.9042,,,,23.85,2.30
361,101.9414,17.0940,13.3253,,,,23.67,2.56
362,102.0965,17.1409,12.9647,,,,21.02,2.67
363,102.2364,16.9826,,,,,14.16,2.44
364,102.3937,16.8581,12.9693,,,,25.98,2.29
365,102.5635,17.6781,,,,,41.89,1.70
366,102.7142,17.0845,,,,,25.81,1.86
367,102.8652,17.6249,,,,,23.48,1.76
368,103.0239,16.8830,,,,,24.09,3.22
369,103.1823,17.1174,,,,,21.79,2.86
370,103.3384,17.0916,,,,,25.54,3.07
371,103.4907,17.0710,,,,,10.28,1.74
372,103.5973,17.1422,13.2104,,,,19.43,3.05
373,103.7562,17.6401,,,,,13.52,1.71
374,103.9179,17.0844,13.6410,,,,19.84,3.08
375,104.0517,16.9820,13.2776,,,,21.62,4.87
